,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737503880000,0.0
1737503885000,0.0
1737503890000,0.0
1737503895000,66.3
1737503900000,537.3833333333
1737503905000,537.3833333333
1737503910000,6779.58333333
1737503915000,
1737503935000,0.0
1737503940000,9669.533333329999
1737503945000,14652.366666659998
1737503950000,17855.6
1737503955000,17855.6
1737503960000,17855.6
1737503965000,17855.6
1737503970000,
1737503990000,0.0
1737503995000,0.0
1737504000000,4975.76666667
1737504005000,10870.75
1737504010000,
1737504035000,0.0
1737504040000,0.0
1737504045000,11239.45
1737504050000,15031.266666659998
1737504055000,
1737504110000,0.0
1737504115000,190.51666666659997
1737504120000,
