,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength
,Source:_Source2
,0
Timestamp,
1737503880000,0.0
1737503885000,0.0
1737503890000,0.0
1737503895000,0.0
1737503900000,0.0
1737503905000,0.0
1737503910000,9.0
1737503915000,
1737503935000,0.0
1737503940000,9.0
1737503945000,9.0
1737503950000,9.0
1737503955000,9.0
1737503960000,9.0
1737503965000,9.0
1737503970000,
1737503990000,10.0
1737503995000,9.0
1737504000000,9.0
1737504005000,9.0
1737504010000,
1737504035000,0.0
1737504040000,9.0
1737504045000,9.0
1737504050000,9.0
1737504055000,
1737504110000,9.0
1737504115000,9.0
1737504120000,
