,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737202660000,0.0
1737202665000,1849.8
1737202670000,2580.8166666666
1737202675000,9257.76666666
1737202680000,9864.23333333
1737202685000,14236.16666666
1737202690000,17789.86666666
1737202695000,21189.3
1737202700000,25089.583333330003
1737202705000,28631.066666659997
1737202710000,31348.61666666
1737202715000,34656.95
1737202720000,34656.95
1737202725000,34442.85
1737202730000,38083.36666666
1737202735000,31406.41666666
1737202740000,30799.95
1737202745000,28819.766666659998
1737202750000,28614.7
1737202755000,25215.266666659998
1737202760000,22672.78333333
1737202765000,20056.8
1737202770000,22426.08333333
1737202775000,23814.316666659997
1737202780000,29582.55
1737202785000,32748.333333330003
1737202790000,30807.45
1737202795000,35346.61666666
1737202800000,41214.56666666
1737202805000,41658.86666666
1737202810000,41391.25
1737202815000,41391.25
1737202820000,40907.68333333
1737202825000,39982.18333333
1737202830000,34895.35
1737202835000,30978.183333330002
1737202840000,28450.433333330002
1737202845000,29564.21666666
1737202850000,30557.833333330003
1737202855000,31240.66666666
1737202860000,29028.7
1737202865000,31341.383333330003
1737202870000,32257.16666666
1737202875000,36486.01666666
1737202880000,39314.41666666
1737202885000,39314.41666666
1737202890000,40852.15
1737202895000,40072.75
1737202900000,
