,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737201700000,0.0
1737201705000,695.4333333333
1737201710000,2049.6166666666
1737201715000,6875.66666666
1737201720000,9999.43333333
1737201725000,14590.68333333
1737201730000,19376.41666666
1737201735000,25010.11666666
1737201740000,25010.11666666
1737201745000,29795.016666659998
1737201750000,31029.0
1737201755000,31029.0
1737201760000,31549.6
1737201765000,34678.6
1737201770000,34359.11666666
1737201775000,29533.066666659997
1737201780000,27762.766666659998
1737201785000,27680.766666659998
1737201790000,22895.03333333
1737201795000,18048.483333329998
1737201800000,18684.1
1737201805000,18192.15
1737201810000,22821.5
1737201815000,27573.383333330003
1737201820000,30587.266666659998
1737201825000,30109.96666666
1737201830000,30381.383333330003
1737201835000,34916.966666659995
1737201840000,33563.5
1737201845000,30697.6
1737201850000,34629.13333333
1737201855000,33841.983333330005
1737201860000,33832.06666666
1737201865000,29539.11666666
1737201870000,26272.73333333
1737201875000,26643.516666659998
1737201880000,27186.8
1737201885000,29062.016666659998
1737201890000,28073.25
1737201895000,26634.333333330003
1737201900000,28795.85
1737201905000,27152.5
1737201910000,26706.36666666
1737201915000,29058.66666666
1737201920000,28432.96666666
1737201925000,29025.55
1737201930000,27640.066666659997
1737201935000,27189.766666659998
1737201940000,
