,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
,0,1,2,3,4,5,6,7
Timestamp,,,,,,,,
1707951435000,23790.95,23919.683333330002,23421.8,,,,,
1707951440000,23232.86666666,23255.71666666,22487.75,,,,,
1707951445000,22930.53333333,22884.8,22257.28333333,,,,,
1707951450000,23027.03333333,23163.9,22309.53333333,,,,,
1707951455000,22596.21666666,22885.53333333,22269.68333333,,,,,
1707951460000,21874.4,22181.266666659998,21744.35,,,,,
1707951465000,22589.28333333,22563.4,21838.63333333,,,,,
1707951470000,23722.66666666,23679.91666666,22889.516666659998,,,,,
1707951475000,22606.68333333,22692.21666666,21812.45,,,,,
1707951480000,20471.18333333,20540.91666666,19956.36666666,,,,,
1707951485000,20932.58333333,21258.1,20450.41666666,,,,,
1707951490000,22820.83333333,23042.18333333,22399.68333333,,,,,
1707951495000,22830.25,22928.45,22352.75,,,,,
1707951500000,22459.566666659997,22550.233333329998,21926.53333333,,,,,
1707951505000,22598.016666659998,22613.066666659997,21836.6,,,,,
1707951510000,22074.816666659997,22115.13333333,21514.3,,,,,
1707951515000,21890.18333333,21958.86666666,21393.233333329998,,,,,
1707951520000,21899.86666666,21757.18333333,20981.35,,,,,
1707951525000,22034.55,22082.566666659997,21460.266666659998,,,,,
1707951530000,21513.766666659998,21631.41666666,21051.61666666,,,,,
1707951535000,21505.016666659998,21601.08333333,21020.85,,,,,
1707951540000,22128.33333333,22240.266666659998,21649.65,,,,,
1707951545000,23804.91666666,23591.3,23125.66666666,,,,,
1707951550000,23786.21666666,23685.73333333,23027.266666659998,,,,,
1707951555000,22253.53333333,22276.733333329998,21562.45,,,,,
1707951560000,23355.516666659998,23394.8,22916.8,,,,,
1707951565000,21612.733333329998,21705.36666666,21107.9,,,,,
1707951570000,21720.11666666,21732.46666666,21121.1,,,,,
1707951575000,23669.9,23589.28333333,22967.5,,,,,
1707951580000,23931.85,24055.3,23597.383333330003,,,,,
1707951585000,22025.7,22339.3,21729.11666666,,,,,
1707951590000,22299.46666666,22367.3,21735.3,,,,,
1707951595000,22629.6,22733.016666659998,22105.3,,,,,
1707951600000,22006.28333333,22297.7,21679.96666666,,,,,
1707951605000,20661.63333333,20937.91666666,20289.13333333,,,,,
1707951610000,20675.41666666,20880.18333333,20269.0,,,,,
1707951615000,22556.93333333,22698.46666666,22154.0,,,,,
1707951620000,21497.4,21637.316666659997,20880.066666659997,,,,,
1707951625000,22240.36666666,22371.266666659998,21754.4,,,,,
1707951630000,21587.483333329998,21735.8,21302.316666659997,,,,,
1707951635000,21217.43333333,21282.45,20613.85,,,,,
1707951640000,0.0,,,,,,,
1707951645000,1702.8333333333,1640.8166666666,1598.3166666666,,,,,
1707951650000,,3873.2,0.0,,,,,
1707951655000,0.0,,0.0,,,,,
1707951660000,1153.4,1188.9,1163.05,,,,,
1707951665000,,,,,,,,
1707951715000,0.0,0.0,0.0,0.0,,,,
1707951720000,1.233333333333,0.0,0.0,0.0,,,,
1707951725000,400.05,116.45,122.8333333333,130.8166666666,,,,
1707951730000,1404.65,476.8333333333,496.7333333333,559.55,,,,
1707951735000,2094.1666666666,1417.5666666666,1393.55,1420.55,,,,
1707951740000,3881.06666667,2327.65,2370.2833333332997,2447.05,,,,
1707951745000,6019.5,4193.15,4285.45,4510.98333333,,,,
1707951750000,7356.21666666,6367.066666670001,6420.66666667,6488.616666670001,,,,
1707951755000,7993.28333333,7697.65,7764.55,7990.233333329999,,,,
1707951760000,9757.18333333,8289.76666666,8203.01666666,8284.93333333,,,,
1707951765000,11335.21666666,9915.36666666,9966.46666666,10061.96666666,,,,
1707951770000,12839.616666659998,11411.25,11289.633333329999,11405.86666666,,,,
1707951775000,13338.31666666,13106.18333333,12972.266666659998,13103.0,,,,
1707951780000,14333.73333333,13427.68333333,13289.48333333,13421.56666666,,,,
1707951785000,15625.6,14328.75,14320.56666666,14533.283333329999,,,,
1707951790000,17021.11666666,15664.016666659998,15472.55,15806.766666659998,,,,
1707951795000,17218.85,17434.2,17411.88333333,17727.46666666,,,,
1707951800000,17251.5,17367.95,17117.983333329998,17544.16666666,,,,
1707951805000,16564.28333333,17400.2,17260.08333333,17364.566666659997,,,,
1707951810000,17169.6,16612.5,16395.61666666,16835.91666666,,,,
1707951815000,17944.83333333,17301.16666666,17159.1,17325.88333333,,,,
1707951820000,17946.28333333,17839.91666666,17646.016666659998,18072.03333333,,,,
1707951825000,17895.95,18233.66666666,17910.63333333,18306.25,,,,
1707951830000,18084.93333333,18022.95,17842.15,18018.516666659998,,,,
1707951835000,18044.96666666,18208.88333333,18088.233333329998,18268.5,,,,
1707951840000,19178.11666666,18189.9,18001.66666666,18248.4,,,,
1707951845000,19890.46666666,19331.45,19374.68333333,19629.43333333,,,,
1707951850000,20323.15,20310.983333329998,20282.86666666,20544.4,,,,
1707951855000,21094.816666659997,20186.05,19823.03333333,19859.483333329998,,,,
1707951860000,20986.11666666,21118.38333333,20891.38333333,20782.86666666,,,,
1707951865000,20608.35,20849.71666666,20443.6,20522.8,,,,
1707951870000,20893.5,20791.2,20707.11666666,20679.88333333,,,,
1707951875000,20378.35,20759.61666666,20355.766666659998,20408.08333333,,,,
1707951880000,20693.733333329998,20775.83333333,20643.46666666,20778.266666659998,,,,
