,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Source:_Source2
,0
Timestamp,
1736787225000,-9.223372036854775e+18
1736787230000,-9.223372036854775e+18
1736787235000,-9.223372036854775e+18
1736787240000,-9.223372036854775e+18
1736787245000,-9.223372036854775e+18
1736787250000,-9.223372036854775e+18
1736787255000,-9.223372036854775e+18
1736787260000,-9.223372036854775e+18
1736787265000,-9.223372036854775e+18
1736787270000,-9.223372036854775e+18
1736787275000,-9.223372036854775e+18
1736787280000,-9.223372036854775e+18
1736787285000,-9.223372036854775e+18
1736787290000,-9.223372036854775e+18
1736787295000,-9.223372036854775e+18
1736787300000,-9.223372036854775e+18
1736787305000,-9.223372036854775e+18
1736787310000,-9.223372036854775e+18
1736787315000,-9.223372036854775e+18
1736787320000,-9.223372036854775e+18
1736787325000,-9.223372036854775e+18
1736787330000,-9.223372036854775e+18
1736787335000,-9.223372036854775e+18
1736787340000,-9.223372036854775e+18
1736787345000,-9.223372036854775e+18
1736787350000,-9.223372036854775e+18
1736787355000,-9.223372036854775e+18
1736787360000,-9.223372036854775e+18
1736787365000,-9.223372036854775e+18
1736787370000,-9.223372036854775e+18
1736787375000,-9.223372036854775e+18
1736787380000,-9.223372036854775e+18
1736787385000,-9.223372036854775e+18
1736787390000,-9.223372036854775e+18
1736787395000,-9.223372036854775e+18
1736787400000,-9.223372036854775e+18
1736787405000,-9.223372036854775e+18
1736787410000,-9.223372036854775e+18
1736787415000,-9.223372036854775e+18
1736787420000,-9.223372036854775e+18
1736787425000,-9.223372036854775e+18
1736787430000,-9.223372036854775e+18
1736787435000,-9.223372036854775e+18
1736787440000,
1736787475000,-9.223372036854775e+18
1736787480000,-9.223372036854775e+18
1736787485000,-9.223372036854775e+18
1736787490000,-9.223372036854775e+18
1736787495000,-9.223372036854775e+18
1736787500000,-9.223372036854775e+18
1736787505000,-9.223372036854775e+18
1736787510000,-9.223372036854775e+18
1736787515000,-9.223372036854775e+18
1736787520000,-9.223372036854775e+18
1736787525000,-9.223372036854775e+18
1736787530000,-9.223372036854775e+18
1736787535000,-9.223372036854775e+18
1736787540000,-9.223372036854775e+18
1736787545000,-9.223372036854775e+18
1736787550000,-9.223372036854775e+18
1736787555000,-9.223372036854775e+18
1736787560000,-9.223372036854775e+18
1736787565000,-9.223372036854775e+18
1736787570000,-9.223372036854775e+18
