Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 2)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 1)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
0,0.0,1000.0,0.0,0.0,-1.0,-1.0,1
5,0.0,1000.0,0.0,0.0,5864470.0,925.0,1
10,1507.3833333332998,840.0,253.0,482.0,12321224.0,980.0,1
15,2435.55,775.0,408.0,265.0,16125886.0,1838.0,1
20,7526.883333329999,850.0,415.0,449.0,12336736.0,1068.0,1
25,10329.783333329999,888.0,558.0,571.0,26367110.0,1540.0,1
30,16641.016666659998,910.0,607.0,629.0,26367110.0,1540.0,1
35,20107.316666659997,925.0,707.0,720.0,26367110.0,1540.0,1
40,22432.83333333,936.0,745.0,751.0,17174810.0,947.0,1
45,23373.15,944.0,871.0,868.0,21626774.0,1542.0,1
50,27834.28333333,950.0,869.0,872.0,21626774.0,1542.0,1
55,28325.0,955.0,881.0,884.0,21626774.0,1542.0,1
60,28325.0,959.0,892.0,895.0,13548335.0,937.0,1
65,29499.11666666,963.0,1000.0,1000.0,13548335.0,937.0,1
70,32637.61666666,976.0,1000.0,1000.0,13548335.0,937.0,1
75,31817.516666659998,1000.0,1000.0,1000.0,19639523.0,1147.0,1
80,26726.183333330002,1000.0,1000.0,1000.0,19416213.0,1247.0,1
85,27094.11666666,1000.0,1000.0,1000.0,19416213.0,1247.0,1
90,23630.383333330003,1000.0,1000.0,1000.0,16525090.0,9836.0,1
95,20164.08333333,1000.0,1000.0,1000.0,24474146.0,1350.0,1
100,18888.78333333,1000.0,1000.0,1000.0,6519665.0,838.0,1
105,20656.91666666,1000.0,1000.0,1000.0,23408307.0,1537.0,1
110,21328.91666666,1000.0,1000.0,1000.0,25287038.0,1841.0,1
115,26871.41666666,1000.0,1000.0,1000.0,26731393.0,1438.0,1
120,31062.21666666,1000.0,1000.0,1000.0,35580589.0,1462.0,1
125,33684.01666666,1000.0,1000.0,1000.0,45280002.0,5971.0,1
130,33004.483333330005,1000.0,1000.0,1000.0,40384387.0,2044.0,1
135,35001.15,1000.0,1000.0,1000.0,40384387.0,2044.0,1
140,38394.25,1000.0,1000.0,1000.0,33332756.0,8940.0,1
145,35223.41666666,1000.0,1000.0,1000.0,35971529.0,2105.0,1
150,34436.16666666,1000.0,1000.0,1000.0,35971529.0,2105.0,1
155,38509.733333330005,1000.0,1000.0,1000.0,35971529.0,2105.0,1
160,37459.51666666,1000.0,1000.0,1000.0,32947560.0,8946.0,1
165,35403.61666666,1000.0,1000.0,1000.0,32947560.0,8946.0,1
170,30270.48333333,1000.0,1000.0,1000.0,13484256.0,1160.0,1
175,24857.183333330002,1000.0,1000.0,1000.0,6408019.0,671.0,1
180,23072.86666666,1000.0,1000.0,1000.0,15195487.0,1838.0,1
185,24149.36666666,1000.0,1000.0,1000.0,22180182.0,1039.0,1
190,25749.48333333,1000.0,1000.0,1000.0,23110725.0,2339.0,1
195,28655.46666666,1000.0,1000.0,1000.0,31548651.0,1338.0,1
200,29166.78333333,1000.0,1000.0,1000.0,39060510.0,1937.0,1
205,32662.083333330003,1000.0,1000.0,1000.0,44180896.0,1839.0,1
210,35683.68333333,1000.0,1000.0,1000.0,44180896.0,1839.0,1
215,36091.43333333,1000.0,1000.0,1000.0,43754523.0,1657.0,1
220,37851.5,1000.0,1000.0,1000.0,43754523.0,1657.0,1
225,40859.233333330005,1000.0,1000.0,1000.0,43754523.0,1657.0,1
230,40859.233333330005,1000.0,1000.0,1000.0,43754523.0,1657.0,1
235,40239.31666666,1000.0,1000.0,1000.0,43754523.0,1657.0,1
240,37832.83333333,1000.0,,,,,1
245,,,,,,,0
