,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737501220000,1000.0
1737501225000,274.0
1737501230000,136.0
1737501235000,96.0
1737501240000,89.0
1737501245000,71.0
1737501250000,101.0
1737501255000,225.0
1737501260000,322.0
1737501265000,398.0
1737501270000,458.0
1737501275000,507.0
1737501280000,548.0
1737501285000,608.0
1737501290000,691.0
1737501295000,773.0
1737501300000,851.0
1737501305000,934.0
1737501310000,997.0
1737501315000,999.0
1737501320000,999.0
1737501325000,999.0
1737501330000,999.0
1737501335000,999.0
1737501340000,999.0
1737501345000,1000.0
1737501350000,1000.0
1737501355000,1000.0
1737501360000,1000.0
1737501365000,1000.0
1737501370000,1000.0
1737501375000,1000.0
1737501380000,1000.0
1737501385000,1000.0
1737501390000,1000.0
1737501395000,1000.0
1737501400000,1000.0
1737501405000,1000.0
1737501410000,1000.0
1737501415000,1000.0
1737501420000,1000.0
1737501425000,1000.0
1737501430000,1000.0
1737501435000,1000.0
1737501440000,1000.0
1737501445000,1000.0
1737501450000,1000.0
1737501455000,1000.0
1737501460000,1000.0
1737501465000,
