,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737501220000,0.0
1737501225000,0.0
1737501230000,0.0
1737501235000,49.2333333333
1737501240000,557.3833333333
1737501245000,581.2166666666
1737501250000,1761.1166666666
1737501255000,9092.16666666
1737501260000,9418.6
1737501265000,13513.5
1737501270000,17960.68333333
1737501275000,17960.68333333
1737501280000,17960.68333333
1737501285000,27704.05
1737501290000,27704.05
1737501295000,27654.816666659997
1737501300000,27539.96666666
1737501305000,36370.61666666
1737501310000,35190.716666659995
1737501315000,28461.05
1737501320000,33497.18333333
1737501325000,29402.28333333
1737501330000,30661.433333330002
1737501335000,30661.433333330002
1737501340000,32660.03333333
1737501345000,28047.7
1737501350000,28047.7
1737501355000,33618.483333330005
1737501360000,34045.78333333
1737501365000,30644.7
1737501370000,30644.7
1737501375000,36226.65
1737501380000,30864.083333330003
1737501385000,36460.466666659995
1737501390000,30754.133333330003
1737501395000,36357.45
1737501400000,34358.85
1737501405000,36406.93333333
1737501410000,36406.93333333
1737501415000,36523.08333333
1737501420000,35877.43333333
1737501425000,35266.45
1737501430000,36613.03333333
1737501435000,31594.516666659998
1737501440000,36044.983333330005
1737501445000,30949.45
1737501450000,36381.75
1737501455000,30867.86666666
1737501460000,35864.35
1737501465000,
