,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737533840000,1000.0
1737533845000,0.0
1737533850000,0.0
1737533855000,0.0
1737533860000,0.0
1737533865000,0.0
1737533870000,105.0
1737533875000,233.0
1737533880000,
1737533895000,1000.0
1737533900000,913.0
1737533905000,
1737533925000,1000.0
1737533930000,921.0
1737533935000,961.0
1737533940000,974.0
1737533945000,981.0
1737533950000,985.0
1737533955000,987.0
1737533960000,989.0
1737533965000,991.0
1737533970000,992.0
1737533975000,
1737534000000,1000.0
1737534005000,1000.0
1737534010000,940.0
1737534015000,970.0
1737534020000,
1737534075000,1000.0
1737534080000,
