,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737227975000,1000.0
1737227980000,444.0
1737227985000,304.0
1737227990000,264.0
1737227995000,439.0
1737228000000,551.0
1737228005000,626.0
1737228010000,680.0
1737228015000,720.0
1737228020000,751.0
1737228025000,776.0
1737228030000,796.0
1737228035000,813.0
1737228040000,860.0
1737228045000,929.0
1737228050000,997.0
1737228055000,1000.0
1737228060000,1000.0
1737228065000,1000.0
1737228070000,1000.0
1737228075000,1000.0
1737228080000,1000.0
1737228085000,1000.0
1737228090000,1000.0
1737228095000,1000.0
1737228100000,1000.0
1737228105000,1000.0
1737228110000,1000.0
1737228115000,1000.0
1737228120000,1000.0
1737228125000,1000.0
1737228130000,1000.0
1737228135000,1000.0
1737228140000,1000.0
1737228145000,1000.0
1737228150000,1000.0
1737228155000,1000.0
1737228160000,1000.0
1737228165000,1000.0
1737228170000,1000.0
1737228175000,1000.0
1737228180000,1000.0
1737228185000,1000.0
1737228190000,1000.0
1737228195000,1000.0
1737228200000,1000.0
1737228205000,1000.0
1737228210000,1000.0
1737228215000,
