Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 2)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 1)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
0,0.0,,0.0,0.0,952768.0,624.0,1
5,713.6666666666,391.0,0.0,0.0,4889251.0,467.0,1
10,2244.7166666666,335.0,0.0,0.0,5474998.0,171.0,1
15,4247.61666667,302.0,0.0,32.0,12862378.0,810.0,1
20,13205.4,454.0,23.0,188.0,33963902.0,552.0,1
25,15422.16666666,563.0,231.0,372.0,43851372.0,946.0,1
30,19402.0,636.0,358.0,456.0,15168961.0,3363.0,1
35,22676.05,688.0,480.0,552.0,22124888.0,643.0,1
40,32852.58333333,727.0,543.0,570.0,22124888.0,643.0,1
45,32852.58333333,758.0,594.0,618.0,33459412.0,630.0,1
50,40584.15,782.0,754.0,763.0,33459412.0,630.0,1
55,44365.216666659995,802.0,771.0,779.0,33459412.0,630.0,1
60,44365.216666659995,818.0,790.0,797.0,27632244.0,600.0,1
65,48542.58333333,869.0,1000.0,1000.0,27632244.0,600.0,1
70,49130.516666660005,929.0,1000.0,1000.0,29689553.0,8056.0,1
75,47127.616666660004,993.0,1000.0,1000.0,37355000.0,627.0,1
80,43415.733333330005,1000.0,1000.0,1000.0,37355000.0,627.0,1
85,41198.966666659995,1000.0,1000.0,1000.0,35840750.0,907.0,1
90,43265.05,1000.0,1000.0,1000.0,35840750.0,907.0,1
95,39991.0,1000.0,1000.0,1000.0,33378241.0,653.0,1
100,36135.9,1000.0,1000.0,1000.0,33378241.0,653.0,1
105,36135.9,1000.0,1000.0,1000.0,36282208.0,8482.0,1
110,29533.23333333,1000.0,1000.0,1000.0,36282208.0,8482.0,1
115,25752.16666666,1000.0,1000.0,1000.0,11076236.0,389.0,1
120,30697.55,1000.0,1000.0,1000.0,18034176.0,1678.0,1
125,32185.85,1000.0,1000.0,1000.0,28096791.0,1834.0,1
130,37332.75,1000.0,1000.0,1000.0,38580590.0,2330.0,1
135,44982.216666659995,1000.0,1000.0,1000.0,38580590.0,2330.0,1
140,41577.2,1000.0,1000.0,1000.0,30720079.0,523.0,1
145,44786.1,1000.0,1000.0,1000.0,30720079.0,523.0,1
150,41845.25,1000.0,1000.0,1000.0,39244225.0,7656.0,1
155,42145.28333333,1000.0,1000.0,1000.0,25711081.0,646.0,1
160,40852.33333333,1000.0,1000.0,1000.0,25711081.0,646.0,1
165,40852.33333333,1000.0,1000.0,1000.0,32097035.0,6226.0,1
170,41483.38333333,1000.0,1000.0,1000.0,26541995.0,9597.0,1
175,41483.38333333,1000.0,1000.0,1000.0,16355659.0,939.0,1
180,45066.51666666,1000.0,1000.0,1000.0,28846565.0,1001.0,1
185,45373.4,1000.0,1000.0,1000.0,39619751.0,987.0,1
190,45922.95,1000.0,1000.0,1000.0,49214405.0,1185.0,1
195,44252.31666666,1000.0,1000.0,1000.0,40954610.0,5123.0,1
200,42411.43333333,1000.0,1000.0,1000.0,29852662.0,592.0,1
205,45512.26666666,1000.0,1000.0,1000.0,29852662.0,592.0,1
210,42407.2,1000.0,1000.0,1000.0,41676657.0,593.0,1
215,47896.75,1000.0,1000.0,1000.0,41676657.0,593.0,1
220,42868.26666666,1000.0,1000.0,1000.0,44267013.0,748.0,1
225,47357.66666666001,1000.0,1000.0,1000.0,44267013.0,748.0,1
230,45597.716666659995,1000.0,1000.0,1000.0,44267013.0,748.0,1
235,45597.716666659995,1000.0,1000.0,1000.0,54334095.0,819.0,1
240,39506.7,1000.0,1000.0,1000.0,9123060.0,418.0,1
245,,,,,,,0
