,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timestamp,,,,,,,,,,,,,,,
1737228305000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228310000,1.0,15.0,1.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,0.0,92.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228315000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,862.0,17972000.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228320000,9.0,9.0,1.0,0.0,0.0,8.0,1.0,0.0,9.0,0.0,40.0,1989000.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228325000,9.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,189189000.0,299.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228330000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,5.0,12.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228335000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,26865000.0,35.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228340000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,9216000.0,334.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228345000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,28323000.0,80.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228350000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,80.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228355000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,2.0,100.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228360000,9.0,19.0,1.0,0.0,0.0,10.0,2.0,0.0,9.0,9.0,2700000.0,82.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228365000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,82.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228370000,9.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,5.0,80.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228375000,10.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,10.0,9.0,2560000.0,72.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228380000,10.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,10.0,9.0,2560000.0,72.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228385000,9.0,19.0,1.0,0.0,0.0,10.0,2.0,0.0,9.0,9.0,2304000.0,75.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228390000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,75.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228395000,9.0,19.0,2.0,0.0,0.0,10.0,2.0,0.0,9.0,9.0,2475000.0,318.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228400000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,318.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228405000,9.0,19.0,1.0,0.0,0.0,10.0,2.0,0.0,9.0,9.0,4473000.0,83.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228410000,9.0,19.0,2.0,0.0,0.0,10.0,2.0,0.0,9.0,9.0,2304000.0,83.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228415000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,67.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228420000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,67.0,1.0,-9.223372036854775e+18,-9.223372036854775e+18
