,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737523665000,1000.0
1737523670000,1000.0
1737523675000,0.0
1737523680000,0.0
1737523685000,0.0
1737523690000,0.0
1737523695000,0.0
1737523700000,135.0
1737523705000,
1737523720000,1000.0
1737523725000,882.0
1737523730000,941.0
1737523735000,961.0
1737523740000,971.0
1737523745000,977.0
1737523750000,
1737523770000,1000.0
1737523775000,887.0
1737523780000,944.0
1737523785000,963.0
1737523790000,972.0
1737523795000,978.0
1737523800000,982.0
1737523805000,984.0
1737523810000,986.0
1737523815000,988.0
1737523820000,989.0
1737523825000,990.0
1737523830000,991.0
1737523835000,1000.0
1737523840000,1000.0
1737523845000,1000.0
1737523850000,1000.0
1737523855000,1000.0
1737523860000,1000.0
1737523865000,1000.0
1737523870000,1000.0
1737523875000,1000.0
1737523880000,
