Parallelism,Throughput,ThroughputStdErr,BusyTime,BusyTimeStdErr,Predictions
0,0.0,0.0,,,
1,10392.89808742967,859.9381893852343,698.7166666666667,51.38802331102858,
2,23779.085947706073,1188.1094516408198,833.8725490196078,5.306898934852584,32880.0
3,31068.289622634387,1661.3068277080843,750.6949685534591,7.224996899347625,41138.0
4,45052.48113206432,2299.1847423407507,729.0047169811321,12.796561249893246,52809.0
5,43159.96099998764,2469.636590451476,628.3240000000001,10.062575240960934,77810.0
