,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Source:_Source2
,0
Timestamp,
1737105835000,-9.223372036854775e+18
1737105840000,-9.223372036854775e+18
1737105845000,-9.223372036854775e+18
1737105850000,-9.223372036854775e+18
1737105855000,-9.223372036854775e+18
1737105860000,-9.223372036854775e+18
1737105865000,-9.223372036854775e+18
1737105870000,-9.223372036854775e+18
1737105875000,-9.223372036854775e+18
1737105880000,-9.223372036854775e+18
1737105885000,-9.223372036854775e+18
1737105890000,-9.223372036854775e+18
1737105895000,-9.223372036854775e+18
1737105900000,-9.223372036854775e+18
1737105905000,-9.223372036854775e+18
1737105910000,-9.223372036854775e+18
1737105915000,-9.223372036854775e+18
1737105920000,-9.223372036854775e+18
1737105925000,-9.223372036854775e+18
1737105930000,-9.223372036854775e+18
1737105935000,-9.223372036854775e+18
1737105940000,-9.223372036854775e+18
1737105945000,-9.223372036854775e+18
1737105950000,-9.223372036854775e+18
1737105955000,-9.223372036854775e+18
1737105960000,-9.223372036854775e+18
1737105965000,-9.223372036854775e+18
1737105970000,-9.223372036854775e+18
1737105975000,-9.223372036854775e+18
1737105980000,-9.223372036854775e+18
1737105985000,-9.223372036854775e+18
1737105990000,-9.223372036854775e+18
1737105995000,-9.223372036854775e+18
1737106000000,-9.223372036854775e+18
1737106005000,-9.223372036854775e+18
1737106010000,-9.223372036854775e+18
1737106015000,-9.223372036854775e+18
1737106020000,-9.223372036854775e+18
1737106025000,-9.223372036854775e+18
1737106030000,-9.223372036854775e+18
1737106035000,-9.223372036854775e+18
1737106040000,-9.223372036854775e+18
1737106045000,-9.223372036854775e+18
1737106050000,-9.223372036854775e+18
1737106055000,-9.223372036854775e+18
1737106060000,-9.223372036854775e+18
1737106065000,-9.223372036854775e+18
1737106070000,-9.223372036854775e+18
1737106075000,-9.223372036854775e+18
1737106080000,
1737106105000,-9.223372036854776e+18
1737106110000,-9.223372036854776e+18
1737106115000,-9.223372036854776e+18
1737106120000,-9.223372036854776e+18
1737106125000,-9.223372036854776e+18
1737106130000,-9.223372036854776e+18
1737106135000,-9.223372036854776e+18
1737106140000,-9.223372036854776e+18
1737106145000,-9.223372036854776e+18
1737106150000,-9.223372036854776e+18
1737106155000,-9.223372036854776e+18
1737106160000,-9.223372036854776e+18
1737106165000,-9.223372036854776e+18
1737106170000,-9.223372036854776e+18
