,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737507165000,1000.0
1737507170000,0.0
1737507175000,0.0
1737507180000,0.0
1737507185000,0.0
1737507190000,0.0
1737507195000,104.0
1737507200000,232.0
1737507205000,328.0
1737507210000,403.0
1737507215000,463.0
1737507220000,512.0
1737507225000,552.0
1737507230000,695.0
1737507235000,777.0
1737507240000,856.0
1737507245000,938.0
1737507250000,999.0
1737507255000,1000.0
1737507260000,1000.0
1737507265000,1000.0
1737507270000,1000.0
1737507275000,1000.0
1737507280000,1000.0
1737507285000,1000.0
1737507290000,1000.0
1737507295000,1000.0
1737507300000,1000.0
1737507305000,1000.0
1737507310000,1000.0
1737507315000,1000.0
1737507320000,1000.0
1737507325000,1000.0
1737507330000,1000.0
1737507335000,1000.0
1737507340000,1000.0
1737507345000,1000.0
1737507350000,1000.0
1737507355000,1000.0
1737507360000,1000.0
1737507365000,1000.0
1737507370000,1000.0
1737507375000,1000.0
1737507380000,1000.0
1737507385000,1000.0
1737507390000,1000.0
1737507395000,1000.0
1737507400000,1000.0
1737507405000,
