,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737507160000,0.0
1737507165000,0.0
1737507170000,0.0
1737507175000,150.5666666666
1737507180000,470.5333333333
1737507185000,530.1
1737507190000,3475.63333333
1737507195000,9892.1
1737507200000,16810.13333333
1737507205000,17075.93333333
1737507210000,21057.75
1737507215000,24478.2
1737507220000,32866.43333333
1737507225000,32866.43333333
1737507230000,33689.65
1737507235000,44881.78333333
1737507240000,44561.81666666
1737507245000,44502.25
1737507250000,47839.65
1737507255000,42249.8
1737507260000,35782.483333330005
1737507265000,40697.68333333
1737507270000,36715.86666666
1737507275000,35308.58333333
1737507280000,26933.5
1737507285000,36516.85
1737507290000,42189.36666666
1737507295000,36828.38333333
1737507300000,38360.78333333
1737507305000,39786.61666666
1737507310000,37871.3
1737507315000,37065.4
1737507320000,42406.966666659995
1737507325000,37225.966666659995
1737507330000,43200.28333333
1737507335000,41187.11666666
1737507340000,41726.35
1737507345000,35135.13333333
1737507350000,36785.466666659995
1737507355000,39674.5
1737507360000,40518.966666659995
1737507365000,43203.78333333
1737507370000,39123.35
1737507375000,44854.15
1737507380000,39061.86666666
1737507385000,44693.466666659995
1737507390000,38719.15
1737507395000,44247.28333333
1737507400000,43694.9
1737507405000,
