,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737524310000,0.0
1737524315000,0.0
1737524320000,0.0
1737524325000,48.0666666667
1737524330000,306.3333333333
1737524335000,478.9
1737524340000,5950.5
1737524345000,10550.4
1737524350000,14059.81666666
1737524355000,14059.81666666
1737524360000,14059.81666666
1737524365000,
1737524380000,0.0
1737524385000,7250.08333333
1737524390000,9278.8
1737524395000,9278.8
1737524400000,9278.8
1737524405000,15031.65
1737524410000,15165.35
1737524415000,
1737524440000,0.0
1737524445000,0.0
1737524450000,2369.4166666666
1737524455000,8083.81666666
1737524460000,
1737524485000,0.0
1737524490000,0.0
1737524495000,5915.483333329999
1737524500000,9625.55
1737524505000,9625.55
1737524510000,
