,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737491335000,0.0
1737491340000,0.0
1737491345000,0.0
1737491350000,3.716666666666
1737491355000,383.6333333333
1737491360000,673.4166666666
1737491365000,4763.86666667
1737491370000,6695.15
1737491375000,8896.65
1737491380000,12702.5
1737491385000,17736.46666666
1737491390000,22885.5
1737491395000,24839.433333330002
1737491400000,29059.766666659998
1737491405000,32411.85
1737491410000,34755.466666659995
1737491415000,34375.55
1737491420000,37469.05
1737491425000,35723.9
1737491430000,33792.61666666
1737491435000,33148.65
1737491440000,33930.966666659995
1737491445000,28897.0
1737491450000,23747.96666666
1737491455000,23211.766666659998
1737491460000,21535.3
1737491465000,23874.36666666
1737491470000,27408.28333333
1737491475000,30112.85
1737491480000,30221.73333333
1737491485000,33094.03333333
1737491490000,38718.88333333
1737491495000,38838.15
1737491500000,38510.75
1737491505000,38510.75
1737491510000,40456.11666666
1737491515000,42349.06666666
1737491520000,40397.11666666
1737491525000,34705.966666659995
1737491530000,28824.71666666
1737491535000,26120.15
1737491540000,24652.35
1737491545000,25615.516666659998
1737491550000,24908.433333330002
1737491555000,25511.21666666
1737491560000,26187.316666659997
1737491565000,31177.11666666
1737491570000,34088.13333333
1737491575000,32898.63333333
1737491580000,
