,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737488015000,1000.0
1737488020000,0.0
1737488025000,0.0
1737488030000,52.0
1737488035000,47.0
1737488040000,135.0
1737488045000,264.0
1737488050000,350.0
1737488055000,431.0
1737488060000,494.0
1737488065000,545.0
1737488070000,586.0
1737488075000,621.0
1737488080000,706.0
1737488085000,788.0
1737488090000,858.0
1737488095000,939.0
1737488100000,981.0
1737488105000,989.0
1737488110000,1000.0
1737488115000,1000.0
1737488120000,1000.0
1737488125000,1000.0
1737488130000,1000.0
1737488135000,1000.0
1737488140000,1000.0
1737488145000,1000.0
1737488150000,1000.0
1737488155000,1000.0
1737488160000,1000.0
1737488165000,1000.0
1737488170000,1000.0
1737488175000,1000.0
1737488180000,1000.0
1737488185000,1000.0
1737488190000,1000.0
1737488195000,1000.0
1737488200000,1000.0
1737488205000,1000.0
1737488210000,1000.0
1737488215000,1000.0
1737488220000,1000.0
1737488225000,1000.0
1737488230000,1000.0
1737488235000,1000.0
1737488240000,1000.0
1737488245000,1000.0
1737488250000,1000.0
1737488255000,
