,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737196505000,0.0
1737196510000,1491.45
1737196515000,1491.45
1737196520000,2271.8666666666
1737196525000,7314.483333329999
1737196530000,12299.033333329999
1737196535000,15348.216666659999
1737196540000,20263.15
1737196545000,22022.28333333
1737196550000,22516.05
1737196555000,25867.96666666
1737196560000,27562.4
1737196565000,27562.4
1737196570000,27562.4
1737196575000,30158.96666666
1737196580000,31396.066666659997
1737196585000,26353.45
1737196590000,23635.45
1737196595000,23911.3
1737196600000,18996.36666666
1737196605000,18555.2
1737196610000,20681.3
1737196615000,21144.18333333
1737196620000,23517.61666666
1737196625000,28747.98333333
1737196630000,29155.633333330003
1737196635000,30533.16666666
1737196640000,28515.65
1737196645000,29760.516666659998
1737196650000,32042.766666659998
1737196655000,28717.73333333
1737196660000,29716.23333333
1737196665000,33313.483333330005
1737196670000,30693.61666666
1737196675000,27507.516666659998
1737196680000,23439.65
1737196685000,22094.53333333
1737196690000,27798.73333333
1737196695000,24450.1
1737196700000,28485.11666666
1737196705000,28745.05
1737196710000,28438.933333330002
1737196715000,28438.933333330002
1737196720000,29119.53333333
1737196725000,28530.75
1737196730000,28530.75
1737196735000,29379.1
1737196740000,31823.583333330003
1737196745000,
