,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737217910000,0.0
1737217915000,756.8333333333
1737217920000,2369.8166666666
1737217925000,2398.95
1737217930000,7508.41666666
1737217935000,15417.966666659999
1737217940000,18436.66666666
1737217945000,18436.66666666
1737217950000,18436.66666666
1737217955000,26234.683333330002
1737217960000,28439.066666659997
1737217965000,28439.066666659997
1737217970000,28439.066666659997
1737217975000,33859.2
1737217980000,32246.21666666
1737217985000,35511.31666666
1737217990000,32804.11666666
1737217995000,25556.36666666
1737218000000,27669.766666659998
1737218005000,27669.766666659998
1737218010000,29501.0
1737218015000,27103.066666659997
1737218020000,32407.78333333
1737218025000,36301.25
1737218030000,38321.0
1737218035000,36095.85
1737218040000,36095.85
1737218045000,38915.36666666
1737218050000,36513.1
1737218055000,41209.58333333
1737218060000,36077.483333330005
1737218065000,41993.05
1737218070000,40161.81666666
1737218075000,36368.33333333
1737218080000,30173.066666659997
1737218085000,33073.58333333
1737218090000,36687.66666666
1737218095000,39278.95
1737218100000,44420.41666666
1737218105000,40060.7
1737218110000,43853.26666666
1737218115000,38867.76666666
1737218120000,44187.35
1737218125000,38271.78333333
1737218130000,44143.0
1737218135000,42536.4
1737218140000,41817.966666659995
1737218145000,39197.966666659995
1737218150000,
