,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737217910000,1000.0
1737217915000,393.0
1737217920000,370.0
1737217925000,240.0
1737217930000,425.0
1737217935000,540.0
1737217940000,617.0
1737217945000,671.0
1737217950000,713.0
1737217955000,745.0
1737217960000,770.0
1737217965000,791.0
1737217970000,809.0
1737217975000,859.0
1737217980000,914.0
1737217985000,999.0
1737217990000,1000.0
1737217995000,1000.0
1737218000000,1000.0
1737218005000,1000.0
1737218010000,1000.0
1737218015000,1000.0
1737218020000,1000.0
1737218025000,1000.0
1737218030000,1000.0
1737218035000,1000.0
1737218040000,1000.0
1737218045000,1000.0
1737218050000,1000.0
1737218055000,1000.0
1737218060000,1000.0
1737218065000,1000.0
1737218070000,1000.0
1737218075000,1000.0
1737218080000,1000.0
1737218085000,1000.0
1737218090000,1000.0
1737218095000,1000.0
1737218100000,1000.0
1737218105000,1000.0
1737218110000,1000.0
1737218115000,1000.0
1737218120000,1000.0
1737218125000,1000.0
1737218130000,1000.0
1737218135000,1000.0
1737218140000,1000.0
1737218145000,1000.0
1737218150000,
