,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond
1708178195000,986.0,605.0,555.0,,,,
1708178200000,985.0,613.0,568.0,,,,
1708178205000,985.0,593.0,547.0,,,,
1708178210000,984.0,628.0,566.0,,,,
1708178215000,984.0,618.0,546.0,,,,
1708178220000,983.0,616.0,551.0,,,,
1708178225000,981.0,617.0,541.0,,,,
1708178230000,983.0,639.0,541.0,,,,
1708178235000,985.0,625.0,529.0,,,,
1708178240000,983.0,650.0,557.0,,,,
1708178245000,984.0,697.0,599.0,,,,
1708178250000,986.0,726.0,613.0,,,,
1708178255000,987.0,710.0,597.0,,,,
1708178260000,987.0,690.0,572.0,,,,
1708178265000,983.0,667.0,560.0,,,,
1708178270000,984.0,639.0,548.0,,,,
1708178275000,983.0,641.0,534.0,,,,
1708178280000,985.0,652.0,529.0,,,,
1708178285000,986.0,655.0,540.0,,,,
1708178290000,987.0,641.0,541.0,,,,
1708178295000,989.0,647.0,552.0,,,,
1708178300000,990.0,635.0,548.0,,,,
1708178305000,990.0,635.0,556.0,,,,
1708178310000,990.0,625.0,535.0,,,,
1708178315000,990.0,632.0,547.0,,,,
1708178320000,990.0,622.0,534.0,,,,
1708178325000,990.0,633.0,531.0,,,,
1708178330000,988.0,614.0,517.0,,,,
1708178335000,987.0,609.0,536.0,,,,
1708178340000,987.0,638.0,573.0,,,,
1708178345000,988.0,636.0,556.0,,,,
1708178350000,989.0,620.0,549.0,,,,
1708178355000,987.0,597.0,532.0,,,,
1708178360000,986.0,589.0,506.0,,,,
1708178365000,987.0,575.0,494.0,,,,
1708178370000,987.0,579.0,513.0,,,,
1708178375000,987.0,598.0,509.0,,,,
1708178380000,987.0,609.0,519.0,,,,
1708178385000,989.0,606.0,510.0,,,,
1708178390000,990.0,608.0,513.0,,,,
1708178395000,989.0,617.0,518.0,,,,
1708178400000,990.0,592.0,485.0,,,,
1708178405000,990.0,585.0,485.0,,,,
1708178410000,988.0,598.0,490.0,,,,
1708178415000,991.0,599.0,492.0,,,,
1708178420000,991.0,572.0,,,,,
1708178425000,,,,,,,
1708178470000,,,1000.0,,,,
1708178475000,1000.0,1000.0,1000.0,1000.0,,,
1708178480000,925.0,308.0,323.0,279.0,,,
1708178485000,963.0,611.0,568.0,529.0,,,
1708178490000,975.0,664.0,616.0,593.0,,,
1708178495000,982.0,499.0,462.0,453.0,,,
1708178500000,960.0,424.0,395.0,388.0,,,
1708178505000,962.0,409.0,385.0,380.0,,,
1708178510000,967.0,401.0,380.0,380.0,,,
1708178515000,957.0,386.0,364.0,362.0,,,
1708178520000,949.0,398.0,379.0,376.0,,,
1708178525000,953.0,423.0,406.0,413.0,,,
1708178530000,958.0,421.0,403.0,410.0,,,
1708178535000,961.0,408.0,393.0,397.0,,,
1708178540000,967.0,415.0,396.0,408.0,,,
1708178545000,967.0,385.0,374.0,390.0,,,
1708178550000,967.0,367.0,363.0,377.0,,,
1708178555000,967.0,448.0,446.0,456.0,,,
1708178560000,978.0,467.0,465.0,477.0,,,
1708178565000,980.0,481.0,476.0,489.0,,,
1708178570000,980.0,485.0,476.0,489.0,,,
1708178575000,990.0,494.0,491.0,509.0,,,
1708178580000,1000.0,530.0,526.0,544.0,,,
1708178585000,1000.0,523.0,511.0,520.0,,,
1708178590000,1000.0,525.0,516.0,524.0,,,
1708178595000,1000.0,537.0,525.0,535.0,,,
1708178600000,1000.0,566.0,558.0,563.0,,,
1708178605000,1000.0,553.0,541.0,541.0,,,
1708178610000,1000.0,569.0,549.0,553.0,,,
1708178615000,1000.0,570.0,549.0,550.0,,,
1708178620000,1000.0,578.0,554.0,553.0,,,
1708178625000,1000.0,567.0,545.0,543.0,,,
1708178630000,1000.0,584.0,564.0,559.0,,,
1708178635000,1000.0,583.0,565.0,553.0,,,
1708178640000,1000.0,588.0,570.0,558.0,,,
1708178645000,1000.0,575.0,562.0,548.0,,,
1708178650000,1000.0,586.0,573.0,557.0,,,
1708178655000,1000.0,636.0,625.0,608.0,,,
1708178660000,1000.0,609.0,592.0,580.0,,,
1708178665000,1000.0,607.0,592.0,588.0,,,
1708178670000,1000.0,583.0,569.0,567.0,,,
1708178675000,1000.0,560.0,549.0,548.0,,,
1708178680000,1000.0,578.0,565.0,561.0,,,
1708178685000,1000.0,588.0,579.0,570.0,,,
1708178690000,1000.0,574.0,564.0,557.0,,,
1708178695000,1000.0,607.0,594.0,590.0,,,
1708178700000,1000.0,564.0,550.0,543.0,,,
1708178705000,1000.0,613.0,601.0,598.0,,,
1708178710000,1000.0,604.0,590.0,584.0,,,
1708178715000,1000.0,555.0,540.0,535.0,,,
1708178720000,1000.0,561.0,553.0,541.0,,,
1708178725000,1000.0,570.0,568.0,549.0,,,
1708178730000,1000.0,616.0,617.0,595.0,,,
1708178735000,1000.0,583.0,586.0,558.0,,,
1708178740000,1000.0,571.0,581.0,553.0,,,
1708178745000,1000.0,612.0,620.0,594.0,,,
1708178750000,1000.0,601.0,606.0,576.0,,,
1708178755000,1000.0,572.0,573.0,546.0,,,
1708178760000,1000.0,608.0,612.0,587.0,,,
1708178765000,1000.0,566.0,567.0,539.0,,,
1708178770000,1000.0,577.0,582.0,558.0,,,
1708178775000,1000.0,626.0,627.0,602.0,,,
1708178780000,1000.0,613.0,609.0,589.0,,,
1708178785000,1000.0,600.0,591.0,576.0,,,
1708178790000,1000.0,597.0,586.0,570.0,,,
1708178795000,1000.0,594.0,582.0,569.0,,,
1708178800000,1000.0,631.0,617.0,606.0,,,
1708178805000,1000.0,597.0,583.0,573.0,,,
1708178810000,1000.0,613.0,605.0,599.0,,,
1708178815000,1000.0,607.0,601.0,594.0,,,
1708178820000,1000.0,613.0,607.0,601.0,,,
1708178825000,1000.0,614.0,612.0,597.0,,,
1708178830000,1000.0,608.0,606.0,591.0,,,
1708178835000,1000.0,608.0,611.0,596.0,,,
1708178840000,1000.0,618.0,625.0,595.0,,,
1708178845000,1000.0,618.0,626.0,595.0,,,
1708178850000,1000.0,597.0,611.0,581.0,,,
1708178855000,1000.0,626.0,635.0,606.0,,,
1708178860000,1000.0,592.0,603.0,571.0,,,
1708178865000,1000.0,618.0,625.0,590.0,,,
1708178870000,,,,,,,
1708178920000,1000.0,1000.0,1000.0,1000.0,1000.0,,
1708178925000,1000.0,1000.0,1000.0,1000.0,235.0,,
1708178930000,743.0,378.0,245.0,312.0,376.0,,
1708178935000,872.0,462.0,423.0,460.0,307.0,,
1708178940000,909.0,365.0,323.0,352.0,333.0,,
1708178945000,931.0,391.0,346.0,380.0,345.0,,
1708178950000,945.0,400.0,364.0,399.0,325.0,,
1708178955000,943.0,382.0,340.0,382.0,355.0,,
1708178960000,944.0,417.0,367.0,404.0,421.0,,
1708178965000,951.0,478.0,425.0,444.0,396.0,,
1708178970000,957.0,448.0,403.0,418.0,393.0,,
1708178975000,958.0,441.0,403.0,419.0,393.0,,
1708178980000,952.0,441.0,401.0,422.0,436.0,,
1708178985000,956.0,481.0,444.0,471.0,427.0,,
1708178990000,969.0,462.0,434.0,457.0,440.0,,
1708178995000,967.0,476.0,441.0,466.0,474.0,,
1708179000000,969.0,507.0,481.0,507.0,471.0,,
1708179005000,967.0,503.0,472.0,500.0,497.0,,
1708179010000,963.0,527.0,493.0,521.0,526.0,,
1708179015000,968.0,547.0,519.0,539.0,504.0,,
1708179020000,969.0,519.0,496.0,519.0,511.0,,
1708179025000,969.0,526.0,507.0,541.0,518.0,,
1708179030000,969.0,533.0,508.0,542.0,531.0,,
1708179035000,969.0,550.0,514.0,549.0,543.0,,
1708179040000,978.0,563.0,526.0,560.0,547.0,,
1708179045000,978.0,550.0,520.0,551.0,547.0,,
1708179050000,978.0,551.0,524.0,554.0,554.0,,
1708179055000,974.0,557.0,531.0,559.0,549.0,,
1708179060000,974.0,550.0,527.0,547.0,549.0,,
1708179065000,973.0,544.0,538.0,537.0,558.0,,
1708179070000,977.0,556.0,550.0,547.0,540.0,,
1708179075000,977.0,543.0,539.0,538.0,562.0,,
1708179080000,973.0,565.0,560.0,559.0,537.0,,
1708179085000,973.0,541.0,539.0,530.0,530.0,,
1708179090000,968.0,535.0,536.0,529.0,566.0,,
1708179095000,970.0,567.0,574.0,566.0,546.0,,
1708179100000,970.0,550.0,560.0,543.0,513.0,,
1708179105000,970.0,538.0,536.0,514.0,533.0,,
1708179110000,976.0,563.0,555.0,527.0,543.0,,
1708179115000,982.0,573.0,564.0,535.0,533.0,,
1708179120000,979.0,563.0,546.0,519.0,558.0,,
1708179125000,976.0,593.0,565.0,552.0,513.0,,
1708179130000,975.0,549.0,519.0,505.0,524.0,,
1708179135000,975.0,561.0,523.0,513.0,556.0,,
1708179140000,983.0,583.0,560.0,551.0,511.0,,
1708179145000,980.0,535.0,515.0,510.0,570.0,,
1708179150000,985.0,596.0,574.0,569.0,521.0,,
1708179155000,985.0,545.0,530.0,523.0,527.0,,
1708179160000,985.0,545.0,529.0,531.0,531.0,,
1708179165000,986.0,541.0,535.0,540.0,546.0,,
1708179170000,983.0,551.0,545.0,559.0,535.0,,
1708179175000,983.0,529.0,539.0,551.0,516.0,,
1708179180000,978.0,512.0,525.0,540.0,528.0,,
1708179185000,982.0,521.0,537.0,554.0,547.0,,
1708179190000,984.0,524.0,555.0,573.0,537.0,,
1708179195000,979.0,512.0,542.0,559.0,505.0,,
1708179200000,973.0,485.0,504.0,517.0,560.0,,
1708179205000,976.0,538.0,562.0,563.0,496.0,,
1708179210000,972.0,475.0,499.0,500.0,538.0,,
1708179215000,972.0,520.0,536.0,539.0,540.0,,
1708179220000,972.0,524.0,543.0,545.0,523.0,,
1708179225000,971.0,507.0,523.0,527.0,531.0,,
1708179230000,976.0,515.0,536.0,535.0,495.0,,
1708179235000,976.0,481.0,495.0,502.0,556.0,,
1708179240000,983.0,545.0,554.0,564.0,522.0,,
1708179245000,985.0,505.0,522.0,528.0,537.0,,
1708179250000,981.0,533.0,538.0,545.0,545.0,,
1708179255000,986.0,538.0,545.0,555.0,535.0,,
1708179260000,991.0,532.0,535.0,546.0,515.0,,
1708179265000,991.0,512.0,505.0,531.0,571.0,,
1708179270000,995.0,560.0,559.0,576.0,515.0,,
1708179275000,994.0,505.0,502.0,516.0,556.0,,
1708179280000,994.0,548.0,541.0,555.0,559.0,,
1708179285000,994.0,547.0,538.0,547.0,536.0,,
1708179290000,994.0,521.0,508.0,518.0,561.0,,
1708179295000,994.0,554.0,531.0,536.0,515.0,,
1708179300000,994.0,504.0,486.0,489.0,556.0,,
1708179305000,994.0,550.0,524.0,530.0,537.0,,
1708179310000,999.0,521.0,509.0,506.0,528.0,,
1708179315000,,,,504.0,,,
1708179320000,,,,,,,
1708179365000,1000.0,1000.0,1000.0,819.0,804.0,803.0,
1708179370000,850.0,869.0,771.0,646.0,667.0,638.0,
1708179375000,875.0,681.0,608.0,458.0,470.0,454.0,
1708179380000,852.0,483.0,430.0,420.0,425.0,421.0,
1708179385000,849.0,440.0,399.0,412.0,406.0,407.0,
1708179390000,858.0,412.0,395.0,432.0,415.0,423.0,
1708179395000,879.0,377.0,413.0,470.0,427.0,449.0,
1708179400000,890.0,379.0,439.0,440.0,399.0,421.0,
1708179405000,884.0,403.0,425.0,422.0,386.0,408.0,
1708179410000,875.0,394.0,416.0,409.0,372.0,395.0,
1708179415000,883.0,382.0,407.0,428.0,402.0,396.0,
1708179420000,888.0,370.0,412.0,436.0,410.0,403.0,
1708179425000,874.0,382.0,422.0,415.0,386.0,384.0,
1708179430000,899.0,340.0,405.0,428.0,386.0,395.0,
1708179435000,900.0,356.0,417.0,477.0,426.0,435.0,
1708179440000,900.0,395.0,464.0,477.0,423.0,430.0,
1708179445000,896.0,391.0,460.0,474.0,420.0,432.0,
1708179450000,899.0,391.0,457.0,493.0,439.0,454.0,
1708179455000,893.0,409.0,475.0,478.0,427.0,436.0,
1708179460000,890.0,422.0,457.0,522.0,470.0,483.0,
1708179465000,902.0,419.0,492.0,544.0,482.0,495.0,
1708179470000,903.0,442.0,514.0,546.0,485.0,498.0,
1708179475000,900.0,445.0,518.0,532.0,463.0,506.0,
1708179480000,902.0,453.0,521.0,538.0,465.0,514.0,
1708179485000,900.0,452.0,522.0,529.0,456.0,509.0,
1708179490000,901.0,448.0,517.0,525.0,455.0,508.0,
1708179495000,900.0,445.0,518.0,520.0,445.0,503.0,
1708179500000,905.0,437.0,513.0,531.0,452.0,514.0,
1708179505000,907.0,446.0,521.0,530.0,452.0,511.0,
1708179510000,903.0,449.0,520.0,524.0,449.0,508.0,
1708179515000,900.0,450.0,518.0,516.0,446.0,505.0,
1708179520000,899.0,447.0,518.0,513.0,441.0,501.0,
1708179525000,900.0,440.0,516.0,515.0,445.0,503.0,
1708179530000,906.0,445.0,520.0,523.0,451.0,511.0,
1708179535000,903.0,450.0,524.0,522.0,445.0,503.0,
1708179540000,898.0,451.0,516.0,525.0,450.0,507.0,
1708179545000,900.0,452.0,521.0,519.0,448.0,500.0,
1708179550000,900.0,453.0,515.0,529.0,459.0,505.0,
1708179555000,896.0,458.0,522.0,519.0,460.0,506.0,
1708179560000,908.0,447.0,515.0,532.0,479.0,530.0,
1708179565000,912.0,471.0,538.0,547.0,489.0,540.0,
1708179570000,901.0,478.0,550.0,516.0,458.0,508.0,
1708179575000,897.0,470.0,520.0,516.0,464.0,516.0,
1708179580000,904.0,459.0,523.0,523.0,467.0,518.0,
1708179585000,889.0,480.0,529.0,511.0,461.0,517.0,
1708179590000,900.0,453.0,514.0,527.0,474.0,533.0,
1708179595000,905.0,476.0,528.0,546.0,493.0,557.0,
1708179600000,898.0,492.0,548.0,525.0,472.0,532.0,
1708179605000,898.0,477.0,529.0,518.0,464.0,520.0,
1708179610000,890.0,474.0,524.0,508.0,461.0,523.0,
1708179615000,896.0,463.0,523.0,532.0,488.0,547.0,
1708179620000,897.0,474.0,550.0,527.0,474.0,528.0,
1708179625000,897.0,476.0,548.0,516.0,465.0,520.0,
1708179630000,895.0,466.0,542.0,515.0,462.0,516.0,
1708179635000,886.0,462.0,537.0,510.0,453.0,507.0,
1708179640000,886.0,456.0,533.0,517.0,461.0,517.0,
1708179645000,888.0,446.0,541.0,504.0,449.0,504.0,
1708179650000,888.0,450.0,527.0,526.0,465.0,517.0,
1708179655000,889.0,450.0,545.0,518.0,462.0,511.0,
1708179660000,881.0,455.0,534.0,523.0,462.0,516.0,
1708179665000,880.0,457.0,533.0,525.0,462.0,517.0,
1708179670000,877.0,457.0,530.0,529.0,457.0,509.0,
1708179675000,868.0,445.0,525.0,509.0,436.0,489.0,
1708179680000,863.0,447.0,501.0,511.0,439.0,496.0,
1708179685000,864.0,441.0,491.0,527.0,467.0,523.0,
1708179690000,872.0,466.0,508.0,531.0,473.0,530.0,
1708179695000,879.0,470.0,509.0,528.0,472.0,529.0,
1708179700000,866.0,470.0,502.0,482.0,431.0,483.0,
1708179705000,879.0,447.0,454.0,537.0,486.0,540.0,
1708179710000,869.0,466.0,506.0,493.0,441.0,494.0,
1708179715000,873.0,450.0,454.0,522.0,469.0,521.0,
1708179720000,894.0,448.0,491.0,520.0,463.0,518.0,
1708179725000,892.0,471.0,499.0,518.0,461.0,515.0,
1708179730000,889.0,469.0,497.0,496.0,440.0,493.0,
1708179735000,879.0,458.0,471.0,486.0,429.0,479.0,
1708179740000,872.0,446.0,461.0,478.0,428.0,471.0,
1708179745000,880.0,433.0,456.0,503.0,446.0,488.0,
1708179750000,890.0,435.0,479.0,506.0,445.0,486.0,
1708179755000,886.0,449.0,480.0,507.0,450.0,487.0,
1708179760000,,1000.0,1000.0,1000.0,1000.0,,
1708179765000,930.0,1000.0,1000.0,247.0,194.0,137.0,
1708179770000,825.0,200.0,260.0,248.0,209.0,182.0,
1708179775000,545.0,219.0,248.0,164.0,,,
1708179780000,,,,,,,
1708179825000,1000.0,,,,,1000.0,1000.0
1708179830000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1708179835000,612.0,208.0,223.0,436.0,255.0,189.0,248.0
1708179840000,694.0,298.0,314.0,391.0,274.0,266.0,341.0
1708179845000,550.0,214.0,245.0,293.0,229.0,219.0,261.0
1708179850000,448.0,212.0,210.0,248.0,191.0,187.0,226.0
1708179855000,389.0,185.0,181.0,215.0,165.0,163.0,194.0
1708179860000,364.0,177.0,171.0,202.0,161.0,157.0,186.0
1708179865000,335.0,164.0,160.0,187.0,150.0,145.0,171.0
1708179870000,342.0,175.0,169.0,195.0,159.0,154.0,186.0
1708179875000,323.0,177.0,169.0,191.0,163.0,154.0,190.0
1708179880000,304.0,169.0,160.0,182.0,156.0,147.0,178.0
1708179885000,298.0,166.0,155.0,178.0,153.0,144.0,174.0
1708179890000,284.0,159.0,148.0,173.0,150.0,139.0,167.0
1708179895000,268.0,170.0,164.0,169.0,151.0,143.0,193.0
1708179900000,215.0,144.0,135.0,148.0,137.0,122.0,165.0
1708179905000,218.0,163.0,149.0,164.0,146.0,132.0,184.0
1708179910000,226.0,160.0,154.0,169.0,154.0,138.0,192.0
1708179915000,233.0,165.0,160.0,174.0,159.0,144.0,200.0
1708179920000,223.0,161.0,157.0,171.0,154.0,141.0,196.0
1708179925000,224.0,165.0,162.0,175.0,159.0,146.0,200.0
1708179930000,201.0,153.0,151.0,162.0,148.0,135.0,185.0
1708179935000,217.0,161.0,161.0,173.0,155.0,146.0,196.0
1708179940000,229.0,168.0,169.0,181.0,162.0,154.0,209.0
1708179945000,220.0,162.0,166.0,177.0,158.0,151.0,206.0
1708179950000,223.0,166.0,171.0,179.0,160.0,153.0,212.0
1708179955000,209.0,156.0,151.0,161.0,152.0,153.0,180.0
1708179960000,215.0,161.0,156.0,165.0,152.0,155.0,184.0
1708179965000,211.0,156.0,150.0,159.0,148.0,152.0,174.0
1708179970000,212.0,156.0,151.0,158.0,149.0,150.0,170.0
1708179975000,208.0,154.0,147.0,159.0,150.0,151.0,168.0
1708179980000,211.0,158.0,152.0,158.0,150.0,152.0,168.0
1708179985000,205.0,151.0,146.0,153.0,144.0,146.0,164.0
1708179990000,209.0,152.0,149.0,158.0,145.0,150.0,168.0
1708179995000,209.0,149.0,145.0,156.0,141.0,146.0,161.0
1708180000000,200.0,145.0,141.0,152.0,137.0,141.0,153.0
1708180005000,204.0,151.0,146.0,156.0,142.0,146.0,158.0
1708180010000,197.0,146.0,141.0,152.0,138.0,143.0,152.0
1708180015000,196.0,150.0,143.0,157.0,142.0,142.0,157.0
1708180020000,189.0,146.0,140.0,153.0,138.0,136.0,149.0
1708180025000,181.0,139.0,135.0,147.0,133.0,131.0,143.0
1708180030000,190.0,148.0,143.0,158.0,142.0,143.0,158.0
1708180035000,194.0,153.0,149.0,161.0,145.0,145.0,164.0
1708180040000,192.0,149.0,144.0,160.0,144.0,143.0,163.0
1708180045000,200.0,156.0,150.0,166.0,151.0,149.0,166.0
1708180050000,194.0,152.0,145.0,160.0,149.0,145.0,162.0
1708180055000,178.0,143.0,135.0,150.0,142.0,135.0,152.0
1708180060000,197.0,155.0,147.0,169.0,154.0,148.0,169.0
1708180065000,205.0,157.0,149.0,173.0,156.0,152.0,172.0
1708180070000,208.0,159.0,149.0,175.0,157.0,153.0,173.0
1708180075000,221.0,159.0,151.0,173.0,156.0,153.0,172.0
1708180080000,219.0,158.0,150.0,171.0,155.0,154.0,172.0
1708180085000,218.0,158.0,150.0,169.0,151.0,153.0,172.0
1708180090000,214.0,151.0,144.0,161.0,145.0,145.0,162.0
1708180095000,207.0,148.0,140.0,158.0,142.0,143.0,154.0
1708180100000,209.0,152.0,140.0,162.0,143.0,147.0,158.0
1708180105000,204.0,148.0,136.0,157.0,138.0,142.0,154.0
1708180110000,212.0,153.0,141.0,162.0,142.0,147.0,159.0
