,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737485055000,0.0
1737485060000,0.0
1737485065000,0.0
1737485070000,46.3333333333
1737485075000,379.65
1737485080000,516.5166666666
1737485085000,1944.8833333332998
1737485090000,8321.66666666
1737485095000,11606.08333333
1737485100000,11606.08333333
1737485105000,
1737485125000,0.0
1737485130000,1.35
1737485135000,8.383333333333
1737485140000,106.1
1737485145000,2605.6333333333
1737485150000,5601.56666667
1737485155000,
1737485175000,0.0
1737485180000,0.0
1737485185000,13.633333333333
1737485190000,575.3
1737485195000,2388.3333333333
1737485200000,7463.11666666
1737485205000,11536.8
1737485210000,12466.23333333
1737485215000,
1737485245000,0.0
1737485250000,0.0
1737485255000,35.1166666667
1737485260000,1443.6166666666
1737485265000,5019.18333333
1737485270000,8174.78333333
1737485275000,13549.81666666
1737485280000,13549.81666666
1737485285000,13549.81666666
1737485290000,13549.81666666
1737485295000,
