,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond
1709753990000,1000.0,625.0,,,,
1709753995000,1000.0,684.0,,,,
1709754000000,1000.0,689.0,,,,
1709754005000,1000.0,689.0,,,,
1709754010000,1000.0,695.0,,,,
1709754015000,1000.0,711.0,,,,
1709754020000,1000.0,732.0,,,,
1709754025000,1000.0,735.0,,,,
1709754030000,1000.0,728.0,,,,
1709754035000,1000.0,684.0,,,,
1709754040000,1000.0,640.0,,,,
1709754045000,1000.0,594.0,,,,
1709754050000,1000.0,548.0,,,,
1709754055000,1000.0,505.0,,,,
1709754060000,1000.0,499.0,,,,
1709754065000,1000.0,496.0,,,,
1709754070000,1000.0,495.0,,,,
1709754075000,1000.0,494.0,,,,
1709754080000,1000.0,481.0,,,,
1709754085000,1000.0,466.0,,,,
1709754090000,1000.0,462.0,,,,
1709754095000,1000.0,468.0,,,,
1709754100000,1000.0,472.0,,,,
1709754105000,1000.0,481.0,,,,
1709754110000,1000.0,479.0,,,,
1709754115000,1000.0,478.0,,,,
1709754120000,1000.0,492.0,,,,
1709754125000,1000.0,,,,,
1709754130000,,1000.0,,,,
1709754135000,1000.0,89.0,,,,
1709754140000,973.0,190.0,,,,
1709754145000,,,,,,
1709754190000,,1000.0,,,,
1709754195000,1000.0,1000.0,1000.0,,,
1709754200000,1000.0,821.0,781.0,,,
1709754205000,1000.0,881.0,854.0,,,
1709754210000,1000.0,911.0,811.0,,,
1709754215000,1000.0,929.0,769.0,,,
1709754220000,1000.0,875.0,691.0,,,
1709754225000,1000.0,869.0,682.0,,,
1709754230000,1000.0,866.0,662.0,,,
1709754235000,1000.0,872.0,648.0,,,
1709754240000,998.0,874.0,633.0,,,
1709754245000,999.0,866.0,611.0,,,
1709754250000,999.0,869.0,598.0,,,
1709754255000,993.0,860.0,555.0,,,
1709754260000,977.0,890.0,545.0,,,
1709754265000,956.0,890.0,504.0,,,
1709754270000,939.0,890.0,494.0,,,
1709754275000,907.0,890.0,480.0,,,
1709754280000,884.0,923.0,494.0,,,
1709754285000,863.0,936.0,492.0,,,
1709754290000,826.0,950.0,487.0,,,
1709754295000,826.0,956.0,479.0,,,
1709754300000,799.0,965.0,475.0,,,
1709754305000,781.0,983.0,484.0,,,
1709754310000,771.0,991.0,488.0,,,
1709754315000,771.0,998.0,490.0,,,
1709754320000,791.0,998.0,495.0,,,
1709754325000,812.0,997.0,507.0,,,
1709754330000,812.0,997.0,508.0,,,
1709754335000,829.0,990.0,518.0,,,
1709754340000,879.0,990.0,528.0,,,
1709754345000,879.0,989.0,529.0,,,
1709754350000,901.0,988.0,537.0,,,
1709754355000,935.0,986.0,551.0,,,
1709754360000,958.0,985.0,556.0,,,
1709754365000,960.0,984.0,563.0,,,
1709754370000,963.0,982.0,580.0,,,
1709754375000,963.0,985.0,599.0,,,
1709754380000,963.0,985.0,641.0,,,
1709754385000,963.0,980.0,641.0,,,
1709754390000,963.0,973.0,642.0,,,
1709754395000,954.0,980.0,660.0,,,
1709754400000,954.0,976.0,652.0,,,
1709754405000,945.0,976.0,638.0,,,
1709754410000,944.0,974.0,634.0,,,
1709754415000,941.0,976.0,626.0,,,
1709754420000,943.0,977.0,630.0,,,
1709754425000,940.0,978.0,629.0,,,
1709754430000,940.0,980.0,621.0,,,
1709754435000,939.0,967.0,607.0,,,
1709754440000,941.0,967.0,566.0,,,
1709754445000,935.0,971.0,568.0,,,
1709754450000,929.0,978.0,565.0,,,
1709754455000,924.0,972.0,553.0,,,
1709754460000,927.0,975.0,573.0,,,
1709754465000,938.0,977.0,591.0,,,
1709754470000,939.0,975.0,589.0,,,
1709754475000,942.0,972.0,599.0,,,
1709754480000,952.0,968.0,605.0,,,
1709754485000,963.0,969.0,600.0,,,
1709754490000,969.0,967.0,599.0,,,
1709754495000,964.0,979.0,601.0,,,
1709754500000,951.0,979.0,594.0,,,
1709754505000,943.0,971.0,585.0,,,
1709754510000,944.0,968.0,593.0,,,
1709754515000,951.0,973.0,601.0,,,
1709754520000,950.0,969.0,568.0,,,
1709754525000,950.0,960.0,560.0,,,
1709754530000,944.0,963.0,583.0,,,
1709754535000,946.0,962.0,587.0,,,
1709754540000,946.0,960.0,576.0,,,
1709754545000,945.0,954.0,595.0,,,
1709754550000,945.0,955.0,589.0,,,
1709754555000,944.0,949.0,580.0,,,
1709754560000,954.0,950.0,586.0,,,
1709754565000,965.0,959.0,602.0,,,
1709754570000,970.0,962.0,584.0,,,
1709754575000,952.0,962.0,599.0,,,
1709754580000,960.0,968.0,653.0,,,
1709754585000,960.0,977.0,691.0,,,
1709754590000,966.0,978.0,710.0,,,
1709754595000,966.0,982.0,737.0,,,
1709754600000,968.0,987.0,780.0,,,
1709754605000,970.0,,739.0,,,
1709754610000,,,,,,
1709754655000,1000.0,1000.0,,,,
1709754660000,1000.0,1000.0,1000.0,1000.0,,
1709754665000,444.0,60.0,858.0,0.0,,
1709754670000,722.0,241.0,475.0,152.0,,
1709754675000,815.0,291.0,393.0,156.0,,
1709754680000,861.0,411.0,334.0,216.0,,
1709754685000,889.0,491.0,320.0,233.0,,
1709754690000,908.0,574.0,326.0,275.0,,
1709754695000,897.0,634.0,344.0,301.0,,
1709754700000,888.0,680.0,356.0,317.0,,
1709754705000,888.0,715.0,369.0,333.0,,
1709754710000,890.0,743.0,385.0,354.0,,
1709754715000,890.0,765.0,394.0,354.0,,
1709754720000,896.0,782.0,395.0,360.0,,
1709754725000,935.0,859.0,356.0,397.0,,
1709754730000,935.0,904.0,386.0,412.0,,
1709754735000,933.0,953.0,408.0,432.0,,
1709754740000,928.0,970.0,431.0,434.0,,
1709754745000,913.0,981.0,441.0,444.0,,
1709754750000,901.0,976.0,454.0,434.0,,
1709754755000,885.0,967.0,443.0,413.0,,
1709754760000,852.0,962.0,426.0,393.0,,
1709754765000,810.0,962.0,405.0,369.0,,
1709754770000,759.0,961.0,378.0,339.0,,
1709754775000,738.0,960.0,352.0,352.0,,
1709754780000,741.0,963.0,367.0,400.0,,
1709754785000,749.0,965.0,418.0,447.0,,
1709754790000,746.0,955.0,453.0,463.0,,
1709754795000,725.0,955.0,436.0,463.0,,
1709754800000,729.0,955.0,438.0,466.0,,
1709754805000,742.0,956.0,444.0,464.0,,
1709754810000,752.0,961.0,439.0,477.0,,
1709754815000,777.0,968.0,452.0,503.0,,
1709754820000,822.0,969.0,471.0,525.0,,
1709754825000,872.0,966.0,487.0,555.0,,
1709754830000,926.0,965.0,509.0,579.0,,
1709754835000,945.0,965.0,538.0,576.0,,
1709754840000,936.0,964.0,526.0,538.0,,
1709754845000,915.0,963.0,487.0,488.0,,
1709754850000,897.0,976.0,453.0,477.0,,
1709754855000,899.0,977.0,467.0,473.0,,
1709754860000,893.0,977.0,465.0,469.0,,
1709754865000,871.0,979.0,465.0,471.0,,
1709754870000,873.0,976.0,465.0,465.0,,
1709754875000,872.0,973.0,452.0,462.0,,
1709754880000,865.0,976.0,451.0,461.0,,
1709754885000,837.0,981.0,450.0,450.0,,
1709754890000,838.0,979.0,448.0,461.0,,
1709754895000,844.0,977.0,447.0,459.0,,
1709754900000,821.0,978.0,451.0,442.0,,
1709754905000,826.0,976.0,438.0,441.0,,
1709754910000,829.0,976.0,435.0,436.0,,
1709754915000,823.0,977.0,431.0,440.0,,
1709754920000,826.0,974.0,433.0,455.0,,
1709754925000,844.0,972.0,434.0,483.0,,
1709754930000,824.0,976.0,441.0,480.0,,
1709754935000,811.0,981.0,442.0,480.0,,
1709754940000,809.0,979.0,450.0,487.0,,
1709754945000,830.0,978.0,454.0,485.0,,
1709754950000,806.0,982.0,454.0,478.0,,
1709754955000,809.0,982.0,452.0,499.0,,
1709754960000,812.0,982.0,459.0,516.0,,
1709754965000,799.0,984.0,474.0,527.0,,
1709754970000,813.0,971.0,482.0,545.0,,
1709754975000,839.0,969.0,488.0,555.0,,
1709754980000,834.0,973.0,489.0,563.0,,
1709754985000,841.0,968.0,506.0,576.0,,
1709754990000,862.0,954.0,532.0,582.0,,
1709754995000,867.0,954.0,550.0,581.0,,
1709755000000,872.0,953.0,538.0,585.0,,
1709755005000,876.0,952.0,542.0,598.0,,
1709755010000,884.0,952.0,555.0,598.0,,
1709755015000,867.0,953.0,557.0,581.0,,
1709755020000,887.0,952.0,551.0,568.0,,
1709755025000,885.0,952.0,536.0,563.0,,
1709755030000,860.0,965.0,530.0,544.0,,
1709755035000,862.0,963.0,530.0,541.0,,
1709755040000,849.0,963.0,529.0,520.0,,
1709755045000,827.0,971.0,507.0,484.0,,
1709755050000,,,488.0,488.0,,
1709755055000,1000.0,1000.0,,1000.0,,
1709755060000,959.0,802.0,1000.0,143.0,,
1709755065000,,,108.0,162.0,,
1709755070000,,,,,,
1709755115000,,,1000.0,,1000.0,
1709755120000,1000.0,1000.0,975.0,961.0,980.0,
1709755125000,980.0,619.0,691.0,593.0,708.0,
1709755130000,971.0,470.0,613.0,466.0,538.0,
1709755135000,981.0,417.0,621.0,415.0,457.0,
1709755140000,986.0,424.0,637.0,422.0,458.0,
1709755145000,985.0,417.0,674.0,405.0,442.0,
1709755150000,966.0,408.0,716.0,407.0,434.0,
1709755155000,956.0,410.0,748.0,403.0,423.0,
1709755160000,947.0,410.0,773.0,409.0,417.0,
1709755165000,912.0,390.0,785.0,390.0,395.0,
1709755170000,880.0,378.0,795.0,374.0,380.0,
1709755175000,844.0,367.0,805.0,365.0,372.0,
1709755180000,834.0,314.0,799.0,315.0,317.0,
1709755185000,836.0,378.0,848.0,380.0,364.0,
1709755190000,839.0,442.0,894.0,437.0,410.0,
1709755195000,839.0,456.0,888.0,454.0,428.0,
1709755200000,822.0,452.0,908.0,452.0,422.0,
1709755205000,801.0,450.0,918.0,458.0,424.0,
1709755210000,805.0,455.0,917.0,455.0,420.0,
1709755215000,809.0,458.0,914.0,463.0,429.0,
1709755220000,808.0,475.0,916.0,473.0,440.0,
1709755225000,827.0,495.0,923.0,494.0,461.0,
1709755230000,840.0,512.0,932.0,510.0,474.0,
1709755235000,855.0,530.0,938.0,536.0,489.0,
1709755240000,840.0,537.0,946.0,539.0,491.0,
1709755245000,800.0,483.0,946.0,485.0,435.0,
1709755250000,762.0,445.0,946.0,444.0,405.0,
1709755255000,720.0,444.0,982.0,442.0,401.0,
1709755260000,694.0,445.0,986.0,438.0,397.0,
1709755265000,684.0,458.0,988.0,441.0,395.0,
1709755270000,641.0,450.0,993.0,435.0,392.0,
1709755275000,613.0,446.0,997.0,430.0,386.0,
1709755280000,604.0,431.0,996.0,415.0,372.0,
1709755285000,585.0,425.0,998.0,407.0,369.0,
1709755290000,571.0,415.0,998.0,403.0,363.0,
1709755295000,563.0,410.0,999.0,387.0,358.0,
1709755300000,578.0,412.0,999.0,392.0,359.0,
1709755305000,580.0,413.0,999.0,391.0,357.0,
1709755310000,574.0,407.0,999.0,388.0,353.0,
1709755315000,588.0,408.0,999.0,386.0,356.0,
1709755320000,595.0,412.0,999.0,397.0,367.0,
1709755325000,585.0,397.0,999.0,390.0,362.0,
1709755330000,602.0,407.0,999.0,400.0,369.0,
1709755335000,598.0,405.0,999.0,402.0,372.0,
1709755340000,583.0,407.0,999.0,407.0,378.0,
1709755345000,578.0,412.0,999.0,417.0,374.0,
1709755350000,570.0,416.0,1000.0,421.0,385.0,
1709755355000,571.0,416.0,1000.0,420.0,386.0,
1709755360000,581.0,408.0,998.0,419.0,393.0,
1709755365000,598.0,432.0,997.0,419.0,398.0,
1709755370000,600.0,434.0,997.0,418.0,398.0,
1709755375000,593.0,432.0,997.0,417.0,404.0,
1709755380000,597.0,426.0,996.0,410.0,397.0,
1709755385000,639.0,480.0,996.0,462.0,441.0,
1709755390000,649.0,488.0,992.0,472.0,445.0,
1709755395000,668.0,497.0,990.0,496.0,445.0,
1709755400000,688.0,502.0,990.0,506.0,445.0,
1709755405000,675.0,493.0,990.0,497.0,442.0,
1709755410000,676.0,496.0,990.0,500.0,437.0,
1709755415000,661.0,487.0,990.0,493.0,425.0,
1709755420000,646.0,495.0,992.0,494.0,426.0,
1709755425000,633.0,476.0,991.0,496.0,430.0,
1709755430000,638.0,470.0,991.0,501.0,433.0,
1709755435000,630.0,468.0,991.0,502.0,427.0,
1709755440000,626.0,473.0,992.0,508.0,435.0,
1709755445000,591.0,416.0,992.0,452.0,395.0,
1709755450000,568.0,402.0,997.0,440.0,392.0,
1709755455000,539.0,387.0,998.0,419.0,391.0,
1709755460000,518.0,375.0,998.0,402.0,395.0,
1709755465000,517.0,373.0,998.0,397.0,394.0,
1709755470000,507.0,366.0,998.0,391.0,388.0,
1709755475000,519.0,370.0,998.0,405.0,393.0,
1709755480000,501.0,362.0,999.0,403.0,384.0,
1709755485000,487.0,356.0,1000.0,403.0,372.0,
1709755490000,490.0,362.0,1000.0,410.0,373.0,
1709755495000,490.0,361.0,1000.0,408.0,367.0,
1709755500000,495.0,359.0,1000.0,401.0,365.0,
1709755505000,487.0,361.0,1000.0,405.0,359.0,
1709755510000,482.0,362.0,,402.0,354.0,
1709755515000,,,,,,
1709755560000,,802.0,1000.0,1000.0,1000.0,879.0
1709755565000,1000.0,424.0,853.0,837.0,879.0,459.0
1709755570000,727.0,485.0,460.0,437.0,460.0,454.0
1709755575000,816.0,435.0,603.0,432.0,470.0,390.0
1709755580000,862.0,455.0,563.0,378.0,414.0,416.0
1709755585000,890.0,431.0,594.0,419.0,448.0,399.0
1709755590000,908.0,427.0,592.0,395.0,424.0,407.0
1709755595000,920.0,422.0,611.0,405.0,423.0,400.0
1709755600000,928.0,415.0,647.0,398.0,415.0,394.0
1709755605000,936.0,408.0,667.0,395.0,410.0,388.0
1709755610000,942.0,411.0,675.0,391.0,404.0,393.0
1709755615000,947.0,402.0,687.0,397.0,412.0,387.0
1709755620000,948.0,374.0,709.0,392.0,407.0,347.0
1709755625000,948.0,410.0,711.0,364.0,371.0,384.0
1709755630000,989.0,388.0,784.0,402.0,405.0,374.0
1709755635000,952.0,395.0,793.0,395.0,396.0,392.0
1709755640000,932.0,388.0,839.0,409.0,414.0,384.0
1709755645000,920.0,395.0,863.0,402.0,402.0,390.0
1709755650000,900.0,391.0,898.0,412.0,411.0,386.0
1709755655000,897.0,388.0,918.0,406.0,411.0,385.0
1709755660000,897.0,393.0,920.0,408.0,418.0,383.0
1709755665000,897.0,394.0,927.0,408.0,421.0,384.0
1709755670000,897.0,392.0,942.0,412.0,428.0,382.0
1709755675000,897.0,397.0,950.0,407.0,426.0,397.0
1709755680000,901.0,382.0,948.0,410.0,429.0,395.0
1709755685000,901.0,373.0,944.0,392.0,417.0,388.0
1709755690000,903.0,379.0,941.0,383.0,411.0,397.0
1709755695000,935.0,372.0,938.0,390.0,415.0,385.0
1709755700000,922.0,364.0,938.0,381.0,400.0,377.0
1709755705000,883.0,356.0,938.0,370.0,392.0,367.0
1709755710000,857.0,367.0,938.0,362.0,381.0,369.0
1709755715000,836.0,365.0,939.0,368.0,384.0,366.0
1709755720000,809.0,354.0,944.0,360.0,375.0,361.0
1709755725000,762.0,356.0,952.0,352.0,364.0,360.0
1709755730000,725.0,354.0,958.0,350.0,355.0,357.0
1709755735000,689.0,347.0,965.0,351.0,350.0,339.0
1709755740000,652.0,358.0,970.0,348.0,345.0,334.0
1709755745000,629.0,350.0,978.0,359.0,349.0,327.0
1709755750000,596.0,346.0,986.0,351.0,346.0,320.0
1709755755000,577.0,350.0,984.0,342.0,339.0,323.0
1709755760000,588.0,343.0,984.0,349.0,346.0,318.0
1709755765000,594.0,349.0,983.0,342.0,341.0,322.0
1709755770000,597.0,340.0,983.0,345.0,347.0,316.0
1709755775000,587.0,340.0,986.0,341.0,344.0,321.0
1709755780000,592.0,349.0,984.0,343.0,343.0,324.0
1709755785000,602.0,401.0,983.0,354.0,353.0,371.0
1709755790000,640.0,428.0,982.0,406.0,409.0,376.0
1709755795000,675.0,431.0,973.0,408.0,415.0,381.0
1709755800000,712.0,422.0,956.0,407.0,417.0,381.0
1709755805000,730.0,430.0,953.0,399.0,413.0,382.0
1709755810000,726.0,430.0,953.0,410.0,418.0,383.0
1709755815000,706.0,423.0,957.0,414.0,420.0,381.0
1709755820000,677.0,425.0,957.0,404.0,412.0,384.0
1709755825000,693.0,419.0,959.0,408.0,416.0,381.0
1709755830000,700.0,412.0,958.0,406.0,411.0,379.0
1709755835000,690.0,412.0,958.0,394.0,408.0,377.0
1709755840000,672.0,401.0,960.0,404.0,409.0,376.0
1709755845000,665.0,348.0,961.0,399.0,403.0,324.0
1709755850000,611.0,319.0,962.0,341.0,348.0,317.0
1709755855000,575.0,314.0,972.0,334.0,339.0,311.0
1709755860000,544.0,313.0,990.0,327.0,336.0,308.0
1709755865000,501.0,307.0,999.0,325.0,336.0,306.0
1709755870000,495.0,313.0,999.0,317.0,329.0,311.0
1709755875000,513.0,312.0,999.0,315.0,333.0,308.0
1709755880000,505.0,311.0,999.0,318.0,332.0,306.0
1709755885000,493.0,314.0,996.0,316.0,325.0,309.0
1709755890000,502.0,316.0,995.0,316.0,329.0,310.0
1709755895000,510.0,316.0,995.0,323.0,327.0,306.0
1709755900000,511.0,318.0,995.0,325.0,325.0,305.0
1709755905000,514.0,315.0,995.0,318.0,321.0,301.0
1709755910000,528.0,315.0,995.0,321.0,317.0,299.0
1709755915000,523.0,319.0,995.0,319.0,316.0,309.0
1709755920000,514.0,319.0,995.0,321.0,317.0,311.0
1709755925000,515.0,320.0,994.0,325.0,316.0,311.0
1709755930000,509.0,313.0,994.0,327.0,314.0,307.0
1709755935000,501.0,320.0,994.0,325.0,311.0,315.0
1709755940000,516.0,319.0,993.0,328.0,315.0,316.0
1709755945000,512.0,317.0,997.0,327.0,316.0,315.0
1709755950000,493.0,314.0,998.0,328.0,316.0,314.0
1709755955000,488.0,311.0,998.0,322.0,312.0,314.0
1709755960000,484.0,312.0,998.0,314.0,308.0,316.0
1709755965000,472.0,314.0,998.0,318.0,311.0,320.0
1709755970000,469.0,310.0,999.0,318.0,313.0,323.0
1709755975000,466.0,308.0,999.0,318.0,313.0,311.0
1709755980000,453.0,313.0,999.0,318.0,311.0,317.0
1709755985000,472.0,310.0,1000.0,316.0,314.0,319.0
1709755990000,470.0,310.0,1000.0,313.0,314.0,316.0
1709755995000,460.0,309.0,1000.0,313.0,312.0,314.0
1709756000000,454.0,311.0,1000.0,314.0,314.0,313.0
1709756005000,457.0,315.0,1000.0,316.0,315.0,313.0
1709756010000,452.0,319.0,1000.0,320.0,314.0,316.0
1709756015000,451.0,316.0,1000.0,324.0,320.0,312.0
1709756020000,439.0,317.0,1000.0,320.0,319.0,312.0
1709756025000,436.0,313.0,992.0,317.0,317.0,310.0
1709756030000,434.0,309.0,979.0,318.0,315.0,305.0
1709756035000,428.0,307.0,966.0,311.0,311.0,304.0
1709756040000,429.0,299.0,945.0,310.0,309.0,296.0
1709756045000,408.0,300.0,931.0,308.0,305.0,291.0
1709756050000,403.0,295.0,921.0,308.0,302.0,288.0
1709756055000,400.0,291.0,905.0,303.0,301.0,284.0
1709756060000,390.0,287.0,894.0,298.0,296.0,284.0
1709756065000,384.0,283.0,875.0,295.0,294.0,279.0
1709756070000,382.0,282.0,860.0,289.0,290.0,279.0
1709756075000,379.0,283.0,845.0,283.0,290.0,282.0
1709756080000,382.0,,833.0,,292.0,
1709756085000,,,,,,
