,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
1709753915000,32683.6,15820.283333329999,,,,
1709753920000,30747.316666659997,15141.883333329999,,,,
1709753925000,30369.65,14820.466666659999,,,,
1709753930000,30325.95,14757.883333329999,,,,
1709753935000,28467.28333333,13834.766666659998,,,,
1709753940000,27404.23333333,13380.06666666,,,,
1709753945000,27874.03333333,13423.55,,,,
1709753950000,25880.383333330003,12446.883333329999,,,,
1709753955000,24835.433333330002,11924.43333333,,,,
1709753960000,25370.65,12242.83333333,,,,
1709753965000,24511.516666659998,11929.93333333,,,,
1709753970000,23491.21666666,11161.16666666,,,,
1709753975000,20688.55,9804.06666666,,,,
1709753980000,19107.91666666,8944.46666666,,,,
1709753985000,16715.88333333,7840.5,,,,
1709753990000,14778.516666659998,6910.76666666,,,,
1709753995000,13183.283333329999,6168.4,,,,
1709754000000,11940.783333329999,5677.58333333,,,,
1709754005000,12171.85,5807.21666667,,,,
1709754010000,13484.516666659998,6490.983333329999,,,,
1709754015000,14067.383333329999,6723.433333329999,,,,
1709754020000,14640.616666659998,7158.933333329999,,,,
1709754025000,15954.43333333,7700.683333329999,,,,
1709754030000,17359.16666666,8615.98333333,,,,
1709754035000,20292.15,10045.633333329999,,,,
1709754040000,22820.53333333,11132.56666666,,,,
1709754045000,25211.03333333,12369.35,,,,
1709754050000,28965.96666666,14191.366666659998,,,,
1709754055000,32583.066666659997,15938.45,,,,
1709754060000,34813.9,16958.4,,,,
1709754065000,35491.216666659995,17399.78333333,,,,
1709754070000,36384.0,17818.45,,,,
1709754075000,38051.35,18625.46666666,,,,
1709754080000,38240.83333333,18485.15,,,,
1709754085000,37658.38333333,18364.53333333,,,,
1709754090000,38698.55,18809.35,,,,
1709754095000,39337.08333333,19032.6,,,,
1709754100000,39850.83333333,19305.71666666,,,,
1709754105000,39999.41666666,19500.03333333,,,,
1709754110000,39860.35,19459.316666659997,,,,
1709754115000,39051.2,19064.6,,,,
1709754120000,38623.3,18777.18333333,,,,
1709754125000,38463.06666666,0.0,,,,
1709754130000,,0.0,,,,
1709754135000,2487.9666666666,1237.6333333333,,,,
1709754140000,4467.5,2114.9333333332997,,,,
1709754145000,,,,,,
1709754190000,0.0,0.0,0.0,,,
1709754195000,0.0,0.0,0.0,,,
1709754200000,13.4,1.733333333333,1.233333333333,,,
1709754205000,13.4,1.733333333333,1.233333333333,,,
1709754210000,13.4,1.733333333333,55.5166666667,,,
1709754215000,118.8333333333,347.1666666666,200.4833333333,,,
1709754220000,629.05,2321.95,662.0333333333,,,
1709754225000,1255.95,4569.16666667,1204.9,,,
1709754230000,2334.25,8164.633333329999,2237.4,,,
1709754235000,3750.35,14154.56666666,3550.48333333,,,
1709754240000,5004.13333333,18845.46666666,4800.88333333,,,
1709754245000,6025.53333333,21953.43333333,5774.53333333,,,
1709754250000,7501.0,26808.15,7053.383333329999,,,
1709754255000,9037.033333329999,31381.433333330002,8543.66666666,,,
1709754260000,10344.08333333,34010.38333333,9742.95,,,
1709754265000,11763.31666666,37505.5,11292.0,,,
1709754270000,13189.6,40067.5,12605.5,,,
1709754275000,14472.45,42541.55,13781.65,,,
1709754280000,15738.55,44295.83333333,14967.716666659999,,,
1709754285000,16313.0,45008.1,15642.3,,,
1709754290000,16313.0,43704.5,15736.81666666,,,
1709754295000,16589.21666666,40972.68333333,16046.116666659998,,,
1709754300000,16801.13333333,41086.68333333,17031.93333333,,,
1709754305000,17674.266666659998,41702.75,17652.766666659998,,,
1709754310000,18496.93333333,41095.85,18149.63333333,,,
1709754315000,18799.65,41350.93333333,18368.16666666,,,
1709754320000,19781.516666659998,42950.25,19057.066666659997,,,
1709754325000,19482.66666666,43335.83333333,18753.96666666,,,
1709754330000,19482.66666666,45254.7,19146.46666666,,,
1709754335000,19986.3,47580.75,19765.55,,,
1709754340000,20575.86666666,47709.65,19723.88333333,,,
1709754345000,20489.46666666,49287.1,20225.91666666,,,
1709754350000,21031.65,51553.78333333,20417.13333333,,,
1709754355000,21031.41666666,51430.4,20337.83333333,,,
1709754360000,21094.233333329998,52234.18333333,20371.11666666,,,
1709754365000,21330.3,52499.616666660004,20476.43333333,,,
1709754370000,21428.86666666,51939.25,20273.233333329998,,,
1709754375000,21126.233333329998,48380.21666666,19257.88333333,,,
1709754380000,20041.33333333,44150.216666659995,17368.46666666,,,
1709754385000,17917.316666659997,41510.1,16149.7,,,
1709754390000,16796.93333333,40403.3,14925.06666666,,,
1709754395000,15546.966666659999,36751.716666659995,13762.616666659998,,,
1709754400000,14434.466666659999,36429.9,13726.16666666,,,
1709754405000,14301.06666666,35812.06666666,13531.0,,,
1709754410000,14142.7,35303.16666666,13889.6,,,
1709754415000,14663.31666666,35405.0,13846.516666659998,,,
1709754420000,14629.4,35526.51666666,14300.93333333,,,
1709754425000,14827.7,35819.2,14287.966666659999,,,
1709754430000,14827.7,36406.55,14164.033333329999,,,
1709754435000,14650.48333333,38102.25,13834.533333329999,,,
1709754440000,14401.68333333,43718.966666659995,15877.06666666,,,
1709754445000,16634.55,46945.0,17667.08333333,,,
1709754450000,18620.45,45700.56666666,18023.016666659998,,,
1709754455000,18675.7,49211.7,18856.93333333,,,
1709754460000,19776.85,51141.66666666001,19361.3,,,
1709754465000,20308.15,49242.16666666001,18917.3,,,
1709754470000,19761.65,48742.766666660005,18428.983333329998,,,
1709754475000,19138.1,50046.38333333,18961.66666666,,,
1709754480000,19507.36666666,47286.68333333,17502.16666666,,,
1709754485000,18155.566666659997,45977.56666666,16902.75,,,
1709754490000,17535.733333329998,45298.08333333,16928.08333333,,,
1709754495000,17776.266666659998,45576.3,17987.1,,,
1709754500000,18759.066666659997,43118.6,17239.85,,,
1709754505000,17911.16666666,41818.61666666,16786.733333329998,,,
1709754510000,17501.766666659998,43078.966666659995,17020.05,,,
1709754515000,17810.05,39886.83333333,16287.8,,,
1709754520000,16147.266666659998,37815.45,15612.883333329999,,,
1709754525000,16147.266666659998,39737.58333333,15769.8,,,
1709754530000,16446.86666666,38180.25,15369.033333329999,,,
1709754535000,16015.31666666,35800.13333333,14257.35,,,
1709754540000,14952.9,35475.38333333,13625.66666666,,,
1709754545000,14265.516666659998,35531.78333333,13858.85,,,
1709754550000,14360.83333333,33592.45,13233.68333333,,,
1709754555000,13909.5,34141.983333330005,12623.516666659998,,,
1709754560000,13305.35,34029.966666659995,12646.133333329999,,,
1709754565000,13268.2,32865.45,11952.73333333,,,
1709754570000,12399.65,31516.516666659998,11963.366666659998,,,
1709754575000,12656.533333329999,30734.6,11418.783333329999,,,
1709754580000,11931.95,27339.86666666,10019.83333333,,,
1709754585000,10400.61666666,23398.133333330003,8782.6,,,
1709754590000,9062.35,21405.21666666,7994.85,,,
1709754595000,8242.55,19245.15,7073.85,,,
1709754600000,7278.78333333,16599.4,6441.116666670001,,,
1709754605000,6512.55,,5181.1,,,
1709754610000,,,,,,
1709754655000,0.0,0.0,,0.0,,
1709754660000,0.0,0.0,0.0,0.0,,
1709754665000,82.7666666666,487.3166666666,0.0,77.5833333333,,
1709754670000,263.1166666666,1894.85,90.25,288.5,,
1709754675000,450.75,4184.53333333,320.0,502.6833333333,,
1709754680000,974.3166666666,9164.76666666,546.3666666666,1020.1666666666,,
1709754685000,1698.5666666666,16985.66666666,1087.1166666666,1672.0333333332999,,
1709754690000,2672.0833333333,19677.766666659998,1753.1333333332998,2695.0166666666,,
1709754695000,3951.96666667,22161.43333333,2827.2,3817.58333333,,
1709754700000,5433.81666667,25672.03333333,4016.95,5248.1,,
1709754705000,6677.78333333,28726.85,5578.65,6450.2,,
1709754710000,7915.91666666,31060.7,6634.366666670001,7623.65,,
1709754715000,9482.85,36417.66666666,7927.933333329999,9201.96666666,,
1709754720000,11065.06666666,42002.4,9540.25,10661.43333333,,
1709754725000,12674.783333329999,46844.65,11154.98333333,12242.65,,
1709754730000,13238.783333329999,50127.18333333,12598.383333329999,12867.93333333,,
1709754735000,14515.08333333,53421.68333333,13227.08333333,13950.633333329999,,
1709754740000,15662.3,53249.35,14430.033333329999,15035.616666659998,,
1709754745000,16325.43333333,51512.766666660005,15609.866666659998,15735.06666666,,
1709754750000,17519.266666659998,57111.1,16246.133333329999,16771.15,,
1709754755000,17989.93333333,62846.16666666001,17279.9,17301.766666659998,,
1709754760000,17559.96666666,66793.23333333,17812.6,16873.43333333,,
1709754765000,17359.95,73183.66666666,17283.83333333,16690.36666666,,
1709754770000,17146.066666659997,79482.96666666001,17256.71666666,16495.46666666,,
1709754775000,16117.75,79039.21666666001,17012.28333333,15523.016666659998,,
1709754780000,14535.533333329999,73454.48333333,15893.866666659998,14063.55,,
1709754785000,12843.05,68821.93333333,14279.133333329999,12406.55,,
1709754790000,12427.6,68400.76666666,12846.95,11798.633333329999,,
1709754795000,12015.08333333,67048.11666666,12235.06666666,11564.35,,
1709754800000,11503.0,66856.75,11849.9,11061.15,,
1709754805000,11407.15,66523.81666666,11355.51666666,10984.65,,
1709754810000,10584.08333333,63640.266666660005,11241.55,10238.883333329999,,
1709754815000,10594.06666666,61093.366666660004,10588.55,10240.9,,
1709754820000,11278.96666666,58969.5,10606.783333329999,10904.11666666,,
1709754825000,11121.08333333,54392.483333330005,11295.73333333,10816.133333329999,,
1709754830000,12061.66666666,51704.16666666001,11039.3,11721.81666666,,
1709754835000,13131.4,50755.33333333,11956.533333329999,12570.783333329999,,
1709754840000,13846.716666659999,56515.63333333,13117.18333333,13395.83333333,,
1709754845000,15264.766666659998,61044.31666666,13849.516666659998,14741.5,,
1709754850000,15986.06666666,60941.2,15064.48333333,15448.783333329999,,
1709754855000,15897.6,60971.93333333,15940.633333329999,15392.9,,
1709754860000,16001.75,62882.06666666,15883.58333333,15430.216666659999,,
1709754865000,15642.06666666,62057.5,15821.16666666,15133.65,,
1709754870000,15114.55,60423.766666660005,15540.6,14567.783333329999,,
1709754875000,14307.366666659998,60164.516666660005,14915.41666666,13852.6,,
1709754880000,14015.866666659998,60301.66666666001,14313.98333333,13567.5,,
1709754885000,14159.43333333,60473.31666666,13911.616666659998,13675.81666666,,
1709754890000,12859.16666666,58522.75,14067.95,12389.35,,
1709754895000,12786.95,60702.08333333,12899.91666666,12398.55,,
1709754900000,13107.1,58071.93333333,12674.533333329999,12429.0,,
1709754905000,12228.533333329999,57569.6,12971.866666659998,11810.783333329999,,
1709754910000,12739.15,58454.58333333,12150.283333329999,12288.81666666,,
1709754915000,12694.43333333,57992.3,12609.43333333,12161.633333329999,,
1709754920000,11936.05,56767.96666666,12570.25,11646.116666659998,,
1709754925000,12672.4,57832.93333333,11960.4,12246.5,,
1709754930000,13003.366666659998,57568.46666666,12634.31666666,12512.016666659998,,
1709754935000,12895.93333333,56175.63333333,12899.7,12480.3,,
1709754940000,12689.65,56703.95,12673.83333333,12291.0,,
1709754945000,12534.68333333,56149.8,12602.5,12104.9,,
1709754950000,13030.05,56319.21666666,12549.133333329999,12626.48333333,,
1709754955000,12467.966666659999,55279.116666660004,12802.85,12013.15,,
1709754960000,12729.4,57543.43333333,12434.016666659998,12408.43333333,,
1709754965000,13197.73333333,56582.25,12615.516666659998,12682.383333329999,,
1709754970000,11953.016666659998,55875.266666660005,13135.95,11696.866666659998,,
1709754975000,12457.93333333,56517.03333333,11926.533333329999,11932.266666659998,,
1709754980000,12962.633333329999,54905.2,12426.83333333,12472.366666659998,,
1709754985000,11294.43333333,49378.63333333,12757.616666659998,11013.95,,
1709754990000,10610.283333329999,49219.03333333,11285.36666666,10344.48333333,,
1709754995000,11495.36666666,49046.4,10612.56666666,10955.45,,
1709755000000,11465.11666666,48868.31666666,11349.46666666,11010.21666666,,
1709755005000,12486.35,50092.93333333,11445.6,12061.58333333,,
1709755010000,12771.966666659999,50467.66666666001,12309.93333333,12310.6,,
1709755015000,12566.23333333,50197.31666666,12762.9,12332.866666659998,,
1709755020000,12620.95,50665.85,12516.75,12253.08333333,,
1709755025000,12679.73333333,51647.6,12598.716666659999,12245.783333329999,,
1709755030000,13140.73333333,51264.63333333,12608.783333329999,12634.25,,
1709755035000,13084.1,52001.55,13093.65,12692.766666659998,,
1709755040000,13149.016666659998,54095.18333333,12909.25,12632.033333329999,,
1709755045000,14089.85,58157.53333333,13070.15,13503.83333333,,
1709755050000,0.0,0.0,13890.73333333,13851.75,,
1709755055000,0.0,0.0,0.0,0.0,,
1709755060000,865.5166666666,5371.11666667,0.0,725.5333333333,,
1709755065000,,,873.0666666666,1327.6,,
1709755070000,,,,,,
1709755115000,0.0,0.0,0.0,0.0,0.0,
1709755120000,0.0,0.0,0.0,0.0,0.0,
1709755125000,0.0,43.9333333333,260.7333333333,50.6333333333,39.3666666667,
1709755130000,107.0333333333,201.0833333333,1475.9666666666,203.3833333333,190.1166666666,
1709755135000,316.1666666666,407.2833333333,3578.85,426.4166666666,405.45,
1709755140000,607.6833333333,656.6666666666,6337.483333329999,686.8166666666,620.1333333333,
1709755145000,990.3166666666,1055.2833333333,10050.73333333,1114.45,1097.6666666666,
1709755150000,2252.5166666666,2307.6833333332997,15543.516666659998,2331.3166666666,2228.9833333333,
1709755155000,3137.8666666665995,3109.2,19985.16666666,3141.0666666665998,2927.8166666665998,
1709755160000,4193.58333333,4238.61666667,24898.15,4280.18333333,3989.76666667,
1709755165000,5718.98333333,5709.26666667,31875.266666659998,5766.866666670001,5377.65,
1709755170000,6934.53333333,6862.433333329999,38357.95,6949.45,6505.95,
1709755175000,8664.86666666,8514.58333333,46082.36666666,8599.56666666,8017.71666666,
1709755180000,9641.033333329999,9591.76666666,52534.4,9686.383333329999,9031.73333333,
1709755185000,9641.033333329999,9547.83333333,52273.66666666001,9635.75,8992.36666666,
1709755190000,9534.0,9390.68333333,51058.43333333,9483.0,8841.61666666,
1709755195000,9705.81666666,9486.4,50633.46666666,9603.31666666,8948.25,
1709755200000,10491.5,10316.11666666,51511.38333333,10472.35,9828.68333333,
1709755205000,11399.86666666,11169.21666666,52351.71666666,11227.9,10458.633333329999,
1709755210000,11451.633333329999,11384.9,52996.6,11501.2,10693.31666666,
1709755215000,12159.45,11940.5,54064.16666666001,12056.383333329999,11241.86666666,
1709755220000,12399.75,12185.383333329999,53059.38333333,12383.716666659999,11569.216666659999,
1709755225000,12797.383333329999,12552.716666659999,52404.43333333,12718.25,11846.216666659999,
1709755230000,12882.75,12634.41666666,51263.58333333,12746.7,11868.05,
1709755235000,12020.91666666,11812.216666659999,46873.18333333,11927.8,11121.75,
1709755240000,11733.43333333,11559.116666659998,45247.18333333,11725.31666666,10950.26666666,
1709755245000,12756.45,12441.66666666,51010.05,12595.56666666,11743.35,
1709755250000,13548.5,13251.8,54914.58333333,13440.016666659998,12544.883333329999,
1709755255000,14106.73333333,13816.3,58642.866666660004,13914.25,12971.41666666,
1709755260000,13845.91666666,13539.85,59220.233333330005,13605.55,12698.266666659998,
1709755265000,13388.7,13132.43333333,58132.96666666,13263.91666666,12319.41666666,
1709755270000,12998.9,12571.35,57757.53333333,12715.68333333,11836.25,
1709755275000,12250.016666659998,12020.08333333,57566.68333333,12139.05,11317.61666666,
1709755280000,11795.266666659998,11506.85,58189.016666660005,11569.866666659998,10778.45,
1709755285000,10767.4,10539.0,55790.93333333,10603.883333329999,9909.48333333,
1709755290000,10302.36666666,10150.43333333,55436.06666666,10270.383333329999,9570.633333329999,
1709755295000,10329.01666666,10149.98333333,57390.233333330005,10250.033333329999,9557.05,
1709755300000,10476.18333333,10189.95,56168.4,10263.25,9552.51666666,
1709755305000,10329.25,10150.65,55749.78333333,10250.41666666,9557.31666666,
1709755310000,10399.383333329999,10158.16666666,57617.1,10262.95,9553.15,
1709755315000,10270.55,10150.1,55818.68333333,10250.01666666,9557.0,
1709755320000,10361.883333329999,10208.61666666,56353.06666666,10316.283333329999,9579.56666666,
1709755325000,10242.5,10179.33333333,58215.1,10314.83333333,9631.18333333,
1709755330000,10208.73333333,10088.5,56649.65,10248.96666666,9554.75,
1709755335000,10353.3,10173.48333333,56786.366666660004,10273.96666666,9580.36666666,
1709755340000,10208.56666666,10158.73333333,56942.56666666,10259.75,9568.58333333,
1709755345000,10249.85,10047.48333333,56678.18333333,10142.41666666,9445.56666666,
1709755350000,10342.2,10148.11666666,57646.81666666,10222.75,9559.85,
1709755355000,10329.11666666,10150.08333333,57881.516666660005,10250.0,9557.15,
1709755360000,10094.98333333,9996.58333333,58700.13333333,10070.31666666,9387.83333333,
1709755365000,10336.61666666,10153.48333333,58021.33333333,10249.3,9553.15,
1709755370000,10334.2,10178.65,57289.0,10236.98333333,9560.33333333,
1709755375000,10387.48333333,10149.98333333,59276.66666666001,10250.0,9556.93333333,
1709755380000,10169.43333333,9966.48333333,56100.38333333,10047.31666666,9350.68333333,
1709755385000,9455.033333329999,9254.01666666,50981.21666666,9321.21666666,8688.383333329999,
1709755390000,9407.133333329999,9283.8,49644.43333333,9297.68333333,8722.01666666,
1709755395000,9735.23333333,9699.48333333,49099.25,9795.71666666,9133.01666666,
1709755400000,10444.55,10141.18333333,49507.9,10264.783333329999,9560.83333333,
1709755405000,10408.0,10258.01666666,51052.15,10376.5,9687.86666666,
1709755410000,10342.08333333,10123.0,50151.75,10283.31666666,9557.16666666,
1709755415000,10306.85,10150.06666666,49847.516666660005,10250.1,9556.9,
1709755420000,10522.01666666,10303.45,49752.55,10429.68333333,9733.68333333,
1709755425000,10186.58333333,10028.11666666,49048.46666666,10101.43333333,9480.5,
1709755430000,10331.98333333,10153.633333329999,50128.41666666001,10249.85,9557.5,
1709755435000,10329.56666666,10150.6,50474.16666666001,10250.533333329999,9557.65,
1709755440000,10327.98333333,10149.0,53560.366666660004,10343.35,9555.98333333,
1709755445000,11360.81666666,11077.91666666,58453.71666666,11206.93333333,10441.91666666,
1709755450000,11372.73333333,11076.83333333,61321.2,11210.93333333,10397.1,
1709755455000,10923.133333329999,10600.96666666,61824.38333333,10704.75,9981.383333329999,
1709755460000,10375.73333333,10175.2,60478.233333330005,10224.73333333,9559.56666666,
1709755465000,10338.1,10152.11666666,60133.56666666,10258.01666666,9551.133333329999,
1709755470000,10332.73333333,10178.68333333,60224.766666660005,10223.68333333,9540.48333333,
1709755475000,10351.05,10149.91666666,59698.93333333,10249.95,9556.96666666,
1709755480000,10383.383333329999,10136.58333333,60434.18333333,10209.8,9549.48333333,
1709755485000,10463.86666666,10276.08333333,61197.18333333,10399.35,9637.383333329999,
1709755490000,10267.383333329999,10150.43333333,60352.96666666,10263.25,9553.283333329999,
1709755495000,10328.533333329999,10149.55,60761.9,10249.61666666,9556.58333333,
1709755500000,10415.66666666,10283.93333333,60677.58333333,10356.58333333,9761.71666666,
1709755505000,10326.633333329999,10156.86666666,59618.65,10249.883333329999,9555.21666666,
1709755510000,10314.15,10162.36666666,,10250.45,9556.93333333,
1709755515000,,,,,,
1709755555000,,0.0,,0.0,,0.0
1709755560000,0.0,0.0,0.0,0.0,0.0,0.0
1709755565000,0.0,71.3833333333,0.0,0.0,0.0,61.3
1709755570000,65.2833333333,206.5666666666,527.7833333333,72.5666666666,66.7333333333,188.6833333333
1709755575000,88.1666666666,432.0333333333,1782.0833333332998,213.7,196.9166666666,421.0333333333
1709755580000,375.25,432.0333333333,3575.51666667,446.75,440.1,421.0333333333
1709755585000,375.25,918.95,3859.0,446.75,440.1,877.8333333333
1709755590000,907.7,1733.25,7116.71666666,951.9,933.7833333333,1669.3
1709755595000,1724.8666666666,2716.7666666666,11316.51666666,1789.15,1741.4833333333,2550.8333333333
1709755600000,2818.5333333332997,3728.05,15510.73333333,2807.8,2662.7666666666,3603.06666667
1709755605000,3871.45,4724.05,21307.2,3896.65,3758.5,4544.36666667
1709755610000,4887.38333333,5466.03333333,25828.5,4881.85,4781.05,5231.68333333
1709755615000,5753.78333333,6516.55,29519.23333333,5648.0,5458.51666667,6294.16666667
1709755620000,6848.81666666,7691.11666666,32549.45,6734.45,6595.566666670001,7426.1
1709755625000,8113.883333329999,8714.73333333,37702.716666659995,7948.883333329999,7746.55,8461.15
1709755630000,9284.55,9377.8,40159.38333333,9007.75,8846.95,9118.26666666
1709755635000,10196.85,10343.9,40984.31666666,9757.16666666,9512.81666666,10082.783333329999
1709755640000,11192.533333329999,11589.216666659999,41358.16666666,10727.26666666,10517.783333329999,11192.533333329999
1709755645000,12432.41666666,12177.4,43715.58333333,11976.45,11675.366666659998,11807.133333329999
1709755650000,13021.216666659999,12726.016666659998,42780.25,12582.56666666,12300.23333333,12364.68333333
1709755655000,13662.633333329999,13222.283333329999,42708.966666659995,13153.73333333,12930.23333333,12966.05
1709755660000,14230.06666666,13506.0,43495.13333333,13665.65,13543.116666659998,13093.68333333
1709755665000,14458.366666659998,14201.06666666,42742.63333333,13934.133333329999,13676.0,13841.133333329999
1709755670000,15379.31666666,14800.5,44184.63333333,14677.18333333,14452.56666666,14460.98333333
1709755675000,15937.616666659998,14728.08333333,45376.483333330005,15315.5,15105.83333333,14414.98333333
1709755680000,15914.41666666,14729.883333329999,46600.13333333,15221.633333329999,15009.68333333,14318.766666659998
1709755685000,15847.6,15194.283333329999,46623.81666666,15262.91666666,14984.7,14814.266666659998
1709755690000,16360.65,15430.33333333,48671.516666660005,15703.216666659999,15423.383333329999,15063.616666659998
1709755695000,16585.15,14960.133333329999,51078.483333330005,15881.116666659998,15724.98333333,14547.3
1709755700000,16116.83333333,14394.08333333,52834.16666666001,15427.06666666,15189.466666659999,14105.31666666
1709755705000,15613.15,13985.966666659999,55696.68333333,14886.283333329999,14728.966666659999,13701.0
1709755710000,15229.56666666,13283.8,58003.35,14454.58333333,14304.15,13006.55
1709755715000,14376.0,12533.1,56987.85,13732.6,13536.83333333,12195.68333333
1709755720000,13577.15,11918.65,57368.28333333,12955.35,12719.016666659998,11689.98333333
1709755725000,13039.283333329999,10894.5,57770.366666660004,12307.3,12193.266666659998,10658.01666666
1709755730000,11840.18333333,10213.55,55850.5,11258.98333333,11083.91666666,10015.93333333
1709755735000,11020.68333333,9954.31666666,55265.15,10536.8,10430.61666666,9666.9
1709755740000,10806.95,9458.11666666,56747.43333333,10286.91666666,10108.283333329999,9298.65
1709755745000,10352.55,8576.51666666,55262.71666666,9750.01666666,9651.9,8373.633333329999
1709755750000,9333.0,8250.75,56030.95,8863.35,8749.533333329999,8005.65
1709755755000,8916.533333329999,8202.05,56301.266666660005,8495.01666666,8363.8,7994.133333329999
1709755760000,8780.71666666,8212.8,56213.733333330005,8473.16666666,8341.75,8004.95
1709755765000,8846.41666666,8213.18333333,56201.46666666,8484.93333333,8349.283333329999,8004.233333329999
1709755770000,8829.61666666,8098.96666666,57555.2,8488.033333329999,8354.033333329999,7896.76666666
1709755775000,8845.91666666,8211.35,59315.58333333,8366.4,8239.61666666,8005.96666666
1709755780000,8811.5,8145.53333333,57806.56666666,8499.85,8350.46666666,7965.9
1709755785000,8807.86666666,7478.61666666,57675.616666660004,8410.08333333,8295.35,7421.15
