,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737536810000,0.0
1737536815000,0.0
1737536820000,0.0
1737536825000,146.5833333333
1737536830000,462.2833333333
1737536835000,735.7166666666
1737536840000,9551.133333329999
1737536845000,12318.6
1737536850000,18796.8
1737536855000,22113.1
1737536860000,26121.03333333
1737536865000,30185.45
1737536870000,39060.38333333
1737536875000,39060.38333333
1737536880000,41177.11666666
1737536885000,49597.93333333
1737536890000,49282.233333330005
1737536895000,49008.8
1737536900000,47795.78333333
1737536905000,45028.31666666
1737536910000,44504.7
1737536915000,41188.4
1737536920000,40766.58333333
1737536925000,36702.16666666
1737536930000,27827.23333333
1737536935000,34935.88333333
1737536940000,41139.216666659995
1737536945000,38755.43333333
1737536950000,44998.33333333
1737536955000,50690.116666660004
1737536960000,43373.25
1737536965000,49054.81666666
1737536970000,43100.233333330005
1737536975000,48634.766666660005
1737536980000,45048.65
1737536985000,51308.33333333
1737536990000,51308.33333333
1737536995000,45587.26666666
1737537000000,37267.2
1737537005000,34021.28333333
1737537010000,35123.91666666
1737537015000,36141.08333333
1737537020000,43937.4
1737537025000,45334.466666659995
1737537030000,51005.03333333
1737537035000,45470.5
1737537040000,51637.55
1737537045000,45377.86666666
1737537050000,
