,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timestamp,,,,,,,,,,,,,,,
1737222135000,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,28.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737222140000,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,24272000.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737222145000,0.0,7.0,1.0,0.0,0.0,9.0,1.0,0.0,7.0,0.0,862.0,2683000.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737222150000,7.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,8.0,344.0,288.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737222155000,9.0,14.0,0.0,0.0,0.0,8.0,0.0,0.0,1.0,9.0,72.0,33.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737222160000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,15912000.0,33.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737222165000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,17118000.0,76.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737222170000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,76.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737222175000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,76.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737222180000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,7857000.0,75.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737222185000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,75.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737222190000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,75.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737222195000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,77.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737222200000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,77.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737222205000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,4113000.0,84.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737222210000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,84.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737222215000,9.0,17.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,0.0,77.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737222220000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,84.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737222225000,9.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,0.0,67.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737222230000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,83.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737222235000,9.0,20.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,6.0,7201.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737222240000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,2304000.0,165.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737222245000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,0.0,86.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737222250000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,67.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
