,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond
1707950605000,1000.0,,,,,,,
1707950610000,1000.0,,,,,,,
1707950615000,1000.0,,,,,,,
1707950620000,1000.0,,,,,,,
1707950625000,1000.0,,,,,,,
1707950630000,1000.0,,,,,,,
1707950635000,1000.0,,,,,,,
1707950640000,1000.0,,,,,,,
1707950645000,1000.0,,,,,,,
1707950650000,1000.0,,,,,,,
1707950655000,1000.0,,,,,,,
1707950660000,1000.0,,,,,,,
1707950665000,1000.0,,,,,,,
1707950670000,1000.0,,,,,,,
1707950675000,1000.0,,,,,,,
1707950680000,1000.0,,,,,,,
1707950685000,1000.0,,,,,,,
1707950690000,1000.0,,,,,,,
1707950695000,1000.0,,,,,,,
1707950700000,1000.0,,,,,,,
1707950705000,1000.0,,,,,,,
1707950710000,1000.0,,,,,,,
1707950715000,1000.0,,,,,,,
1707950720000,1000.0,,,,,,,
1707950725000,1000.0,,,,,,,
1707950730000,1000.0,,,,,,,
1707950735000,1000.0,,,,,,,
1707950740000,1000.0,,,,,,,
1707950745000,,,,,,,,
1707950800000,1000.0,1000.0,,,,,,
1707950805000,825.0,550.0,,,,,,
1707950810000,913.0,775.0,,,,,,
1707950815000,929.0,732.0,,,,,,
1707950820000,947.0,695.0,,,,,,
1707950825000,957.0,690.0,,,,,,
1707950830000,965.0,715.0,,,,,,
1707950835000,970.0,721.0,,,,,,
1707950840000,974.0,700.0,,,,,,
1707950845000,977.0,685.0,,,,,,
1707950850000,979.0,676.0,,,,,,
1707950855000,981.0,667.0,,,,,,
1707950860000,983.0,675.0,,,,,,
1707950865000,997.0,693.0,,,,,,
1707950870000,997.0,660.0,,,,,,
1707950875000,1000.0,690.0,,,,,,
1707950880000,1000.0,696.0,,,,,,
1707950885000,1000.0,714.0,,,,,,
1707950890000,1000.0,727.0,,,,,,
1707950895000,1000.0,742.0,,,,,,
1707950900000,1000.0,736.0,,,,,,
1707950905000,1000.0,738.0,,,,,,
1707950910000,1000.0,757.0,,,,,,
1707950915000,1000.0,768.0,,,,,,
1707950920000,1000.0,788.0,,,,,,
1707950925000,1000.0,782.0,,,,,,
1707950930000,1000.0,796.0,,,,,,
1707950935000,997.0,786.0,,,,,,
1707950940000,997.0,815.0,,,,,,
1707950945000,997.0,798.0,,,,,,
1707950950000,997.0,798.0,,,,,,
1707950955000,997.0,803.0,,,,,,
1707950960000,997.0,846.0,,,,,,
1707950965000,997.0,860.0,,,,,,
1707950970000,997.0,848.0,,,,,,
1707950975000,997.0,849.0,,,,,,
1707950980000,997.0,813.0,,,,,,
1707950985000,997.0,819.0,,,,,,
1707950990000,997.0,811.0,,,,,,
1707950995000,1000.0,819.0,,,,,,
1707951000000,1000.0,790.0,,,,,,
1707951005000,1000.0,810.0,,,,,,
1707951010000,1000.0,810.0,,,,,,
1707951015000,1000.0,810.0,,,,,,
1707951020000,1000.0,779.0,,,,,,
1707951025000,1000.0,769.0,,,,,,
1707951030000,1000.0,777.0,,,,,,
1707951035000,1000.0,772.0,,,,,,
1707951040000,1000.0,788.0,,,,,,
1707951045000,1000.0,791.0,,,,,,
1707951050000,1000.0,798.0,,,,,,
1707951055000,1000.0,792.0,,,,,,
1707951060000,1000.0,802.0,,,,,,
1707951065000,1000.0,809.0,,,,,,
1707951070000,1000.0,809.0,,,,,,
1707951075000,1000.0,797.0,,,,,,
1707951080000,1000.0,798.0,,,,,,
1707951085000,1000.0,794.0,,,,,,
1707951090000,1000.0,783.0,,,,,,
1707951095000,1000.0,786.0,,,,,,
1707951100000,1000.0,789.0,,,,,,
1707951105000,1000.0,788.0,,,,,,
1707951110000,1000.0,761.0,,,,,,
1707951115000,1000.0,769.0,,,,,,
1707951120000,1000.0,769.0,,,,,,
1707951125000,1000.0,762.0,,,,,,
1707951130000,1000.0,762.0,,,,,,
1707951135000,1000.0,750.0,,,,,,
1707951140000,1000.0,758.0,,,,,,
1707951145000,1000.0,764.0,,,,,,
1707951150000,1000.0,777.0,,,,,,
1707951155000,1000.0,776.0,,,,,,
1707951160000,1000.0,773.0,,,,,,
1707951165000,1000.0,778.0,,,,,,
1707951170000,1000.0,807.0,,,,,,
1707951175000,1000.0,799.0,,,,,,
1707951180000,1000.0,782.0,,,,,,
1707951185000,1000.0,789.0,,,,,,
1707951190000,1000.0,789.0,,,,,,
1707951195000,,,,,,,,
1707951245000,1000.0,1000.0,1000.0,,,,,
1707951250000,701.0,431.0,350.0,,,,,
1707951255000,851.0,358.0,292.0,,,,,
1707951260000,896.0,283.0,245.0,,,,,
1707951265000,922.0,374.0,282.0,,,,,
1707951270000,933.0,362.0,292.0,,,,,
1707951275000,944.0,377.0,325.0,,,,,
1707951280000,947.0,410.0,378.0,,,,,
1707951285000,953.0,420.0,387.0,,,,,
1707951290000,958.0,464.0,451.0,,,,,
1707951295000,958.0,463.0,460.0,,,,,
1707951300000,960.0,484.0,489.0,,,,,
1707951305000,963.0,524.0,532.0,,,,,
1707951310000,988.0,524.0,554.0,,,,,
1707951315000,987.0,546.0,583.0,,,,,
1707951320000,987.0,575.0,613.0,,,,,
1707951325000,987.0,584.0,646.0,,,,,
1707951330000,986.0,607.0,677.0,,,,,
1707951335000,986.0,627.0,696.0,,,,,
1707951340000,987.0,633.0,695.0,,,,,
1707951345000,987.0,648.0,719.0,,,,,
1707951350000,981.0,637.0,710.0,,,,,
1707951355000,985.0,660.0,728.0,,,,,
1707951360000,986.0,670.0,735.0,,,,,
1707951365000,986.0,673.0,735.0,,,,,
1707951370000,986.0,692.0,760.0,,,,,
1707951375000,986.0,704.0,769.0,,,,,
1707951380000,985.0,709.0,769.0,,,,,
1707951385000,983.0,698.0,766.0,,,,,
1707951390000,985.0,710.0,759.0,,,,,
1707951395000,985.0,725.0,771.0,,,,,
1707951400000,987.0,719.0,762.0,,,,,
1707951405000,986.0,715.0,747.0,,,,,
1707951410000,991.0,714.0,733.0,,,,,
1707951415000,989.0,723.0,739.0,,,,,
1707951420000,990.0,714.0,724.0,,,,,
1707951425000,990.0,714.0,719.0,,,,,
1707951430000,990.0,700.0,684.0,,,,,
1707951435000,986.0,693.0,689.0,,,,,
1707951440000,987.0,703.0,711.0,,,,,
1707951445000,989.0,705.0,701.0,,,,,
1707951450000,989.0,695.0,710.0,,,,,
1707951455000,989.0,688.0,703.0,,,,,
1707951460000,987.0,699.0,719.0,,,,,
1707951465000,988.0,707.0,732.0,,,,,
1707951470000,988.0,706.0,739.0,,,,,
1707951475000,989.0,709.0,751.0,,,,,
1707951480000,990.0,734.0,777.0,,,,,
1707951485000,990.0,711.0,774.0,,,,,
1707951490000,988.0,707.0,771.0,,,,,
1707951495000,992.0,703.0,755.0,,,,,
1707951500000,993.0,702.0,749.0,,,,,
1707951505000,992.0,696.0,750.0,,,,,
1707951510000,993.0,700.0,743.0,,,,,
1707951515000,993.0,703.0,733.0,,,,,
1707951520000,994.0,700.0,727.0,,,,,
1707951525000,992.0,676.0,720.0,,,,,
1707951530000,993.0,678.0,715.0,,,,,
1707951535000,993.0,683.0,717.0,,,,,
1707951540000,984.0,660.0,717.0,,,,,
1707951545000,984.0,658.0,699.0,,,,,
1707951550000,982.0,665.0,705.0,,,,,
1707951555000,982.0,690.0,722.0,,,,,
1707951560000,981.0,683.0,713.0,,,,,
1707951565000,982.0,716.0,742.0,,,,,
1707951570000,979.0,711.0,751.0,,,,,
1707951575000,977.0,690.0,748.0,,,,,
1707951580000,977.0,693.0,750.0,,,,,
1707951585000,980.0,731.0,772.0,,,,,
1707951590000,978.0,723.0,763.0,,,,,
1707951595000,978.0,708.0,736.0,,,,,
1707951600000,987.0,731.0,736.0,,,,,
1707951605000,987.0,714.0,719.0,,,,,
1707951610000,988.0,715.0,721.0,,,,,
1707951615000,988.0,699.0,707.0,,,,,
1707951620000,989.0,705.0,719.0,,,,,
1707951625000,989.0,686.0,691.0,,,,,
1707951630000,990.0,694.0,697.0,,,,,
1707951635000,988.0,701.0,696.0,,,,,
1707951640000,1000.0,,,,,,,
1707951645000,969.0,491.0,627.0,,,,,
1707951650000,,525.0,1000.0,,,,,
1707951655000,1000.0,1000.0,1000.0,,,,,
1707951660000,1000.0,596.0,585.0,,,,,
1707951665000,,,,,,,,
1707951715000,1000.0,1000.0,,1000.0,,,,
1707951720000,719.0,1000.0,1000.0,1000.0,,,,
1707951725000,860.0,347.0,192.0,146.0,,,,
1707951730000,907.0,229.0,149.0,125.0,,,,
1707951735000,930.0,252.0,208.0,214.0,,,,
1707951740000,944.0,325.0,243.0,234.0,,,,
1707951745000,954.0,323.0,265.0,258.0,,,,
1707951750000,960.0,362.0,309.0,315.0,,,,
1707951755000,965.0,434.0,345.0,359.0,,,,
1707951760000,969.0,484.0,403.0,406.0,,,,
1707951765000,972.0,483.0,417.0,415.0,,,,
1707951770000,975.0,479.0,419.0,426.0,,,,
1707951775000,977.0,472.0,417.0,426.0,,,,
1707951780000,1000.0,497.0,444.0,452.0,,,,
1707951785000,1000.0,527.0,485.0,490.0,,,,
1707951790000,1000.0,552.0,511.0,521.0,,,,
1707951795000,1000.0,569.0,522.0,521.0,,,,
1707951800000,1000.0,595.0,556.0,562.0,,,,
1707951805000,1000.0,611.0,568.0,583.0,,,,
1707951810000,1000.0,624.0,577.0,587.0,,,,
1707951815000,1000.0,599.0,576.0,583.0,,,,
1707951820000,1000.0,586.0,565.0,577.0,,,,
1707951825000,1000.0,600.0,571.0,591.0,,,,
1707951830000,1000.0,611.0,587.0,602.0,,,,
1707951835000,1000.0,637.0,617.0,615.0,,,,
1707951840000,1000.0,646.0,630.0,637.0,,,,
1707951845000,1000.0,637.0,615.0,622.0,,,,
1707951850000,1000.0,653.0,626.0,627.0,,,,
1707951855000,1000.0,668.0,640.0,650.0,,,,
1707951860000,1000.0,649.0,622.0,629.0,,,,
1707951865000,1000.0,668.0,636.0,634.0,,,,
1707951870000,1000.0,656.0,628.0,624.0,,,,
1707951875000,1000.0,673.0,643.0,637.0,,,,
1707951880000,1000.0,678.0,635.0,637.0,,,,
1707951885000,1000.0,669.0,630.0,636.0,,,,
1707951890000,1000.0,675.0,633.0,638.0,,,,
1707951895000,1000.0,693.0,649.0,668.0,,,,
1707951900000,1000.0,679.0,629.0,632.0,,,,
1707951905000,1000.0,678.0,635.0,645.0,,,,
1707951910000,1000.0,675.0,639.0,655.0,,,,
1707951915000,1000.0,678.0,643.0,649.0,,,,
1707951920000,1000.0,669.0,639.0,659.0,,,,
1707951925000,1000.0,673.0,642.0,657.0,,,,
1707951930000,1000.0,681.0,651.0,668.0,,,,
1707951935000,1000.0,665.0,640.0,660.0,,,,
1707951940000,1000.0,655.0,642.0,659.0,,,,
1707951945000,1000.0,660.0,648.0,649.0,,,,
1707951950000,1000.0,649.0,639.0,645.0,,,,
1707951955000,1000.0,641.0,624.0,620.0,,,,
1707951960000,1000.0,623.0,610.0,618.0,,,,
1707951965000,1000.0,617.0,603.0,612.0,,,,
1707951970000,1000.0,629.0,608.0,611.0,,,,
1707951975000,1000.0,626.0,602.0,617.0,,,,
1707951980000,1000.0,647.0,616.0,610.0,,,,
1707951985000,1000.0,640.0,614.0,618.0,,,,
1707951990000,1000.0,632.0,610.0,606.0,,,,
1707951995000,1000.0,645.0,624.0,614.0,,,,
1707952000000,1000.0,647.0,625.0,602.0,,,,
1707952005000,1000.0,644.0,625.0,614.0,,,,
1707952010000,1000.0,657.0,632.0,616.0,,,,
1707952015000,1000.0,659.0,639.0,624.0,,,,
1707952020000,1000.0,668.0,644.0,627.0,,,,
1707952025000,1000.0,665.0,644.0,630.0,,,,
1707952030000,1000.0,654.0,629.0,618.0,,,,
1707952035000,1000.0,652.0,635.0,619.0,,,,
1707952040000,1000.0,638.0,627.0,626.0,,,,
1707952045000,1000.0,628.0,621.0,621.0,,,,
1707952050000,1000.0,638.0,623.0,632.0,,,,
1707952055000,1000.0,622.0,607.0,619.0,,,,
1707952060000,1000.0,621.0,606.0,621.0,,,,
1707952065000,1000.0,620.0,602.0,616.0,,,,
1707952070000,1000.0,611.0,603.0,607.0,,,,
1707952075000,1000.0,611.0,604.0,613.0,,,,
1707952080000,1000.0,603.0,600.0,614.0,,,,
1707952085000,1000.0,609.0,602.0,614.0,,,,
1707952090000,1000.0,609.0,618.0,626.0,,,,
1707952095000,1000.0,616.0,623.0,627.0,,,,
1707952100000,1000.0,616.0,630.0,623.0,,,,
1707952105000,1000.0,626.0,632.0,618.0,,,,
1707952110000,1000.0,1000.0,629.0,,,,,
1707952115000,1000.0,1000.0,,1000.0,,,,
1707952120000,1000.0,617.0,578.0,480.0,,,,
1707952125000,,,547.0,,,,,
1707952130000,,,,,,,,
1707952175000,1000.0,,,1000.0,,,,
1707952180000,738.0,1000.0,1000.0,1000.0,1000.0,,,
1707952185000,869.0,439.0,442.0,427.0,420.0,,,
1707952190000,906.0,482.0,483.0,596.0,488.0,,,
1707952195000,912.0,365.0,370.0,458.0,376.0,,,
1707952200000,912.0,361.0,362.0,448.0,377.0,,,
1707952205000,920.0,377.0,371.0,448.0,388.0,,,
1707952210000,924.0,412.0,409.0,476.0,430.0,,,
1707952215000,928.0,422.0,414.0,473.0,434.0,,,
1707952220000,930.0,434.0,419.0,477.0,442.0,,,
1707952225000,934.0,429.0,410.0,481.0,433.0,,,
1707952230000,936.0,442.0,421.0,485.0,440.0,,,
1707952235000,939.0,444.0,430.0,477.0,443.0,,,
1707952240000,955.0,447.0,438.0,478.0,445.0,,,
1707952245000,944.0,458.0,452.0,493.0,457.0,,,
1707952250000,945.0,455.0,452.0,479.0,451.0,,,
1707952255000,947.0,511.0,501.0,533.0,503.0,,,
1707952260000,950.0,526.0,514.0,536.0,511.0,,,
1707952265000,952.0,519.0,513.0,527.0,503.0,,,
1707952270000,953.0,516.0,505.0,521.0,496.0,,,
1707952275000,952.0,545.0,531.0,541.0,519.0,,,
1707952280000,952.0,563.0,545.0,555.0,535.0,,,
1707952285000,950.0,581.0,561.0,563.0,548.0,,,
1707952290000,948.0,592.0,566.0,573.0,558.0,,,
1707952295000,945.0,605.0,559.0,585.0,566.0,,,
1707952300000,949.0,622.0,561.0,603.0,575.0,,,
1707952305000,959.0,630.0,561.0,605.0,584.0,,,
1707952310000,954.0,654.0,567.0,609.0,593.0,,,
1707952315000,954.0,629.0,556.0,583.0,571.0,,,
1707952320000,955.0,630.0,569.0,591.0,575.0,,,
1707952325000,956.0,643.0,576.0,600.0,586.0,,,
1707952330000,953.0,644.0,582.0,602.0,586.0,,,
1707952335000,957.0,620.0,559.0,585.0,566.0,,,
1707952340000,957.0,628.0,562.0,590.0,571.0,,,
1707952345000,960.0,614.0,556.0,576.0,570.0,,,
1707952350000,963.0,611.0,558.0,577.0,573.0,,,
1707952355000,963.0,610.0,569.0,581.0,576.0,,,
1707952360000,961.0,605.0,570.0,576.0,578.0,,,
1707952365000,961.0,594.0,565.0,571.0,566.0,,,
1707952370000,960.0,599.0,568.0,576.0,573.0,,,
1707952375000,958.0,614.0,553.0,572.0,577.0,,,
1707952380000,961.0,627.0,549.0,575.0,584.0,,,
1707952385000,957.0,622.0,543.0,571.0,580.0,,,
1707952390000,953.0,622.0,536.0,567.0,586.0,,,
1707952395000,954.0,618.0,533.0,567.0,587.0,,,
1707952400000,948.0,596.0,520.0,555.0,572.0,,,
1707952405000,946.0,608.0,529.0,562.0,581.0,,,
1707952410000,942.0,596.0,522.0,553.0,566.0,,,
1707952415000,945.0,605.0,518.0,551.0,566.0,,,
1707952420000,942.0,606.0,529.0,551.0,575.0,,,
1707952425000,943.0,606.0,524.0,544.0,580.0,,,
1707952430000,946.0,607.0,537.0,552.0,593.0,,,
1707952435000,950.0,593.0,545.0,560.0,587.0,,,
1707952440000,944.0,585.0,540.0,554.0,581.0,,,
1707952445000,945.0,602.0,560.0,565.0,597.0,,,
1707952450000,953.0,612.0,577.0,576.0,602.0,,,
1707952455000,948.0,619.0,588.0,584.0,606.0,,,
1707952460000,953.0,628.0,600.0,589.0,618.0,,,
1707952465000,954.0,619.0,585.0,581.0,608.0,,,
1707952470000,957.0,631.0,593.0,588.0,620.0,,,
1707952475000,956.0,618.0,592.0,593.0,615.0,,,
1707952480000,960.0,610.0,574.0,579.0,603.0,,,
1707952485000,956.0,611.0,576.0,586.0,602.0,,,
1707952490000,953.0,599.0,565.0,585.0,592.0,,,
1707952495000,953.0,594.0,556.0,581.0,587.0,,,
1707952500000,958.0,597.0,564.0,589.0,593.0,,,
1707952505000,959.0,580.0,551.0,580.0,583.0,,,
1707952510000,960.0,567.0,544.0,576.0,573.0,,,
1707952515000,966.0,567.0,542.0,573.0,573.0,,,
1707952520000,964.0,567.0,547.0,575.0,570.0,,,
1707952525000,964.0,580.0,566.0,584.0,578.0,,,
1707952530000,966.0,586.0,574.0,586.0,580.0,,,
1707952535000,964.0,594.0,586.0,571.0,578.0,,,
1707952540000,965.0,599.0,595.0,580.0,575.0,,,
1707952545000,967.0,588.0,591.0,560.0,563.0,,,
1707952550000,970.0,594.0,597.0,553.0,566.0,,,
1707952555000,970.0,606.0,602.0,550.0,564.0,,,
1707952560000,967.0,602.0,599.0,547.0,563.0,,,
1707952565000,965.0,602.0,601.0,551.0,563.0,,,
1707952570000,,610.0,601.0,549.0,562.0,,,
1707952575000,,,,,,,,
1707952620000,,,,,,1000.0,,
1707952625000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0,,
1707952630000,782.0,253.0,542.0,495.0,488.0,503.0,,
1707952635000,891.0,316.0,515.0,501.0,464.0,534.0,,
1707952640000,915.0,265.0,385.0,380.0,344.0,406.0,,
1707952645000,927.0,285.0,393.0,363.0,333.0,388.0,,
1707952650000,918.0,307.0,391.0,388.0,340.0,394.0,,
1707952655000,924.0,349.0,417.0,420.0,372.0,425.0,,
1707952660000,914.0,360.0,421.0,425.0,380.0,428.0,,
1707952665000,919.0,387.0,445.0,450.0,401.0,450.0,,
1707952670000,921.0,392.0,443.0,447.0,400.0,447.0,,
1707952675000,928.0,409.0,448.0,454.0,411.0,448.0,,
1707952680000,930.0,410.0,440.0,450.0,403.0,441.0,,
1707952685000,935.0,417.0,451.0,457.0,413.0,451.0,,
1707952690000,942.0,428.0,440.0,449.0,408.0,449.0,,
1707952695000,939.0,449.0,450.0,460.0,417.0,452.0,,
1707952700000,933.0,470.0,473.0,491.0,442.0,475.0,,
1707952705000,932.0,489.0,482.0,524.0,466.0,496.0,,
1707952710000,930.0,496.0,491.0,521.0,473.0,501.0,,
1707952715000,931.0,502.0,500.0,524.0,479.0,506.0,,
1707952720000,937.0,525.0,515.0,544.0,494.0,522.0,,
1707952725000,941.0,537.0,523.0,555.0,510.0,531.0,,
1707952730000,943.0,532.0,516.0,557.0,511.0,528.0,,
1707952735000,941.0,527.0,514.0,567.0,512.0,538.0,,
1707952740000,938.0,544.0,534.0,581.0,531.0,554.0,,
1707952745000,935.0,546.0,534.0,583.0,530.0,550.0,,
1707952750000,940.0,555.0,538.0,598.0,536.0,553.0,,
1707952755000,937.0,549.0,531.0,589.0,533.0,547.0,,
1707952760000,936.0,566.0,546.0,592.0,547.0,559.0,,
1707952765000,938.0,573.0,548.0,582.0,542.0,560.0,,
1707952770000,945.0,569.0,540.0,591.0,544.0,558.0,,
1707952775000,942.0,571.0,537.0,600.0,545.0,557.0,,
1707952780000,940.0,567.0,535.0,602.0,549.0,554.0,,
1707952785000,940.0,566.0,531.0,617.0,546.0,552.0,,
1707952790000,936.0,577.0,547.0,614.0,550.0,557.0,,
1707952795000,935.0,587.0,552.0,616.0,564.0,563.0,,
1707952800000,933.0,569.0,535.0,606.0,554.0,550.0,,
1707952805000,933.0,577.0,537.0,607.0,562.0,567.0,,
1707952810000,936.0,579.0,540.0,608.0,569.0,571.0,,
1707952815000,939.0,585.0,550.0,612.0,573.0,574.0,,
1707952820000,939.0,581.0,552.0,616.0,572.0,574.0,,
1707952825000,939.0,583.0,558.0,620.0,582.0,575.0,,
1707952830000,938.0,582.0,558.0,615.0,581.0,576.0,,
1707952835000,939.0,578.0,556.0,611.0,580.0,573.0,,
1707952840000,942.0,567.0,549.0,604.0,578.0,571.0,,
1707952845000,936.0,549.0,535.0,568.0,558.0,551.0,,
1707952850000,937.0,551.0,533.0,580.0,569.0,560.0,,
1707952855000,933.0,546.0,538.0,576.0,561.0,557.0,,
1707952860000,933.0,562.0,556.0,587.0,575.0,573.0,,
1707952865000,933.0,555.0,554.0,587.0,572.0,560.0,,
1707952870000,933.0,553.0,548.0,589.0,563.0,553.0,,
1707952875000,930.0,548.0,536.0,588.0,564.0,549.0,,
1707952880000,930.0,543.0,529.0,581.0,559.0,542.0,,
1707952885000,929.0,530.0,524.0,579.0,552.0,538.0,,
1707952890000,931.0,538.0,534.0,587.0,564.0,551.0,,
1707952895000,932.0,533.0,530.0,578.0,559.0,549.0,,
1707952900000,931.0,539.0,537.0,570.0,556.0,550.0,,
1707952905000,937.0,565.0,555.0,592.0,576.0,574.0,,
1707952910000,935.0,559.0,551.0,585.0,566.0,567.0,,
1707952915000,938.0,564.0,558.0,584.0,573.0,571.0,,
1707952920000,943.0,555.0,546.0,580.0,561.0,563.0,,
1707952925000,943.0,557.0,543.0,576.0,560.0,564.0,,
1707952930000,939.0,565.0,558.0,573.0,568.0,573.0,,
1707952935000,944.0,562.0,556.0,570.0,567.0,568.0,,
1707952940000,945.0,558.0,553.0,575.0,570.0,573.0,,
1707952945000,947.0,560.0,550.0,575.0,565.0,575.0,,
1707952950000,944.0,557.0,547.0,559.0,549.0,559.0,,
1707952955000,947.0,564.0,551.0,563.0,553.0,562.0,,
1707952960000,945.0,557.0,542.0,565.0,549.0,557.0,,
1707952965000,945.0,552.0,544.0,565.0,553.0,558.0,,
1707952970000,944.0,552.0,544.0,563.0,551.0,555.0,,
1707952975000,933.0,544.0,531.0,554.0,538.0,540.0,,
1707952980000,934.0,552.0,541.0,563.0,554.0,552.0,,
1707952985000,936.0,547.0,538.0,565.0,555.0,549.0,,
1707952990000,935.0,543.0,535.0,558.0,548.0,540.0,,
1707952995000,934.0,548.0,544.0,570.0,556.0,556.0,,
1707953000000,930.0,552.0,546.0,561.0,548.0,547.0,,
1707953005000,929.0,558.0,552.0,561.0,557.0,548.0,,
1707953010000,931.0,563.0,553.0,575.0,571.0,561.0,,
1707953015000,931.0,558.0,550.0,570.0,572.0,560.0,,
1707953020000,,,,554.0,,,,
1707953025000,,,,,,,,
1707953070000,,,,1000.0,1000.0,,1000.0,
1707953075000,1000.0,1000.0,1000.0,341.0,961.0,943.0,1000.0,
1707953080000,757.0,319.0,296.0,486.0,709.0,699.0,402.0,
1707953085000,879.0,477.0,419.0,353.0,703.0,676.0,495.0,
1707953090000,916.0,340.0,302.0,358.0,552.0,534.0,357.0,
1707953095000,937.0,330.0,309.0,358.0,497.0,486.0,352.0,
1707953100000,950.0,323.0,312.0,362.0,467.0,460.0,336.0,
1707953105000,958.0,336.0,335.0,375.0,453.0,453.0,361.0,
1707953110000,964.0,355.0,346.0,378.0,447.0,453.0,374.0,
1707953115000,969.0,359.0,345.0,397.0,434.0,446.0,382.0,
1707953120000,972.0,374.0,362.0,402.0,440.0,461.0,401.0,
1707953125000,975.0,382.0,369.0,400.0,432.0,472.0,417.0,
1707953130000,977.0,384.0,366.0,400.0,426.0,470.0,406.0,
1707953135000,979.0,382.0,366.0,409.0,373.0,421.0,403.0,
1707953140000,1000.0,391.0,379.0,393.0,373.0,421.0,405.0,
1707953145000,1000.0,375.0,370.0,434.0,353.0,406.0,388.0,
1707953150000,1000.0,417.0,411.0,447.0,389.0,440.0,426.0,
1707953155000,1000.0,430.0,423.0,457.0,405.0,454.0,439.0,
1707953160000,1000.0,440.0,435.0,473.0,417.0,468.0,456.0,
1707953165000,1000.0,454.0,444.0,477.0,433.0,482.0,464.0,
1707953170000,1000.0,452.0,463.0,506.0,444.0,492.0,475.0,
1707953175000,1000.0,473.0,488.0,510.0,469.0,515.0,497.0,
1707953180000,1000.0,477.0,494.0,518.0,468.0,508.0,504.0,
1707953185000,1000.0,482.0,502.0,538.0,484.0,503.0,500.0,
1707953190000,1000.0,494.0,522.0,542.0,500.0,516.0,523.0,
1707953195000,1000.0,506.0,526.0,556.0,510.0,521.0,531.0,
1707953200000,1000.0,521.0,542.0,563.0,521.0,533.0,553.0,
1707953205000,1000.0,529.0,548.0,553.0,522.0,536.0,565.0,
1707953210000,1000.0,519.0,539.0,545.0,517.0,532.0,564.0,
1707953215000,1000.0,514.0,533.0,552.0,519.0,530.0,561.0,
1707953220000,1000.0,520.0,537.0,546.0,525.0,535.0,564.0,
1707953225000,1000.0,510.0,533.0,553.0,515.0,525.0,556.0,
1707953230000,1000.0,522.0,535.0,529.0,524.0,534.0,563.0,
1707953235000,1000.0,505.0,521.0,532.0,513.0,520.0,540.0,
1707953240000,1000.0,504.0,520.0,537.0,520.0,527.0,531.0,
1707953245000,1000.0,500.0,516.0,543.0,512.0,523.0,527.0,
1707953250000,1000.0,496.0,518.0,548.0,514.0,524.0,524.0,
1707953255000,1000.0,495.0,522.0,553.0,518.0,529.0,523.0,
1707953260000,1000.0,497.0,521.0,559.0,523.0,534.0,517.0,
1707953265000,1000.0,495.0,535.0,560.0,537.0,537.0,515.0,
1707953270000,1000.0,495.0,539.0,580.0,539.0,540.0,509.0,
