Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 'TumblingEventTimeWindows____Timestamps_Watermarks', 0)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 2)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 1)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
0,0.0,1000.0,0.0,0.0,22637.0,384.0,1
5,0.0,1000.0,0.0,0.0,22637.0,15.0,1
10,0.0,0.0,0.0,0.0,354763.0,306.0,1
15,88.4,0.0,0.0,0.0,1214852.0,120.0,1
20,425.15,0.0,0.0,0.0,1214852.0,85.0,1
25,470.4,0.0,0.0,0.0,13464819.0,2355.0,1
30,5919.58333333,0.0,9.0,72.0,14674136.0,1442.0,1
35,11345.533333329999,165.0,174.0,241.0,14674136.0,1442.0,1
40,,,,,14674136.0,1442.0,0
55,0.0,1000.0,0.0,0.0,14672892.0,981.0,1
60,8839.05,857.0,860.0,847.0,30718916.0,814.0,1
65,15551.883333329999,929.0,1000.0,1000.0,30718916.0,814.0,1
70,15551.883333329999,953.0,1000.0,1000.0,30718916.0,814.0,1
75,15551.883333329999,965.0,1000.0,1000.0,30718916.0,814.0,1
80,15551.883333329999,972.0,1000.0,1000.0,30718916.0,814.0,1
85,,,,,30718916.0,814.0,0
105,0.0,1000.0,0.0,0.0,30718916.0,814.0,1
110,0.0,1000.0,0.0,0.0,13013445.0,5186.0,1
115,1150.25,892.0,1000.0,1000.0,18172864.0,2093.0,1
120,,,,,18172864.0,2093.0,0
155,0.0,1000.0,0.0,0.0,18172864.0,2093.0,1
160,0.0,1000.0,0.0,0.0,27310629.0,1284.0,1
165,9301.9,911.0,1000.0,1000.0,27310629.0,1284.0,1
170,9301.9,956.0,1000.0,1000.0,27310629.0,1284.0,1
175,9301.9,971.0,1000.0,1000.0,27310629.0,1284.0,1
180,9301.9,978.0,1000.0,1000.0,27310629.0,1284.0,1
185,9301.9,983.0,1000.0,1000.0,27310629.0,1284.0,1
190,9301.9,986.0,1000.0,1000.0,27310629.0,1284.0,1
195,9301.9,988.0,1000.0,1000.0,27310629.0,1284.0,1
200,9301.9,989.0,1000.0,1000.0,27310629.0,1284.0,1
205,,,,,27310629.0,1284.0,0
45,,,,,14674136.0,1442.0,0
50,,,,,14674136.0,1442.0,0
90,,,,,30718916.0,814.0,0
95,,,,,30718916.0,814.0,0
100,,,,,30718916.0,814.0,0
125,,,,,18172864.0,2093.0,0
130,,,,,18172864.0,2093.0,0
135,,,,,18172864.0,2093.0,0
140,,,,,18172864.0,2093.0,0
145,,,,,18172864.0,2093.0,0
150,,,,,18172864.0,2093.0,0
210,,,,,27310629.0,1284.0,0
215,,,,,27310629.0,1284.0,0
220,,,,,27310629.0,1284.0,0
225,,,,,27310629.0,1284.0,0
230,,,,,27310629.0,1284.0,0
235,,,,,,,0
