Timestamp,"('flink_taskmanager_job_task_numRecordsInPerSecond', 0)","('flink_taskmanager_job_task_numRecordsInPerSecond', 1)","('flink_taskmanager_job_task_numRecordsInPerSecond', 2)","('flink_taskmanager_job_task_numRecordsInPerSecond', 3)","('flink_taskmanager_job_task_numRecordsInPerSecond', 4)","('flink_taskmanager_job_task_numRecordsInPerSecond', 5)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 0)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 1)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 2)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 3)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 4)","('flink_taskmanager_job_task_busyTimeMsPerSecond', 5)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 1)","('flink_taskmanager_job_task_hardBackPressuredTimeMsPerSecond', 2)",flink_jobmanager_job_lastCheckpointSize,flink_jobmanager_job_lastCheckpointDuration,Parallelism
255,28889.433333330002,,,,,,996.0,,,,,,1000.0,1000.0,,,1
260,28921.45,,,,,,997.0,,,,,,1000.0,1000.0,,,1
265,31278.23333333,,,,,,997.0,,,,,,1000.0,1000.0,,,1
270,26523.566666659997,,,,,,998.0,,,,,,1000.0,1000.0,,,1
275,31643.05,,,,,,998.0,,,,,,1000.0,1000.0,,,1
280,30096.066666659997,,,,,,998.0,,,,,,1000.0,1000.0,,,1
285,26248.95,,,,,,998.0,,,,,,1000.0,1000.0,,,1
290,26248.95,,,,,,998.0,,,,,,1000.0,1000.0,,,1
295,26248.95,,,,,,998.0,,,,,,1000.0,1000.0,,,1
300,29706.933333330002,,,,,,997.0,,,,,,1000.0,1000.0,,,1
305,32151.883333330003,,,,,,997.0,,,,,,1000.0,1000.0,,,1
310,32033.71666666,,,,,,998.0,,,,,,1000.0,1000.0,,,1
315,29812.383333330003,,,,,,998.0,,,,,,1000.0,1000.0,,,1
320,34186.15,,,,,,997.0,,,,,,1000.0,1000.0,,,1
325,28248.25,,,,,,999.0,,,,,,1000.0,1000.0,,,1
330,33882.3,,,,,,997.0,,,,,,1000.0,1000.0,,,1
335,27218.28333333,,,,,,998.0,,,,,,1000.0,1000.0,,,1
340,29504.55,,,,,,998.0,,,,,,1000.0,1000.0,,,1
345,32243.75,,,,,,998.0,,,,,,1000.0,1000.0,,,1
350,32243.75,,,,,,998.0,,,,,,1000.0,1000.0,,,1
355,32243.75,,,,,,998.0,,,,,,1000.0,1000.0,,,1
360,29582.65,,,,,,998.0,,,,,,1000.0,1000.0,,,1
365,29614.28333333,,,,,,998.0,,,,,,1000.0,1000.0,,,1
370,28725.91666666,,,,,,996.0,,,,,,1000.0,1000.0,,,1
375,31895.11666666,,,,,,996.0,,,,,,1000.0,1000.0,,,1
380,26894.816666659997,,,,,,996.0,,,,,,1000.0,1000.0,,,1
385,,,,,,,,,,,,,,,,,0
435,,0.0,,,,,,,,,,,,,,,1
440,0.0,0.0,,,,,1000.0,1000.0,,,,,0.0,0.0,,,2
445,0.0,4.85,,,,,1000.0,621.0,,,,,0.0,0.0,,,2
450,15.033333333333,250.6166666666,,,,,1000.0,786.0,,,,,457.0,466.0,,,2
455,1296.0833333333,1569.8666666666,,,,,1000.0,602.0,,,,,541.0,546.0,,,2
460,4605.18333333,4588.51666667,,,,,987.0,576.0,,,,,464.0,489.0,,,2
465,7800.6,7775.83333333,,,,,990.0,584.0,,,,,531.0,538.0,,,2
470,11055.58333333,10969.533333329999,,,,,991.0,590.0,,,,,567.0,556.0,,,2
475,11055.58333333,11115.51666666,,,,,993.0,648.0,,,,,663.0,619.0,,,2
480,12517.06666666,12709.91666666,,,,,992.0,640.0,,,,,683.0,801.0,,,2
485,15992.45,15955.48333333,,,,,992.0,622.0,,,,,672.0,775.0,,,2
490,18617.35,18808.516666659998,,,,,992.0,607.0,,,,,683.0,776.0,,,2
495,21892.516666659998,22139.733333329998,,,,,992.0,614.0,,,,,683.0,767.0,,,2
500,22611.8,22537.85,,,,,993.0,642.0,,,,,705.0,782.0,,,2
505,25760.933333330002,25706.05,,,,,993.0,629.0,,,,,826.0,897.0,,,2
510,27370.6,27350.86666666,,,,,992.0,620.0,,,,,828.0,896.0,,,2
515,27679.91666666,27336.566666659997,,,,,992.0,674.0,,,,,843.0,909.0,,,2
520,27744.05,27689.6,,,,,995.0,677.0,,,,,934.0,997.0,,,2
525,25345.71666666,25491.25,,,,,995.0,695.0,,,,,955.0,1000.0,,,2
530,24798.96666666,24796.65,,,,,993.0,705.0,,,,,951.0,1000.0,,,2
535,25661.333333330003,25482.0,,,,,993.0,699.0,,,,,963.0,1000.0,,,2
540,24738.36666666,24504.066666659997,,,,,994.0,718.0,,,,,1000.0,1000.0,,,2
545,25216.016666659998,25501.633333330003,,,,,993.0,729.0,,,,,1000.0,1000.0,,,2
550,25826.86666666,25850.23333333,,,,,993.0,743.0,,,,,1000.0,1000.0,,,2
555,26463.9,26446.133333330003,,,,,993.0,745.0,,,,,1000.0,1000.0,,,2
560,26512.066666659997,26452.9,,,,,993.0,745.0,,,,,1000.0,1000.0,,,2
565,26696.75,26609.4,,,,,988.0,757.0,,,,,1000.0,1000.0,,,2
570,26092.28333333,25914.9,,,,,988.0,743.0,,,,,1000.0,1000.0,,,2
575,26759.73333333,26765.71666666,,,,,988.0,731.0,,,,,1000.0,1000.0,,,2
580,26934.03333333,26860.266666659998,,,,,990.0,740.0,,,,,1000.0,998.0,,,2
585,26656.98333333,26681.45,,,,,990.0,734.0,,,,,1000.0,997.0,,,2
590,26630.7,26558.95,,,,,991.0,729.0,,,,,1000.0,998.0,,,2
595,26483.65,26447.95,,,,,991.0,731.0,,,,,1000.0,990.0,,,2
600,27026.28333333,27133.55,,,,,991.0,730.0,,,,,1000.0,996.0,,,2
605,27017.5,26843.933333330002,,,,,992.0,732.0,,,,,1000.0,1000.0,,,2
610,27017.2,26796.75,,,,,993.0,730.0,,,,,1000.0,1000.0,,,2
615,25599.15,25519.48333333,,,,,992.0,734.0,,,,,1000.0,1000.0,,,2
620,27105.0,27041.9,,,,,991.0,720.0,,,,,997.0,993.0,,,2
625,26833.71666666,27006.85,,,,,994.0,725.0,,,,,976.0,976.0,,,2
630,26272.2,26020.8,,,,,994.0,749.0,,,,,965.0,964.0,,,2
635,27239.633333330003,27095.083333330003,,,,,994.0,723.0,,,,,1000.0,1000.0,,,2
640,25069.766666659998,25283.05,,,,,994.0,731.0,,,,,1000.0,1000.0,,,2
645,26372.11666666,26031.45,,,,,994.0,739.0,,,,,1000.0,1000.0,,,2
650,25589.7,25535.383333330003,,,,,996.0,746.0,,,,,1000.0,1000.0,,,2
655,24937.766666659998,25163.55,,,,,996.0,741.0,,,,,1000.0,1000.0,,,2
660,27614.383333330003,27315.96666666,,,,,995.0,726.0,,,,,1000.0,1000.0,,,2
665,26978.28333333,26720.6,,,,,995.0,728.0,,,,,1000.0,1000.0,,,2
670,26810.2,26505.78333333,,,,,996.0,740.0,,,,,1000.0,1000.0,,,2
675,26725.633333330003,26436.433333330002,,,,,993.0,729.0,,,,,1000.0,1000.0,,,2
680,25563.266666659998,25516.25,,,,,994.0,739.0,,,,,1000.0,1000.0,,,2
685,25815.183333330002,25546.066666659997,,,,,995.0,740.0,,,,,1000.0,1000.0,,,2
690,25356.46666666,25550.266666659998,,,,,995.0,738.0,,,,,1000.0,1000.0,,,2
695,25827.05,25770.45,,,,,994.0,752.0,,,,,1000.0,1000.0,,,2
700,26813.25,26751.8,,,,,994.0,746.0,,,,,1000.0,1000.0,,,2
705,25775.86666666,25940.41666666,,,,,993.0,745.0,,,,,1000.0,1000.0,,,2
710,27175.933333330002,27130.333333330003,,,,,993.0,730.0,,,,,1000.0,1000.0,,,2
715,27112.55,26781.833333330003,,,,,993.0,739.0,,,,,1000.0,1000.0,,,2
720,24699.833333330003,24878.48333333,,,,,993.0,747.0,,,,,1000.0,1000.0,,,2
725,24698.883333330003,24602.11666666,,,,,993.0,749.0,,,,,1000.0,1000.0,,,2
730,25351.9,25598.71666666,,,,,993.0,746.0,,,,,1000.0,1000.0,,,2
735,25699.15,25522.75,,,,,996.0,750.0,,,,,1000.0,1000.0,,,2
740,28019.583333330003,27954.75,,,,,996.0,727.0,,,,,1000.0,1000.0,,,2
745,25373.383333330003,25441.133333330003,,,,,996.0,743.0,,,,,1000.0,1000.0,,,2
750,28116.083333330003,27812.933333330002,,,,,995.0,719.0,,,,,1000.0,1000.0,,,2
755,25741.766666659998,25985.61666666,,,,,997.0,737.0,,,,,1000.0,1000.0,,,2
760,25504.61666666,25157.566666659997,,,,,997.0,753.0,,,,,1000.0,1000.0,,,2
765,27909.03333333,27529.5,,,,,998.0,743.0,,,,,1000.0,1000.0,,,2
770,25392.6,25335.816666659997,,,,,998.0,767.0,,,,,1000.0,1000.0,,,2
775,25636.933333330002,25545.816666659997,,,,,998.0,767.0,,,,,1000.0,1000.0,,,2
780,27802.1,27668.5,,,,,997.0,750.0,,,,,1000.0,996.0,,,2
785,27618.48333333,27865.316666659997,,,,,997.0,747.0,,,,,1000.0,993.0,,,2
790,27709.9,27619.7,,,,,997.0,742.0,,,,,971.0,952.0,,,2
795,26142.66666666,26087.383333330003,,,,,998.0,762.0,,,,,988.0,976.0,,,2
800,26202.583333330003,26148.766666659998,,,,,997.0,769.0,,,,,1000.0,1000.0,,,2
805,26268.0,26300.6,,,,,997.0,761.0,,,,,1000.0,1000.0,,,2
810,25917.45,25852.0,,,,,998.0,776.0,,,,,1000.0,1000.0,,,2
815,26479.2,26415.933333330002,,,,,998.0,739.0,,,,,1000.0,1000.0,,,2
820,25835.633333330003,25792.816666659997,,,,,998.0,742.0,,,,,1000.0,1000.0,,,2
825,25974.65,26011.95,,,,,998.0,735.0,,,,,1000.0,1000.0,,,2
830,26707.016666659998,26853.35,,,,,997.0,729.0,,,,,1000.0,1000.0,,,2
835,28263.25,28275.7,,,,,996.0,709.0,,,,,1000.0,1000.0,,,2
840,,,,,,,,,,,,,,,,,0
890,0.0,,0.0,,,,,,1000.0,,,,0.0,0.0,,,2
895,0.0,0.0,0.0,,,,1000.0,1000.0,1000.0,,,,0.0,0.0,,,3
900,13.483333333333,1.016666666666,1.2,,,,1000.0,692.0,680.0,,,,36.0,55.0,,,3
905,13.483333333333,252.3,243.0666666666,,,,1000.0,701.0,625.0,,,,495.0,517.0,,,3
910,2305.8666666666,2308.2166666666,2241.3666666666,,,,1000.0,538.0,504.0,,,,642.0,678.0,,,3
915,4492.98333333,4498.93333333,4610.36666667,,,,1000.0,556.0,541.0,,,,662.0,702.0,,,3
920,6970.25,6995.08333333,6901.233333329999,,,,1000.0,563.0,554.0,,,,719.0,761.0,,,3
925,9210.133333329999,9238.1,8966.033333329999,,,,1000.0,589.0,566.0,,,,801.0,839.0,,,3
930,11371.1,11403.83333333,11079.8,,,,1000.0,601.0,564.0,,,,857.0,883.0,,,3
935,13274.8,13315.883333329999,13064.16666666,,,,1000.0,605.0,556.0,,,,861.0,893.0,,,3
940,14737.58333333,14854.95,14508.5,,,,1000.0,634.0,568.0,,,,858.0,889.0,,,3
945,15826.783333329999,16121.283333329999,15656.05,,,,1000.0,644.0,574.0,,,,857.0,880.0,,,3
950,18149.03333333,18235.483333329998,17691.63333333,,,,1000.0,635.0,573.0,,,,869.0,882.0,,,3
955,20304.46666666,20368.13333333,19781.25,,,,1000.0,641.0,575.0,,,,896.0,909.0,,,3
960,20791.88333333,20874.766666659998,20273.61666666,,,,1000.0,657.0,579.0,,,,983.0,997.0,,,3
965,22492.38333333,22283.43333333,21763.63333333,,,,995.0,671.0,603.0,,,,998.0,1000.0,,,3
970,23048.7,23096.15,22593.983333329998,,,,995.0,711.0,621.0,,,,981.0,988.0,,,3
975,23519.683333330002,23610.6,22691.316666659997,,,,995.0,717.0,629.0,,,,987.0,984.0,,,3
980,23292.95,23394.5,22621.7,,,,995.0,739.0,650.0,,,,985.0,974.0,,,3
985,23361.766666659998,23438.6,22772.566666659997,,,,995.0,747.0,651.0,,,,972.0,964.0,,,3
990,23308.96666666,23384.05,22711.25,,,,995.0,761.0,659.0,,,,961.0,955.0,,,3
995,23750.71666666,23835.16666666,23024.3,,,,995.0,764.0,670.0,,,,967.0,958.0,,,3
1000,24477.633333330003,24490.9,23705.36666666,,,,995.0,760.0,688.0,,,,979.0,965.0,,,3
1005,25292.46666666,25186.766666659998,24566.133333330003,,,,995.0,749.0,694.0,,,,986.0,979.0,,,3
1010,23762.266666659998,23803.1,23254.933333330002,,,,995.0,766.0,713.0,,,,978.0,985.0,,,3
1015,23488.066666659997,23802.833333330003,23117.73333333,,,,995.0,764.0,725.0,,,,949.0,955.0,,,3
1020,23823.35,23474.61666666,23222.16666666,,,,995.0,765.0,726.0,,,,989.0,942.0,,,3
1025,24798.41666666,24933.516666659998,24098.55,,,,1000.0,747.0,698.0,,,,958.0,917.0,,,3
1030,24730.25,24843.5,24094.0,,,,998.0,752.0,729.0,,,,969.0,935.0,,,3
1035,23916.11666666,24074.48333333,23377.61666666,,,,998.0,749.0,727.0,,,,973.0,948.0,,,3
1040,23706.98333333,23770.86666666,23084.61666666,,,,998.0,738.0,720.0,,,,965.0,941.0,,,3
1045,23717.35,23800.16666666,23115.86666666,,,,998.0,707.0,708.0,,,,947.0,919.0,,,3
1050,23746.6,23843.8,23158.96666666,,,,998.0,695.0,704.0,,,,945.0,919.0,,,3
1055,23638.433333330002,23731.73333333,23043.8,,,,998.0,688.0,701.0,,,,943.0,912.0,,,3
1060,23188.016666659998,23156.53333333,22654.91666666,,,,998.0,679.0,671.0,,,,937.0,907.0,,,3
1065,22170.15,22207.36666666,21578.3,,,,998.0,681.0,668.0,,,,934.0,903.0,,,3
1070,23232.8,23581.03333333,22783.46666666,,,,998.0,673.0,659.0,,,,931.0,893.0,,,3
1075,23591.133333330003,23456.0,23013.7,,,,998.0,668.0,649.0,,,,981.0,907.0,,,3
1080,23230.48333333,23996.333333330003,22882.53333333,,,,998.0,656.0,626.0,,,,976.0,949.0,,,3
1085,23045.11666666,23116.41666666,22578.75,,,,998.0,644.0,631.0,,,,1000.0,970.0,,,3
1090,23394.96666666,23454.53333333,22804.15,,,,1000.0,635.0,607.0,,,,1000.0,958.0,,,3
1095,23923.333333330003,23926.0,23270.48333333,,,,1000.0,633.0,599.0,,,,1000.0,961.0,,,3
1100,24150.45,24261.25,23549.15,,,,1000.0,630.0,586.0,,,,1000.0,974.0,,,3
1105,24104.833333330003,24139.53333333,23569.45,,,,1000.0,648.0,597.0,,,,1000.0,976.0,,,3
1110,23785.36666666,23895.583333330003,23329.566666659997,,,,1000.0,652.0,603.0,,,,1000.0,961.0,,,3
1115,22112.55,22245.53333333,21673.68333333,,,,1000.0,661.0,600.0,,,,1000.0,963.0,,,3
1120,22478.9,22680.766666659998,21874.16666666,,,,1000.0,650.0,610.0,,,,996.0,953.0,,,3
1125,23753.53333333,23817.266666659998,23024.86666666,,,,996.0,656.0,631.0,,,,1000.0,982.0,,,3
1130,24118.016666659998,23968.883333330003,23296.11666666,,,,996.0,648.0,616.0,,,,1000.0,1000.0,,,3
1135,23903.333333330003,24004.73333333,23090.1,,,,996.0,637.0,598.0,,,,994.0,1000.0,,,3
1140,23427.8,23509.016666659998,22835.45,,,,996.0,648.0,632.0,,,,952.0,984.0,,,3
1145,23347.28333333,23409.3,22741.03333333,,,,996.0,643.0,623.0,,,,1000.0,1000.0,,,3
1150,23717.4,23780.183333330002,23090.816666659997,,,,996.0,635.0,620.0,,,,1000.0,1000.0,,,3
1155,23998.16666666,24092.566666659997,23383.15,,,,996.0,636.0,626.0,,,,996.0,1000.0,,,3
1160,23864.35,23932.35,23255.85,,,,996.0,633.0,628.0,,,,999.0,1000.0,,,3
1165,23221.633333330003,23329.883333330003,22640.7,,,,996.0,638.0,623.0,,,,1000.0,1000.0,,,3
1170,22636.88333333,22632.55,21993.816666659997,,,,996.0,642.0,621.0,,,,1000.0,1000.0,,,3
1175,23983.36666666,24121.48333333,23360.083333330003,,,,996.0,642.0,643.0,,,,995.0,1000.0,,,3
1180,24014.35,24159.016666659998,23456.066666659997,,,,996.0,653.0,646.0,,,,997.0,1000.0,,,3
1185,23875.633333330003,24228.083333330003,23530.16666666,,,,1000.0,652.0,628.0,,,,961.0,999.0,,,3
1190,23980.28333333,24081.03333333,23359.083333330003,,,,1000.0,633.0,618.0,,,,964.0,969.0,,,3
1195,24354.03333333,24433.21666666,23732.66666666,,,,991.0,637.0,650.0,,,,961.0,957.0,,,3
1200,24354.03333333,24436.86666666,23735.383333330003,,,,991.0,642.0,642.0,,,,960.0,957.0,,,3
1205,23867.35,24008.8,23196.86666666,,,,991.0,636.0,638.0,,,,960.0,951.0,,,3
1210,22856.15,22990.18333333,22303.0,,,,991.0,635.0,647.0,,,,978.0,977.0,,,3
1215,23143.516666659998,23182.91666666,22666.4,,,,991.0,625.0,645.0,,,,982.0,981.0,,,3
1220,22226.53333333,22298.316666659997,21880.58333333,,,,991.0,636.0,651.0,,,,977.0,979.0,,,3
1225,23048.316666659997,23175.566666659997,22399.66666666,,,,991.0,622.0,648.0,,,,968.0,976.0,,,3
1230,24055.21666666,24206.1,23388.96666666,,,,991.0,613.0,667.0,,,,992.0,996.0,,,3
1235,24226.03333333,24208.133333330003,23513.683333330002,,,,991.0,608.0,658.0,,,,1000.0,1000.0,,,3
1240,24437.933333330002,24473.133333330003,23768.8,,,,991.0,600.0,645.0,,,,1000.0,1000.0,,,3
1245,24594.91666666,24430.333333330003,23764.583333330003,,,,991.0,608.0,662.0,,,,1000.0,1000.0,,,3
1250,24031.65,24042.0,23495.23333333,,,,991.0,642.0,697.0,,,,1000.0,1000.0,,,3
1255,23188.566666659997,23281.9,22706.25,,,,1000.0,670.0,693.0,,,,1000.0,1000.0,,,3
1260,24459.766666659998,24347.6,23647.266666659998,,,,1000.0,641.0,694.0,,,,1000.0,1000.0,,,3
1265,23344.6,23418.21666666,22315.68333333,,,,982.0,664.0,741.0,,,,936.0,933.0,,,3
1270,24480.6,24627.03333333,23875.566666659997,,,,980.0,660.0,741.0,,,,932.0,931.0,,,3
1275,24361.633333330003,24452.583333330003,23714.15,,,,980.0,666.0,721.0,,,,933.0,916.0,,,3
1280,25407.55,25509.6,24557.566666659997,,,,980.0,663.0,726.0,,,,928.0,909.0,,,3
1285,25146.36666666,25229.183333330002,,,,,980.0,678.0,,,,,,,,,2
1290,,,,,,,,,,,,,,,,,0
1335,,0.0,,0.0,,,,,,,,,0.0,0.0,,,2
1340,0.0,0.0,0.0,0.0,,,1000.0,1000.0,1000.0,1000.0,,,0.0,0.0,,,4
1345,13.15,0.75,0.21666666666666,0.383333333333,,,1000.0,628.0,753.0,712.0,,,284.0,282.0,,,4
1350,558.95,593.35,759.5166666666,765.1166666666,,,1000.0,543.0,628.0,605.0,,,582.0,542.0,,,4
1355,2717.95,2750.8833333333,2933.6,2936.75,,,1000.0,479.0,528.0,510.0,,,607.0,570.0,,,4
1360,5441.33333333,5545.91666667,5622.31666667,5666.33333333,,,1000.0,479.0,501.0,485.0,,,550.0,551.0,,,4
1365,6655.25,6742.233333329999,6839.03333333,6889.36666666,,,1000.0,496.0,504.0,499.0,,,583.0,600.0,,,4
1370,7956.5,8047.08333333,8156.16666666,8218.5,,,1000.0,509.0,518.0,507.0,,,619.0,632.0,,,4
1375,9094.75,9214.283333329999,9297.533333329999,9368.6,,,995.0,522.0,511.0,510.0,,,637.0,650.0,,,4
1380,10600.1,10913.61666666,10797.08333333,10888.45,,,996.0,536.0,518.0,513.0,,,641.0,655.0,,,4
1385,11752.23333333,11889.58333333,11918.43333333,12031.116666659998,,,996.0,561.0,529.0,525.0,,,671.0,687.0,,,4
1390,13802.4,13967.48333333,13974.116666659998,14094.81666666,,,997.0,552.0,518.0,517.0,,,652.0,680.0,,,4
1395,16360.366666659998,16534.75,16517.3,16651.016666659998,,,997.0,535.0,504.0,504.0,,,646.0,665.0,,,4
1400,18461.78333333,18615.0,18511.78333333,18653.61666666,,,997.0,533.0,510.0,507.0,,,654.0,668.0,,,4
1405,19950.58333333,20096.516666659998,20107.16666666,20255.28333333,,,997.0,533.0,493.0,497.0,,,695.0,708.0,,,4
1410,20258.516666659998,20370.983333329998,20202.53333333,20345.91666666,,,997.0,541.0,501.0,506.0,,,692.0,712.0,,,4
1415,19422.88333333,19685.7,19358.516666659998,19524.7,,,997.0,556.0,520.0,526.0,,,701.0,720.0,,,4
1420,18204.2,18507.43333333,18179.016666659998,18339.93333333,,,997.0,564.0,534.0,541.0,,,733.0,737.0,,,4
1425,18598.58333333,18713.08333333,18348.75,18515.8,,,997.0,564.0,541.0,545.0,,,746.0,744.0,,,4
1430,19012.95,19129.45,18724.766666659998,18889.66666666,,,997.0,563.0,543.0,548.0,,,779.0,775.0,,,4
1435,19427.96666666,19573.66666666,19179.43333333,19359.733333329998,,,1000.0,548.0,550.0,542.0,,,811.0,801.0,,,4
1440,19600.233333329998,19509.516666659998,19310.71666666,19478.316666659997,,,1000.0,546.0,554.0,547.0,,,837.0,823.0,,,4
1445,19014.68333333,19340.96666666,18988.86666666,19142.78333333,,,1000.0,537.0,554.0,548.0,,,861.0,843.0,,,4
1450,19112.35,19238.33333333,19021.18333333,19185.41666666,,,1000.0,520.0,543.0,535.0,,,888.0,856.0,,,4
1455,18944.96666666,19056.68333333,18869.33333333,19037.816666659997,,,1000.0,541.0,555.0,553.0,,,898.0,871.0,,,4
1460,18447.75,18633.58333333,18480.95,18620.93333333,,,1000.0,542.0,550.0,554.0,,,905.0,876.0,,,4
1465,18432.46666666,18822.016666659998,18413.43333333,18588.316666659997,,,1000.0,538.0,554.0,551.0,,,902.0,874.0,,,4
1470,19212.5,19360.15,19185.3,19139.016666659998,,,1000.0,540.0,556.0,552.0,,,910.0,880.0,,,4
1475,19614.733333329998,19594.066666659997,19311.816666659997,19494.61666666,,,1000.0,531.0,547.0,546.0,,,902.0,885.0,,,4
1480,19836.7,19739.016666659998,19544.28333333,19703.7,,,1000.0,520.0,535.0,533.0,,,927.0,915.0,,,4
1485,19742.78333333,19875.5,19689.55,19855.0,,,1000.0,524.0,539.0,532.0,,,928.0,920.0,,,4
1490,19727.95,19856.71666666,19675.65,19838.75,,,1000.0,522.0,536.0,528.0,,,908.0,901.0,,,4
1495,19784.68333333,19875.066666659997,19688.566666659997,19834.75,,,1000.0,535.0,544.0,542.0,,,896.0,891.0,,,4
1500,19217.05,19373.25,19184.78333333,19355.03333333,,,1000.0,525.0,537.0,532.0,,,886.0,877.0,,,4
1505,18745.55,18825.1,18643.8,18786.33333333,,,1000.0,534.0,544.0,535.0,,,870.0,861.0,,,4
1510,18906.85,18973.36666666,18840.93333333,18970.0,,,1000.0,542.0,559.0,545.0,,,858.0,862.0,,,4
1515,18958.516666659998,19071.85,18729.71666666,18872.05,,,1000.0,529.0,557.0,539.0,,,856.0,866.0,,,4
1520,19020.71666666,19093.61666666,18779.15,18963.316666659997,,,1000.0,516.0,562.0,522.0,,,856.0,874.0,,,4
1525,19210.816666659997,19105.85,18912.53333333,19080.28333333,,,1000.0,510.0,558.0,515.0,,,867.0,883.0,,,4
