,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Source:_Source2
,0
Timestamp,
1736809415000,-9.223372036854775e+18
1736809420000,-9.223372036854775e+18
1736809425000,-9.223372036854775e+18
1736809430000,-9.223372036854775e+18
1736809435000,-9.223372036854775e+18
1736809440000,-9.223372036854775e+18
1736809445000,-9.223372036854775e+18
1736809450000,-9.223372036854775e+18
1736809455000,-9.223372036854775e+18
1736809460000,-9.223372036854775e+18
1736809465000,-9.223372036854775e+18
1736809470000,-9.223372036854775e+18
1736809475000,-9.223372036854775e+18
1736809480000,-9.223372036854775e+18
1736809485000,-9.223372036854775e+18
1736809490000,-9.223372036854775e+18
1736809495000,-9.223372036854775e+18
1736809500000,-9.223372036854775e+18
1736809505000,-9.223372036854775e+18
1736809510000,-9.223372036854775e+18
1736809515000,-9.223372036854775e+18
1736809520000,-9.223372036854775e+18
1736809525000,-9.223372036854775e+18
1736809530000,-9.223372036854775e+18
1736809535000,-9.223372036854775e+18
1736809540000,-9.223372036854775e+18
1736809545000,-9.223372036854775e+18
1736809550000,-9.223372036854775e+18
1736809555000,-9.223372036854775e+18
1736809560000,-9.223372036854775e+18
1736809565000,-9.223372036854775e+18
1736809570000,-9.223372036854775e+18
1736809575000,-9.223372036854775e+18
1736809580000,-9.223372036854775e+18
1736809585000,-9.223372036854775e+18
1736809590000,-9.223372036854775e+18
1736809595000,-9.223372036854775e+18
1736809600000,-9.223372036854775e+18
1736809605000,-9.223372036854775e+18
1736809610000,-9.223372036854775e+18
1736809615000,-9.223372036854775e+18
1736809620000,-9.223372036854775e+18
1736809625000,-9.223372036854775e+18
1736809630000,-9.223372036854775e+18
1736809635000,-9.223372036854775e+18
1736809640000,-9.223372036854775e+18
1736809645000,-9.223372036854775e+18
1736809650000,-9.223372036854775e+18
1736809655000,-9.223372036854775e+18
1736809660000,-9.223372036854775e+18
1736809665000,
1736809695000,-9.223372036854776e+18
1736809700000,-9.223372036854776e+18
1736809705000,-9.223372036854776e+18
1736809710000,-9.223372036854776e+18
1736809715000,-9.223372036854776e+18
1736809720000,-9.223372036854776e+18
1736809725000,-9.223372036854776e+18
1736809730000,-9.223372036854776e+18
1736809735000,-9.223372036854776e+18
1736809740000,-9.223372036854776e+18
1736809745000,-9.223372036854776e+18
1736809750000,-9.223372036854776e+18
1736809755000,-9.223372036854776e+18
