,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737518355000,1000.0
1737518360000,0.0
1737518365000,0.0
1737518370000,0.0
1737518375000,0.0
1737518380000,0.0
1737518385000,141.0
1737518390000,264.0
1737518395000,356.0
1737518400000,427.0
1737518405000,484.0
1737518410000,531.0
1737518415000,570.0
1737518420000,712.0
1737518425000,794.0
1737518430000,868.0
1737518435000,954.0
1737518440000,1000.0
1737518445000,1000.0
1737518450000,1000.0
1737518455000,1000.0
1737518460000,1000.0
1737518465000,1000.0
1737518470000,1000.0
1737518475000,1000.0
1737518480000,1000.0
1737518485000,1000.0
1737518490000,1000.0
1737518495000,1000.0
1737518500000,1000.0
1737518505000,1000.0
1737518510000,1000.0
1737518515000,1000.0
1737518520000,1000.0
1737518525000,1000.0
1737518530000,1000.0
1737518535000,1000.0
1737518540000,1000.0
1737518545000,1000.0
1737518550000,1000.0
1737518555000,1000.0
1737518560000,1000.0
1737518565000,1000.0
1737518570000,1000.0
1737518575000,1000.0
1737518580000,1000.0
1737518585000,1000.0
1737518590000,1000.0
1737518595000,
