,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Source:_Source2
,0
Timestamp,
1737518350000,-9.223372036854775e+18
1737518355000,-9.223372036854775e+18
1737518360000,-9.223372036854775e+18
1737518365000,-9.223372036854775e+18
1737518370000,-9.223372036854775e+18
1737518375000,-9.223372036854775e+18
1737518380000,-9.223372036854775e+18
1737518385000,-9.223372036854775e+18
1737518390000,-9.223372036854775e+18
1737518395000,-9.223372036854775e+18
1737518400000,-9.223372036854775e+18
1737518405000,-9.223372036854775e+18
1737518410000,-9.223372036854775e+18
1737518415000,-9.223372036854775e+18
1737518420000,-9.223372036854775e+18
1737518425000,-9.223372036854775e+18
1737518430000,-9.223372036854775e+18
1737518435000,-9.223372036854775e+18
1737518440000,-9.223372036854775e+18
1737518445000,-9.223372036854775e+18
1737518450000,-9.223372036854775e+18
1737518455000,-9.223372036854775e+18
1737518460000,-9.223372036854775e+18
1737518465000,-9.223372036854775e+18
1737518470000,-9.223372036854775e+18
1737518475000,-9.223372036854775e+18
1737518480000,-9.223372036854775e+18
1737518485000,-9.223372036854775e+18
1737518490000,-9.223372036854775e+18
1737518495000,-9.223372036854775e+18
1737518500000,-9.223372036854775e+18
1737518505000,-9.223372036854775e+18
1737518510000,-9.223372036854775e+18
1737518515000,-9.223372036854775e+18
1737518520000,-9.223372036854775e+18
1737518525000,-9.223372036854775e+18
1737518530000,-9.223372036854775e+18
1737518535000,-9.223372036854775e+18
1737518540000,-9.223372036854775e+18
1737518545000,-9.223372036854775e+18
1737518550000,-9.223372036854775e+18
1737518555000,-9.223372036854775e+18
1737518560000,-9.223372036854775e+18
1737518565000,-9.223372036854775e+18
1737518570000,-9.223372036854775e+18
1737518575000,-9.223372036854775e+18
1737518580000,-9.223372036854775e+18
1737518585000,-9.223372036854775e+18
1737518590000,-9.223372036854775e+18
1737518595000,
