,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737515055000,1000.0
1737515060000,1000.0
1737515065000,0.0
1737515070000,0.0
1737515075000,0.0
1737515080000,0.0
1737515085000,0.0
1737515090000,155.0
1737515095000,
1737515110000,1000.0
1737515115000,1000.0
1737515120000,866.0
1737515125000,933.0
1737515130000,956.0
1737515135000,
1737515155000,1000.0
1737515160000,861.0
1737515165000,931.0
1737515170000,954.0
1737515175000,966.0
1737515180000,973.0
1737515185000,977.0
1737515190000,981.0
1737515195000,983.0
1737515200000,
1737515225000,1000.0
1737515230000,1000.0
1737515235000,871.0
1737515240000,936.0
1737515245000,
