,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737536145000,1000.0
1737536150000,1000.0
1737536155000,0.0
1737536160000,0.0
1737536165000,0.0
1737536170000,0.0
1737536175000,0.0
1737536180000,125.0
1737536185000,250.0
1737536190000,344.0
1737536195000,417.0
1737536200000,475.0
1737536205000,523.0
1737536210000,563.0
1737536215000,707.0
1737536220000,788.0
1737536225000,866.0
1737536230000,951.0
1737536235000,996.0
1737536240000,1000.0
1737536245000,1000.0
1737536250000,1000.0
1737536255000,1000.0
1737536260000,1000.0
1737536265000,1000.0
1737536270000,
1737536290000,1000.0
1737536295000,818.0
1737536300000,909.0
1737536305000,940.0
1737536310000,955.0
1737536315000,964.0
1737536320000,970.0
1737536325000,974.0
1737536330000,978.0
1737536335000,980.0
1737536340000,982.0
1737536345000,984.0
1737536350000,985.0
1737536355000,1000.0
1737536360000,1000.0
1737536365000,1000.0
1737536370000,1000.0
1737536375000,1000.0
1737536380000,1000.0
1737536385000,
