,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737536145000,0.0
1737536150000,0.0
1737536155000,0.0
1737536160000,175.35
1737536165000,482.7666666666
1737536170000,482.7666666666
1737536175000,6428.383333329999
1737536180000,13021.35
1737536185000,15778.33333333
1737536190000,21625.35
1737536195000,26639.36666666
1737536200000,26639.36666666
1737536205000,38447.216666659995
1737536210000,42808.13333333
1737536215000,42808.13333333
1737536220000,53109.71666666
1737536225000,54307.45
1737536230000,54307.45
1737536235000,53563.866666660004
1737536240000,49784.33333333
1737536245000,47027.35
1737536250000,46643.266666660005
1737536255000,41629.25
1737536260000,41629.25
1737536265000,29821.4
1737536270000,
1737536290000,0.0
1737536295000,170.3166666666
1737536300000,170.3166666666
1737536305000,170.3166666666
1737536310000,7299.15
1737536315000,13742.91666666
1737536320000,19757.816666659997
1737536325000,25622.433333330002
1737536330000,26742.133333330003
1737536335000,26742.133333330003
1737536340000,34371.93333333
1737536345000,34371.93333333
1737536350000,34371.93333333
1737536355000,34201.61666666
1737536360000,34201.61666666
1737536365000,37997.1
1737536370000,36494.83333333
1737536375000,31851.05
1737536380000,25837.61666666
1737536385000,
