,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737518695000,1000.0
1737518700000,1000.0
1737518705000,0.0
1737518710000,0.0
1737518715000,0.0
1737518720000,0.0
1737518725000,0.0
1737518730000,0.0
1737518735000,0.0
1737518740000,0.0
1737518745000,85.0
1737518750000,177.0
1737518755000,250.0
1737518760000,313.0
1737518765000,454.0
1737518770000,537.0
1737518775000,615.0
1737518780000,700.0
1737518785000,776.0
1737518790000,845.0
1737518795000,918.0
1737518800000,949.0
1737518805000,948.0
1737518810000,947.0
1737518815000,948.0
1737518820000,948.0
1737518825000,951.0
1737518830000,952.0
1737518835000,960.0
1737518840000,960.0
1737518845000,969.0
1737518850000,985.0
1737518855000,995.0
1737518860000,997.0
1737518865000,998.0
1737518870000,999.0
1737518875000,999.0
1737518880000,999.0
1737518885000,999.0
1737518890000,999.0
1737518895000,999.0
1737518900000,999.0
1737518905000,999.0
1737518910000,999.0
1737518915000,999.0
1737518920000,999.0
1737518925000,1000.0
1737518930000,1000.0
1737518935000,
