,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Source:_Source2
,0
Timestamp,
1736826805000,-9.223372036854776e+18
1736826810000,-9.223372036854776e+18
1736826815000,-9.223372036854776e+18
1736826820000,-9.223372036854776e+18
1736826825000,-9.223372036854776e+18
1736826830000,-9.223372036854776e+18
1736826835000,-9.223372036854776e+18
1736826840000,-9.223372036854776e+18
1736826845000,-9.223372036854776e+18
1736826850000,-9.223372036854776e+18
1736826855000,-9.223372036854776e+18
1736826860000,-9.223372036854776e+18
1736826865000,-9.223372036854776e+18
1736826870000,-9.223372036854776e+18
1736826875000,-9.223372036854776e+18
1736826880000,-9.223372036854776e+18
1736826885000,-9.223372036854776e+18
1736826890000,-9.223372036854776e+18
1736826895000,-9.223372036854776e+18
1736826900000,-9.223372036854776e+18
1736826905000,-9.223372036854775e+18
1736826910000,-9.223372036854776e+18
1736826915000,-9.223372036854776e+18
1736826920000,-9.223372036854776e+18
1736826925000,-9.223372036854775e+18
1736826930000,-9.223372036854775e+18
1736826935000,-9.223372036854775e+18
1736826940000,-9.223372036854775e+18
1736826945000,-9.223372036854775e+18
1736826950000,-9.223372036854775e+18
1736826955000,-9.223372036854775e+18
1736826960000,-9.223372036854775e+18
1736826965000,-9.223372036854775e+18
1736826970000,-9.223372036854775e+18
1736826975000,-9.223372036854775e+18
1736826980000,-9.223372036854775e+18
1736826985000,-9.223372036854775e+18
1736826990000,-9.223372036854775e+18
1736826995000,-9.223372036854775e+18
1736827000000,-9.223372036854775e+18
1736827005000,-9.223372036854775e+18
1736827010000,-9.223372036854775e+18
1736827015000,-9.223372036854775e+18
1736827020000,-9.223372036854775e+18
1736827025000,-9.223372036854775e+18
1736827030000,-9.223372036854775e+18
1736827035000,-9.223372036854775e+18
1736827040000,-9.223372036854775e+18
1736827045000,-9.223372036854775e+18
1736827050000,-9.223372036854775e+18
1736827055000,
1736827080000,-9.223372036854775e+18
1736827085000,-9.223372036854775e+18
1736827090000,-9.223372036854775e+18
1736827095000,-9.223372036854775e+18
1736827100000,-9.223372036854775e+18
1736827105000,-9.223372036854775e+18
1736827110000,-9.223372036854775e+18
1736827115000,-9.223372036854775e+18
1736827120000,-9.223372036854775e+18
1736827125000,-9.223372036854775e+18
1736827130000,-9.223372036854775e+18
1736827135000,-9.223372036854775e+18
1736827140000,-9.223372036854775e+18
