,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
1736827380000,1686.0166666666,1600.85,1363.6833333333,2020.05,1559.2,1469.8833333332998,1496.9833333333,1235.55,1459.8333333332998,1463.0833333332998,1485.4666666666,1432.8333333333,2002.5,2244.0,1449.8333333332998,1316.7833333333,1586.5333333332999,1446.4666666666,1554.2833333332999,1987.2833333332999,1300.8166666666,1483.0166666666,2038.2166666666,1808.9666666666,,,,,,,,
1736827385000,2540.45,2490.9166666666,2172.4833333333,2635.1666666666,2438.3,2294.2166666666,2383.1666666666,2009.4833333333,2261.2833333332997,2339.65,2365.4,2234.0833333333,2609.8833333333,2793.05,2263.5833333333,2114.45,2478.75,2257.0666666666,2423.25,2514.5333333332997,2082.4,2360.5833333333,2585.8666666666,2351.3333333333,,,,,,,,
1736827390000,2866.4833333333,2975.1166666665995,2618.2333333333,3300.75,2937.85,2731.6333333333,2873.4333333332997,2544.4,2672.0166666666,2832.6,2849.6666666666,2692.9333333332997,3268.8833333333,3484.38333333,2701.8,2725.0333333332997,2957.85,2688.55,2921.3833333333,3247.25,2524.1166666666,2845.1,3336.31666667,2956.15,,,,,,,,
1736827395000,3597.46666667,3607.68333333,3253.75,4022.16666667,3623.86666667,3293.6,3574.6,3285.9166666665997,3266.1166666665995,3541.4,3541.28333333,3299.8,3982.55,4171.78333333,3262.4333333332997,3371.35,3585.98333333,3278.4666666666,3582.8,3950.65,3140.4666666666,3536.9,4041.23333333,3624.56666667,,,,,,,,
1736827400000,4328.3,4350.83333333,3919.28333333,4771.11666667,4371.68333333,3996.8,4303.83333333,3978.26666667,3914.45,4251.66666667,4266.65,3982.78333333,4725.58333333,4988.9,3958.41666667,4115.15,4330.11666667,3958.1,4306.48333333,4714.78333333,3778.9,4261.65,4819.46666667,4287.13333333,,,,,,,,
1736827405000,5115.05,5234.31666667,4686.78333333,5599.41666667,5153.23333333,4793.25,5147.58333333,4760.91666667,4697.88333333,5079.85,5100.93333333,4740.11666667,5545.98333333,5876.35,4738.9,4916.01666667,5200.15,4742.31666667,5154.06666667,5555.38333333,4507.13333333,5097.38333333,5681.06666667,5040.46666667,,,,,,,,
1736827410000,6006.08333333,6078.133333329999,5421.86666667,6458.21666667,6047.233333329999,5568.35,5952.483333329999,5595.38333333,5435.86666667,5897.28333333,5897.96666667,5529.63333333,6398.066666670001,6660.2,5504.98333333,5762.85,6039.266666670001,5526.71666667,5999.71666667,6385.566666670001,5228.63333333,5892.16666667,6490.45,5752.7,,,,,,,,
1736827415000,6889.6,6900.05,6195.53333333,7303.25,6876.25,6306.316666670001,6814.91666666,6393.0,6122.35,6721.08333333,6753.05,6300.75,7232.46666666,7541.58333333,6243.516666670001,6657.516666670001,6855.76666666,6276.33333333,6838.01666666,7231.9,5970.35,6729.46666666,7379.78333333,6585.75,,,,,,,,
1736827420000,7787.03333333,7814.03333333,7038.26666666,8186.53333333,7788.683333329999,7143.3,7727.76666666,7316.133333329999,6982.5,7635.983333329999,7657.11666666,7126.76666666,8107.433333329999,8422.23333333,7070.58333333,7484.41666666,7763.6,7106.483333329999,7740.95,8101.683333329999,6786.65,7641.65,8313.66666666,7373.81666666,,,,,,,,
1736827425000,8546.73333333,8651.383333329999,7820.51666666,8932.65,8604.5,7927.133333329999,8586.06666666,8187.133333329999,7727.78333333,8476.3,8507.73333333,7888.5,8843.0,9201.05,7846.1,8387.133333329999,8614.783333329999,7849.483333329999,8506.71666666,8867.91666666,7517.65,8485.31666666,9104.283333329999,8076.5,,,,,,,,
1736827430000,9331.6,9392.5,8451.36666666,9483.58333333,9398.71666666,8607.58333333,9276.23333333,8977.08333333,8395.05,9189.55,9192.06666666,8573.16666666,9392.6,9537.55,8512.01666666,9110.3,9332.93333333,8542.26666666,9307.71666666,9404.0,8150.8,9182.16666666,9635.61666666,8561.58333333,,,,,,,,
1736827435000,9385.66666666,9539.41666666,8751.36666666,9495.5,9636.2,8704.73333333,9610.383333329999,9506.033333329999,8464.45,9515.883333329999,9523.3,8763.5,9399.1,9646.4,8662.18333333,9715.4,9476.51666666,8689.4,9502.96666666,9445.383333329999,8450.23333333,9512.133333329999,9696.26666666,8596.5,,,,,,,,
1736827440000,9652.48333333,9658.46666666,8842.8,9469.55,9661.48333333,8842.16666666,9707.5,9556.883333329999,8604.0,9614.0,9618.31666666,8848.11666666,9374.06666666,9620.883333329999,8759.55,9661.23333333,9623.6,8794.76666666,9600.5,9411.46666666,8534.73333333,9606.83333333,9672.783333329999,8572.75,,,,,,,,
1736827445000,9662.383333329999,9675.05,8773.98333333,10066.45,9686.58333333,8852.15,9643.81666666,9523.033333329999,8603.3,9551.16666666,9541.71666666,8856.81666666,9973.75,10296.1,8762.11666666,9837.85,9627.7,8806.26666666,9627.283333329999,10054.08333333,8472.033333329999,9540.383333329999,10297.65,9095.633333329999,,,,,,,,
1736827450000,10291.0,10215.16666666,9417.26666666,10362.93333333,10324.21666666,9405.96666666,10339.533333329999,10168.26666666,9173.533333329999,10258.21666666,10242.66666666,9379.51666666,10257.33333333,10432.25,9246.85,10324.75,10148.31666666,9321.86666666,10174.75,10296.56666666,9081.25,10235.31666666,10548.01666666,9375.8,,,,,,,,
1736827455000,10509.51666666,10547.61666666,9608.58333333,10502.3,10571.383333329999,9640.9,10534.93333333,10409.5,9364.16666666,10279.26666666,10439.6,9652.633333329999,10398.6,10692.76666666,9544.51666666,10636.33333333,10465.783333329999,9595.56666666,10459.76666666,10459.383333329999,9250.7,10432.36666666,10750.23333333,9500.26666666,,,,,,,,
1736827460000,10823.18333333,10783.93333333,9713.033333329999,10691.01666666,10747.283333329999,9841.23333333,10660.883333329999,10599.75,9540.6,10575.383333329999,10562.43333333,9837.68333333,10585.65,10777.883333329999,9739.83333333,10712.6,10712.25,9796.23333333,10687.68333333,10614.51666666,9368.75,10555.01666666,10915.91666666,9673.21666666,,,,,,,,
1736827465000,10904.7,10779.36666666,9862.95,10747.633333329999,10850.3,9862.81666666,10828.45,10743.86666666,9562.8,10712.83333333,10708.61666666,9837.91666666,10663.85,10817.33333333,9755.05,10930.95,10713.11666666,9815.85,10668.81666666,10605.85,9513.31666666,10700.283333329999,10932.31666666,9690.48333333,,,,,,,,
1736827470000,10868.2,10841.18333333,9983.43333333,10837.21666666,10945.95,9951.26666666,10957.033333329999,10762.6,9662.05,10824.21666666,10856.05,9949.55,10719.033333329999,11010.1,9849.31666666,11008.1,10766.36666666,9856.36666666,10794.81666666,10765.55,9595.91666666,10831.41666666,11133.45,9866.75,,,,,,,,
1736827475000,10927.6,10989.81666666,10061.66666666,10867.1,11045.6,10043.83333333,11026.7,10970.15,9748.883333329999,10935.75,10926.05,10050.75,10759.133333329999,10949.18333333,9943.45,11097.25,10919.85,9981.98333333,10897.533333329999,10772.61666666,9690.283333329999,10933.48333333,11098.533333329999,9815.033333329999,,,,,,,,
1736827480000,10764.3,10906.533333329999,9962.65,10786.883333329999,10902.43333333,9961.11666666,10935.15,10897.283333329999,9671.7,10841.883333329999,10833.61666666,9903.5,10714.01666666,10959.71666666,9864.81666666,11088.86666666,10837.65,9890.91666666,10790.36666666,10725.33333333,9605.66666666,10835.98333333,11025.91666666,9772.81666666,,,,,,,,
1736827485000,11005.3,10982.9,10022.95,10952.3,11076.35,10007.05,10994.95,10857.18333333,9690.95,10901.68333333,10894.01666666,10056.36666666,10844.61666666,11024.43333333,9918.783333329999,11098.18333333,10881.18333333,9999.08333333,10963.26666666,10863.383333329999,9667.533333329999,10900.96666666,11170.11666666,9896.8,,,,,,,,
1736827490000,11006.18333333,10993.18333333,10043.3,10895.43333333,10961.95,10041.56666666,11031.46666666,10988.58333333,9740.633333329999,10923.85,10922.86666666,10048.5,10788.7,11100.26666666,9950.31666666,11222.58333333,10924.0,9981.31666666,10903.9,10826.3,9681.95,10916.36666666,11114.9,9827.68333333,,,,,,,,
1736827495000,11043.75,11083.23333333,9983.883333329999,11012.68333333,11082.783333329999,10129.56666666,11061.6,10906.58333333,9770.46666666,10957.76666666,10959.1,10130.283333329999,10905.7,11122.0,9994.26666666,11144.383333329999,11011.35,10080.18333333,10991.43333333,10914.9,9717.58333333,10953.05,11200.5,9938.45,,,,,,,,
1736827500000,11064.85,11110.95,10079.95,11182.95,11151.7,10140.31666666,11064.48333333,11033.283333329999,9827.56666666,10987.8,10959.56666666,10149.86666666,11074.26666666,11158.83333333,10033.45,11243.06666666,11022.6,10093.383333329999,11011.43333333,11080.133333329999,9724.033333329999,10957.51666666,11367.98333333,10094.0,,,,,,,,
1736827505000,11055.533333329999,11102.21666666,10269.5,10888.283333329999,11243.46666666,10153.81666666,11263.45,11206.58333333,9868.76666666,11170.1,11168.8,10196.2,10775.633333329999,10980.56666666,10031.16666666,11256.98333333,11002.55,10090.83333333,11055.31666666,10838.83333333,9902.4,11158.05,11159.31666666,9871.133333329999,,,,,,,,
1736827510000,11104.56666666,11127.9,10050.21666666,10871.75,11121.783333329999,10099.51666666,11066.533333329999,10965.16666666,9762.5,10929.26666666,10928.06666666,10158.2,10781.46666666,11096.1,10066.0,11140.86666666,11059.06666666,10082.83333333,11025.18333333,10782.61666666,9689.033333329999,10920.883333329999,11086.35,9825.01666666,,,,,,,,
1736827515000,11340.36666666,11204.58333333,10116.3,11368.8,11160.05,10242.66666666,11115.783333329999,10898.2,9929.75,11148.05,11014.3,10219.71666666,11260.71666666,11449.61666666,10137.21666666,11098.73333333,11147.93333333,10171.73333333,11093.23333333,11244.43333333,9765.16666666,11006.46666666,11519.633333329999,10240.0,,,,,,,,
1736827520000,11237.06666666,11403.61666666,10523.8,11278.98333333,11461.9,10427.6,11547.366666659998,11372.36666666,10135.56666666,11416.7,11440.95,10413.76666666,11164.71666666,11422.21666666,10325.66666666,11623.6,11332.5,10370.21666666,11283.58333333,11195.633333329999,10142.06666666,11431.71666666,11508.83333333,10197.16666666,,,,,,,,
1736827525000,11360.91666666,11411.58333333,10313.45,11236.51666666,11452.41666666,10411.3,11317.95,11325.46666666,10090.6,11248.26666666,11233.01666666,10487.35,11107.36666666,11300.91666666,10320.56666666,11442.85,11338.18333333,10379.11666666,11374.66666666,11173.5,9952.5,11224.48333333,11463.36666666,10168.6,,,,,,,,
1736827530000,11269.283333329999,11334.383333329999,10316.4,11182.71666666,11344.91666666,10296.21666666,11326.033333329999,11291.91666666,10036.23333333,11254.01666666,11221.633333329999,10370.41666666,11102.383333329999,11334.43333333,10201.68333333,11460.883333329999,11268.35,10309.33333333,11262.75,11103.66666666,9976.43333333,11229.93333333,11397.16666666,10113.56666666,,,,,,,,
1736827535000,11341.45,11338.18333333,10324.95,11328.08333333,11370.883333329999,10364.133333329999,11340.283333329999,11217.83333333,10095.55,11244.15,11233.3,10375.41666666,11218.46666666,11476.18333333,10258.05,11408.26666666,11266.9,10303.18333333,11264.43333333,11245.75,9971.2,11228.61666666,11552.41666666,10243.48333333,,,,,,,,
1736827540000,11563.81666666,11465.48333333,10428.11666666,11368.81666666,11542.866666659998,10494.73333333,11450.86666666,11374.0,10156.31666666,11304.883333329999,11347.8,10563.95,11226.21666666,11417.68333333,10389.36666666,11542.15,11397.98333333,10442.83333333,11409.51666666,11259.61666666,10055.98333333,11332.91666666,11567.366666659998,10260.81666666,,,,,,,,
1736827545000,11360.21666666,11393.21666666,10426.0,11307.383333329999,11451.08333333,10423.75,11454.883333329999,11397.55,10169.3,11348.31666666,11349.1,10451.01666666,11206.86666666,11388.71666666,10307.65,11563.4,11332.31666666,10372.5,11340.45,11204.16666666,10066.58333333,11344.0,11492.93333333,10194.9,,,,,,,,
1736827550000,11358.86666666,11421.16666666,10495.21666666,11383.85,11512.73333333,10417.41666666,11515.46666666,11333.48333333,10147.08333333,11414.383333329999,11415.68333333,10482.71666666,11269.533333329999,11480.75,10310.21666666,11573.66666666,11346.383333329999,10402.15,11375.06666666,11281.133333329999,10121.18333333,11408.76666666,11623.23333333,10310.31666666,,,,,,,,
1736827555000,11477.43333333,11490.31666666,10585.133333329999,11360.73333333,11524.46666666,10515.48333333,11512.23333333,11469.45,10211.25,11341.01666666,11407.65,10507.81666666,11244.66666666,11454.51666666,10409.01666666,11527.133333329999,11424.16666666,10453.033333329999,11405.76666666,11270.98333333,10107.06666666,11392.48333333,11576.216666659999,10277.23333333,,,,,,,,
1736827560000,11449.133333329999,11468.36666666,10482.56666666,11364.3,11520.033333329999,10486.81666666,11507.71666666,11402.81666666,10180.75,11399.9,11402.01666666,10494.533333329999,11269.56666666,11499.633333329999,10370.45,11645.66666666,11389.46666666,10432.783333329999,11393.33333333,11272.43333333,10107.4,11394.01666666,11585.633333329999,10262.86666666,,,,,,,,
1736827565000,11310.36666666,11475.95,10435.31666666,11366.283333329999,11474.35,10404.93333333,11453.85,11401.05,10143.85,11334.783333329999,11348.43333333,10459.98333333,11255.15,11412.61666666,10332.0,11567.116666659998,11359.56666666,10398.1,11343.133333329999,11256.33333333,10060.36666666,11340.35,11553.75,10249.51666666,,,,,,,,
1736827570000,11332.58333333,11383.83333333,10453.76666666,11338.25,11456.883333329999,10393.66666666,11440.48333333,11384.633333329999,10128.1,11370.383333329999,11370.71666666,10443.4,11210.51666666,11425.68333333,10287.41666666,11570.266666659998,11307.95,10380.35,11332.55,11266.6,10080.65,11362.383333329999,11586.31666666,10261.01666666,,,,,,,,
1736827575000,11138.2,11287.26666666,10361.93333333,10981.0,11358.06666666,10317.06666666,11375.383333329999,11410.05,9983.86666666,11248.01666666,11269.033333329999,10322.36666666,10880.4,11104.883333329999,10215.21666666,11557.283333329999,11214.43333333,10258.16666666,11193.18333333,10905.783333329999,9987.76666666,11260.133333329999,11232.783333329999,9939.4,,,,,,,,
1736827580000,11245.98333333,11104.033333329999,10084.133333329999,11031.96666666,11148.1,10137.883333329999,11060.85,11032.61666666,9841.58333333,10982.11666666,10956.4,10175.73333333,10930.283333329999,11110.033333329999,10031.01666666,11203.06666666,11023.48333333,10090.26666666,11058.9,10937.43333333,9710.8,10951.58333333,11220.48333333,9958.46666666,,,,,,,,
1736827585000,11282.11666666,11176.95,10237.35,11390.33333333,11207.6,10221.76666666,11235.36666666,11061.633333329999,9930.133333329999,11115.73333333,11134.93333333,10206.7,11281.43333333,11621.366666659998,10108.75,11333.133333329999,11106.56666666,10150.51666666,11072.8,11301.01666666,9866.35,11126.46666666,11581.1,10291.43333333,,,,,,,,
1736827590000,11551.75,11569.73333333,10538.7,11464.91666666,11571.93333333,10585.5,11566.66666666,11422.11666666,10216.85,11458.1,11458.05,10560.16666666,11340.4,11429.15,10478.18333333,11589.216666659999,11497.46666666,10506.9,11455.51666666,11341.55,10156.08333333,11452.96666666,11650.93333333,10329.06666666,,,,,,,,
1736827595000,11519.2,11529.366666659998,10544.4,11379.08333333,11562.81666666,10535.95,11575.35,11478.45,10226.3,11444.16666666,11467.48333333,10496.35,11273.93333333,11513.96666666,10429.46666666,11671.116666659998,11453.06666666,10482.45,11390.6,11255.25,10151.48333333,11461.43333333,11569.33333333,10289.3,,,,,,,,
1736827600000,11462.06666666,11516.08333333,10547.883333329999,11391.23333333,11577.633333329999,10517.71666666,11573.15,11381.75,10220.533333329999,11500.133333329999,11462.45,10527.65,11283.11666666,11455.66666666,10405.16666666,11683.58333333,11434.76666666,10470.15,11421.3,11302.71666666,10164.16666666,11460.75,11518.533333329999,10286.18333333,,,,,,,,
1736827605000,11450.883333329999,11497.533333329999,10499.33333333,11352.61666666,11540.6,10508.4,11511.43333333,11341.98333333,10180.81666666,11401.83333333,11407.15,10522.33333333,11224.35,11509.2,10392.033333329999,11617.783333329999,11411.66666666,10445.033333329999,11407.76666666,11278.4,10121.46666666,11397.1,11597.93333333,10279.783333329999,,,,,,,,
1736827610000,11372.033333329999,11447.06666666,10415.06666666,11316.76666666,11470.23333333,10475.1,11430.76666666,11410.8,10138.11666666,11324.2,11322.33333333,10453.21666666,11214.65,11417.05,10369.0,11561.05,11372.46666666,10402.35,11261.33333333,11183.48333333,10036.45,11316.8,11483.25,10226.1,,,,,,,,
1736827615000,11198.01666666,11264.98333333,10412.61666666,10659.633333329999,,,,11300.55,,11409.35,11317.55,,,,,11643.8,11185.56666666,,,,,11225.11666666,,,,,,,,,,
1736827620000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1736827640000,0.0,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
1736827645000,118.45,0.0,104.4833333333,0.0,0.0,0.0,0.0,174.4,37.5166666667,0.0,0.0,0.0,0.0,109.1166666666,115.8166666666,51.9,0.0,0.0,36.9,0.0,0.0,0.0,0.0,0.0,37.7833333333,109.1333333333,0.0,0.0,0.0,0.0,0.0,0.0
1736827650000,205.4333333333,127.4,203.3333333333,130.3,50.9,129.15,37.9166666667,307.45,203.3333333333,128.9333333333,128.8666666666,125.05,103.4666666666,205.0833333333,202.0166666666,203.4166666666,125.0333333333,129.9333333333,201.35,128.8666666666,131.9166666666,201.3666666666,128.5166666666,127.7833333333,199.7833333333,199.85,128.95,125.5833333333,126.55,129.9333333333,129.2,50.5666666667
1736827655000,846.2,360.95,806.3333333333,226.8166666666,199.8666666666,362.95,204.9166666666,1009.5666666666,599.2166666666,469.5166666666,538.25,394.18333333329997,201.9666666666,812.45,841.7333333332999,642.8666666665999,347.4666666666,367.9166666666,608.3833333333,441.9833333333,451.4666666666,580.5333333333,443.95,440.7666666666,602.45,816.2166666666,374.5,409.2833333333,417.5,447.3,366.35,201.1166666666
1736827660000,1537.2166666665998,1083.5333333332999,1502.3666666666,901.1833333333,635.2166666666,1083.25,616.4166666665999,1662.7666666666,1325.0333333332999,1233.9,1284.0,1121.3666666666,804.3166666666,1510.9,1537.1166666666,1322.0,1044.85,1108.65,1315.1333333333,1182.1,1214.3333333333,1311.0,1188.0,1176.4333333333,1304.65,1496.2166666665998,1107.0666666666,1137.3,1168.3666666666,1197.2,1094.6833333333,640.9166666665999
1736827665000,2051.75,1709.5666666666,2095.8,1571.0333333332999,1306.7166666665998,1717.5666666666,1334.8833333333,2249.1333333333,1932.5166666666,1806.4666666665998,1843.4333333333,1718.9166666666,1491.8833333333,2109.1333333333,2107.5,1968.1,1657.7,1741.5333333332999,1920.4666666665998,1790.1833333333,1827.8,1887.9166666666,1799.45,1782.6833333333,1901.95,2066.2666666666,1727.1833333333,1725.2166666665998,1770.0666666666,1810.8166666666,1717.2166666665998,1315.3833333333
1736827670000,2676.4333333333,2203.7,2658.1,2155.15,1942.4333333333,2213.35,1949.2333333333,2890.6,2524.1,2425.0166666666,2420.6833333333,2260.1666666666,2080.1,2674.3333333333003,2728.55,2569.9833333333004,2158.5333333333,2307.3333333333003,2514.6333333333,2348.6833333333,2420.1833333333,2481.9333333333,2372.3333333333003,2351.5833333333003,2493.1,2653.15,2215.55,2253.1,2317.8833333333,2388.35,2203.05,1957.0166666666
1736827675000,3302.8833333333,2894.85,3345.11666667,2768.3333333333003,2530.5166666666,2910.2833333333,2553.5333333333,3493.0833333299997,3210.8333333333003,3046.0333333333,3102.3166666665998,2898.2333333333004,2637.9166666666,3365.6,3367.23333333,3253.2833333333,2830.4833333333004,2954.0166666666,3183.1833333333,3015.6833333333,3083.75,3117.4833333333004,3033.85,3004.45,3125.4666666666,3307.7,2928.7833333333,2914.6333333333,2990.4,3052.3,2901.05,2547.15
1736827680000,4096.46666667,3553.18333333,4064.86666667,3438.53333333,3203.8833333333,3569.05,3231.7166666666,4284.41666667,3865.86666667,3727.71666667,3745.35,3568.48333333,3318.65,4086.53333333,4061.45,3858.0,3464.4166666700003,3615.4,3841.48333333,3667.63333333,3750.26666667,3805.63333333,3688.5833333299997,3650.18333333,3803.18333333,3998.53333333,3587.46666667,3553.45,3642.43333333,3712.1666666700003,3553.13333333,3227.65
1736827685000,4779.88333333,4243.33333333,4748.61666667,4107.78333333,3813.98333333,4263.08333333,3898.03333333,4977.63333333,4530.06666667,4468.81666667,4454.16666667,4248.15,4023.23333333,4776.95,4736.4,4613.4,4160.21666667,4316.11666667,4501.48333333,4380.53333333,4503.3,4477.85,4419.63333333,4378.11666667,4456.33333333,4675.3,4270.65,4232.35,4342.61666667,4446.88333333,4243.78333333,3842.4166666700003
1736827690000,5420.16666667,4911.1,5384.36666667,4862.18333333,4560.33333333,4932.2,4634.4,5621.31666667,5199.2,5128.76666667,5116.81666667,4908.03333333,4711.28333333,5417.78333333,5371.38333333,5283.96666667,4811.31666667,5005.61666667,5164.98333333,5054.3,5176.81666667,5139.16666667,5085.16666667,5036.58333333,5114.55,5301.7,4939.7,4884.03333333,5012.48333333,5117.53333333,4907.98333333,4594.86666667
1736827695000,6078.63333333,5602.0,6042.53333333,5480.53333333,5227.21666667,5625.76666667,5240.93333333,6365.35,5891.28333333,5841.96666667,5763.51666667,5515.68333333,5343.65,6078.71666667,6105.66666667,5940.63333333,5476.86666667,5710.15,5854.0,5725.85,5875.95,5786.55,5770.36666667,5717.56666667,5795.36666667,5970.4,5633.95,5529.83333333,5681.33333333,5811.35,5600.21666667,5263.91666667
1736827700000,6787.95,6286.41666667,6816.48333333,6209.03333333,5873.75,6313.4,5939.71666667,7090.71666666,6620.43333333,6545.81666667,6470.55,6250.73333333,5995.36666667,6849.21666666,6829.06666666,6655.75,6155.11666667,6408.08333333,6585.73333333,6444.66666667,6590.3,6525.25,6482.18333333,6420.61666667,6518.1,6724.15,6334.55,6224.33333333,6395.16666667,6524.01666667,6284.06666667,5916.7
1736827705000,7522.93333333,7027.73333333,7445.03333333,6953.78333333,6571.11666667,7056.8,6681.0,7641.25,7344.35,7300.2,7190.81666666,6969.11666666,6755.38333333,7485.0,7463.9166666599995,7314.25,6861.38333333,7162.23333333,7299.51666666,7142.46666666,7373.58333333,7253.51666666,7184.3,7116.78333333,7223.93333333,7343.83333333,7069.35,6920.48333333,7103.3,7299.25,7024.9166666599995,6620.68333333
1736827710000,8011.51666666,7579.98333333,7959.1,7543.85,7235.45,7613.11666666,7401.95,8071.85,7780.56666666,7831.28333333,7718.61666666,7453.36666666,7390.31666666,8006.5,7941.15,7836.31666666,7414.95,7723.36666666,7731.93333333,7721.63333333,7902.3,7687.86666666,7772.81666666,7699.36666666,7653.61666666,7836.63333333,7622.86666666,7400.6666666599995,7610.58333333,7826.06666666,7572.26666666,7287.2
1736827715000,7923.18333333,7940.38333333,7905.11666666,8009.71666666,7716.65,7968.03333333,7847.9,8026.38333333,8072.85,8126.1,7914.83333333,7783.31666666,7897.55,7951.85,7850.56666666,8041.1666666599995,7766.13333333,8088.6666666599995,8009.0,8019.83333333,8217.66666666,7974.4,8073.58333333,7995.95,7928.5,7757.51666666,7973.71666666,7698.8,7977.1,8131.1,7930.63333333,7806.0
1736827720000,7995.85,7761.61666666,7932.96666666,7890.38333333,7951.4166666599995,7802.43333333,8125.8,8049.11666666,7908.4166666599995,7846.81666666,7741.25,7615.05,7839.6666666599995,7979.48333333,7912.0,7914.23333333,7621.15,7905.53333333,7859.9166666599995,7800.78333333,7968.11666666,7814.35,7847.96666666,7772.63333333,7777.9,7815.95,7789.06666666,7553.23333333,7756.4,7894.48333333,7745.45,8009.9
1736827725000,8207.55,7862.48333333,8096.56666666,8028.4166666599995,7824.98333333,7889.05,7973.23333333,8240.9,8097.6666666599995,8084.63333333,7941.86666666,7779.4166666599995,7865.3,8145.83333333,8061.65,8040.06666666,7701.6,8008.33333333,8041.06666666,7967.26666666,8163.83333333,8019.85,8028.2,7938.61666666,7958.93333333,7968.26666666,7904.7,7720.01666666,7924.76666666,8078.0,7853.4,7884.31666666
1736827730000,8295.71666666,8087.98333333,8241.83333333,8175.6,7947.61666666,8135.9,8159.26666666,8349.01666666,8228.81666666,8253.35,8086.9166666599995,7973.75,8033.13333333,8291.75,8221.71666666,8191.23333333,7924.55,8189.9166666599995,8178.7,8179.95,8366.91666666,8123.4,8224.85,8145.61666666,8084.73333333,8078.86666666,8146.7,7926.1666666599995,8130.43333333,8282.93333333,8080.33333333,8007.75
1736827735000,8251.03333333,8191.26666666,8341.7,8322.33333333,8113.53333333,8222.5,8289.45,8509.3,8286.28333333,8427.2,8173.98333333,8068.53333333,8177.6666666599995,8383.05,8302.28333333,8218.73333333,8012.95,8342.36666666,8240.81666666,8294.45,8510.31666666,8243.11666666,8360.3,8271.633333329999,8183.35,8198.15,8221.7,8012.73333333,8220.383333329999,8415.76666666,8176.68333333,8174.85
1736827740000,8403.53333333,8227.76666666,8352.76666666,8362.81666666,8138.18333333,8264.53333333,8357.18333333,8448.95,8362.48333333,8454.86666666,8231.06666666,8130.18333333,8277.26666666,8406.7,8328.383333329999,8352.133333329999,8083.18333333,8390.23333333,8309.91666666,8340.7,8525.65,8259.71666666,8390.03333333,8312.96666666,8224.55,8226.43333333,8261.85,8080.18333333,8300.16666666,8443.73333333,8219.133333329999,8258.76666666
1736827745000,8507.3,8271.28333333,8408.633333329999,8428.883333329999,8259.633333329999,8308.15,8428.9,8517.133333329999,8457.53333333,8457.633333329999,8256.41666666,8132.61666666,8298.06666666,8453.43333333,8439.133333329999,8371.18333333,8083.88333333,8436.43333333,8405.75,8347.06666666,8540.66666666,8324.95,8407.3,8313.91666666,8324.2,8304.95,8317.4,8079.4,8295.05,8462.95,8263.8,8321.03333333
1736827750000,8397.633333329999,8324.15,8343.9,8467.86666666,8279.58333333,8381.73333333,8456.71666666,8484.26666666,8418.78333333,8481.6,8191.36666666,8186.0,8348.41666666,8407.05,8418.76666666,8349.83333333,8155.93333333,8481.5,8373.58333333,8381.33333333,8578.81666666,8293.95,8441.06666666,8360.18333333,8288.11666666,8291.8,8409.18333333,8128.71666666,8345.55,8495.56666666,8317.6,8340.3
1736827755000,8326.68333333,8257.8,8374.76666666,8488.41666666,8253.65,8293.58333333,8491.03333333,8395.41666666,8389.48333333,8443.45,8233.76666666,8170.71666666,8280.9,8412.51666666,8291.383333329999,8349.53333333,8092.73333333,8395.21666666,8346.883333329999,8355.43333333,8546.31666666,8306.9,8407.3,8313.23333333,8257.95,8222.21666666,8305.83333333,8076.11666666,8297.9,8469.8,8249.33333333,8318.35
