,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737492660000,1000.0
1737492665000,1000.0
1737492670000,77.0
1737492675000,37.0
1737492680000,80.0
1737492685000,72.0
1737492690000,62.0
1737492695000,188.0
1737492700000,291.0
1737492705000,375.0
1737492710000,445.0
1737492715000,500.0
1737492720000,546.0
1737492725000,584.0
1737492730000,661.0
1737492735000,744.0
1737492740000,814.0
1737492745000,893.0
1737492750000,975.0
1737492755000,990.0
1737492760000,997.0
1737492765000,1000.0
1737492770000,1000.0
1737492775000,1000.0
1737492780000,1000.0
1737492785000,1000.0
1737492790000,1000.0
1737492795000,1000.0
1737492800000,1000.0
1737492805000,1000.0
1737492810000,1000.0
1737492815000,1000.0
1737492820000,1000.0
1737492825000,1000.0
1737492830000,1000.0
1737492835000,1000.0
1737492840000,1000.0
1737492845000,1000.0
1737492850000,1000.0
1737492855000,1000.0
1737492860000,1000.0
1737492865000,1000.0
1737492870000,1000.0
1737492875000,1000.0
1737492880000,1000.0
1737492885000,1000.0
1737492890000,1000.0
1737492895000,1000.0
1737492900000,1000.0
1737492905000,
