,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timestamp,,,,,,,,,,,,,,,
1737522675000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3646.0,8930000.0,2262.0,-9.223372036854775e+18,-9.223372036854775e+18
1737522680000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1214.0,733000.0,1113.0,-9.223372036854775e+18,-9.223372036854775e+18
1737522685000,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,4.0,256000.0,1008.0,-9.223372036854775e+18,-9.223372036854775e+18
1737522690000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1354.0,1000.0,-9.223372036854775e+18,-9.223372036854775e+18
1737522695000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,862.0,384000.0,215.0,-9.223372036854775e+18,-9.223372036854775e+18
1737522700000,9.0,9.0,0.0,0.0,0.0,8.0,0.0,0.0,9.0,0.0,28.0,256000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737522705000,9.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,11.0,57393000.0,256000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737522710000,9.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,5.0,5.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737522715000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,20088000.0,11.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737522720000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,6219000.0,16.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737522725000,9.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,2304000.0,44756.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737522730000,9.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,0.0,59.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737522735000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2367000.0,296470000.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737522740000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,296470000.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737522745000,9.0,18.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,2.0,91.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737522750000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,95.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737522755000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,95.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737522760000,9.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,0.0,62.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737522765000,10.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,10.0,10.0,2560000.0,69.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737522770000,10.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,10.0,10.0,2560000.0,69.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737522775000,9.0,21.0,1.0,0.0,0.0,11.0,1.0,0.0,9.0,9.0,4950000.0,88.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737522780000,9.0,21.0,1.0,0.0,0.0,11.0,1.0,0.0,9.0,9.0,2304000.0,88.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737522785000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,42.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737522790000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,42.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
