,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737507820000,1000.0
1737507825000,1000.0
1737507830000,0.0
1737507835000,0.0
1737507840000,0.0
1737507845000,0.0
1737507850000,29.0
1737507855000,191.0
1737507860000,307.0
1737507865000,393.0
1737507870000,461.0
1737507875000,515.0
1737507880000,559.0
1737507885000,596.0
1737507890000,739.0
1737507895000,823.0
1737507900000,900.0
1737507905000,979.0
1737507910000,1000.0
1737507915000,1000.0
1737507920000,1000.0
1737507925000,1000.0
1737507930000,1000.0
1737507935000,1000.0
1737507940000,1000.0
1737507945000,1000.0
1737507950000,1000.0
1737507955000,1000.0
1737507960000,1000.0
1737507965000,1000.0
1737507970000,1000.0
1737507975000,1000.0
1737507980000,1000.0
1737507985000,1000.0
1737507990000,1000.0
1737507995000,1000.0
1737508000000,1000.0
1737508005000,1000.0
1737508010000,1000.0
1737508015000,1000.0
1737508020000,1000.0
1737508025000,1000.0
1737508030000,1000.0
1737508035000,1000.0
1737508040000,1000.0
1737508045000,1000.0
1737508050000,1000.0
1737508055000,1000.0
1737508060000,
