,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond
1707948350000,993.0,739.0,,,,
1707948355000,993.0,747.0,,,,
1707948360000,993.0,749.0,,,,
1707948365000,993.0,746.0,,,,
1707948370000,996.0,750.0,,,,
1707948375000,996.0,727.0,,,,
1707948380000,996.0,743.0,,,,
1707948385000,995.0,719.0,,,,
1707948390000,997.0,737.0,,,,
1707948395000,997.0,753.0,,,,
1707948400000,998.0,743.0,,,,
1707948405000,998.0,767.0,,,,
1707948410000,998.0,767.0,,,,
1707948415000,997.0,750.0,,,,
1707948420000,997.0,747.0,,,,
1707948425000,997.0,742.0,,,,
1707948430000,998.0,762.0,,,,
1707948435000,997.0,769.0,,,,
1707948440000,997.0,761.0,,,,
1707948445000,998.0,776.0,,,,
1707948450000,998.0,739.0,,,,
1707948455000,998.0,742.0,,,,
1707948460000,998.0,735.0,,,,
1707948465000,997.0,729.0,,,,
1707948470000,996.0,709.0,,,,
1707948475000,,,,,,
1707948525000,,,1000.0,,,
1707948530000,1000.0,1000.0,1000.0,,,
1707948535000,1000.0,692.0,680.0,,,
1707948540000,1000.0,701.0,625.0,,,
1707948545000,1000.0,538.0,504.0,,,
1707948550000,1000.0,556.0,541.0,,,
1707948555000,1000.0,563.0,554.0,,,
1707948560000,1000.0,589.0,566.0,,,
1707948565000,1000.0,601.0,564.0,,,
1707948570000,1000.0,605.0,556.0,,,
1707948575000,1000.0,634.0,568.0,,,
1707948580000,1000.0,644.0,574.0,,,
1707948585000,1000.0,635.0,573.0,,,
1707948590000,1000.0,641.0,575.0,,,
1707948595000,1000.0,657.0,579.0,,,
1707948600000,995.0,671.0,603.0,,,
1707948605000,995.0,711.0,621.0,,,
1707948610000,995.0,717.0,629.0,,,
1707948615000,995.0,739.0,650.0,,,
1707948620000,995.0,747.0,651.0,,,
1707948625000,995.0,761.0,659.0,,,
1707948630000,995.0,764.0,670.0,,,
1707948635000,995.0,760.0,688.0,,,
1707948640000,995.0,749.0,694.0,,,
1707948645000,995.0,766.0,713.0,,,
1707948650000,995.0,764.0,725.0,,,
1707948655000,995.0,765.0,726.0,,,
1707948660000,1000.0,747.0,698.0,,,
1707948665000,998.0,752.0,729.0,,,
1707948670000,998.0,749.0,727.0,,,
1707948675000,998.0,738.0,720.0,,,
1707948680000,998.0,707.0,708.0,,,
1707948685000,998.0,695.0,704.0,,,
1707948690000,998.0,688.0,701.0,,,
1707948695000,998.0,679.0,671.0,,,
1707948700000,998.0,681.0,668.0,,,
1707948705000,998.0,673.0,659.0,,,
1707948710000,998.0,668.0,649.0,,,
1707948715000,998.0,656.0,626.0,,,
1707948720000,998.0,644.0,631.0,,,
1707948725000,1000.0,635.0,607.0,,,
1707948730000,1000.0,633.0,599.0,,,
1707948735000,1000.0,630.0,586.0,,,
1707948740000,1000.0,648.0,597.0,,,
1707948745000,1000.0,652.0,603.0,,,
1707948750000,1000.0,661.0,600.0,,,
1707948755000,1000.0,650.0,610.0,,,
1707948760000,996.0,656.0,631.0,,,
1707948765000,996.0,648.0,616.0,,,
1707948770000,996.0,637.0,598.0,,,
1707948775000,996.0,648.0,632.0,,,
1707948780000,996.0,643.0,623.0,,,
1707948785000,996.0,635.0,620.0,,,
1707948790000,996.0,636.0,626.0,,,
1707948795000,996.0,633.0,628.0,,,
1707948800000,996.0,638.0,623.0,,,
1707948805000,996.0,642.0,621.0,,,
1707948810000,996.0,642.0,643.0,,,
1707948815000,996.0,653.0,646.0,,,
1707948820000,1000.0,652.0,628.0,,,
1707948825000,1000.0,633.0,618.0,,,
1707948830000,991.0,637.0,650.0,,,
1707948835000,991.0,642.0,642.0,,,
1707948840000,991.0,636.0,638.0,,,
1707948845000,991.0,635.0,647.0,,,
1707948850000,991.0,625.0,645.0,,,
1707948855000,991.0,636.0,651.0,,,
1707948860000,991.0,622.0,648.0,,,
1707948865000,991.0,613.0,667.0,,,
1707948870000,991.0,608.0,658.0,,,
1707948875000,991.0,600.0,645.0,,,
1707948880000,991.0,608.0,662.0,,,
1707948885000,991.0,642.0,697.0,,,
1707948890000,1000.0,670.0,693.0,,,
1707948895000,1000.0,641.0,694.0,,,
1707948900000,982.0,664.0,741.0,,,
1707948905000,980.0,660.0,741.0,,,
1707948910000,980.0,666.0,721.0,,,
1707948915000,980.0,663.0,726.0,,,
1707948920000,980.0,678.0,,,,
1707948925000,,,,,,
1707948975000,1000.0,1000.0,1000.0,1000.0,,
1707948980000,1000.0,628.0,753.0,712.0,,
1707948985000,1000.0,543.0,628.0,605.0,,
1707948990000,1000.0,479.0,528.0,510.0,,
1707948995000,1000.0,479.0,501.0,485.0,,
1707949000000,1000.0,496.0,504.0,499.0,,
1707949005000,1000.0,509.0,518.0,507.0,,
1707949010000,995.0,522.0,511.0,510.0,,
1707949015000,996.0,536.0,518.0,513.0,,
1707949020000,996.0,561.0,529.0,525.0,,
1707949025000,997.0,552.0,518.0,517.0,,
1707949030000,997.0,535.0,504.0,504.0,,
1707949035000,997.0,533.0,510.0,507.0,,
1707949040000,997.0,533.0,493.0,497.0,,
1707949045000,997.0,541.0,501.0,506.0,,
1707949050000,997.0,556.0,520.0,526.0,,
1707949055000,997.0,564.0,534.0,541.0,,
1707949060000,997.0,564.0,541.0,545.0,,
1707949065000,997.0,563.0,543.0,548.0,,
1707949070000,1000.0,548.0,550.0,542.0,,
1707949075000,1000.0,546.0,554.0,547.0,,
1707949080000,1000.0,537.0,554.0,548.0,,
1707949085000,1000.0,520.0,543.0,535.0,,
1707949090000,1000.0,541.0,555.0,553.0,,
1707949095000,1000.0,542.0,550.0,554.0,,
1707949100000,1000.0,538.0,554.0,551.0,,
1707949105000,1000.0,540.0,556.0,552.0,,
1707949110000,1000.0,531.0,547.0,546.0,,
1707949115000,1000.0,520.0,535.0,533.0,,
1707949120000,1000.0,524.0,539.0,532.0,,
1707949125000,1000.0,522.0,536.0,528.0,,
1707949130000,1000.0,535.0,544.0,542.0,,
1707949135000,1000.0,525.0,537.0,532.0,,
1707949140000,1000.0,534.0,544.0,535.0,,
1707949145000,1000.0,542.0,559.0,545.0,,
1707949150000,1000.0,529.0,557.0,539.0,,
1707949155000,1000.0,516.0,562.0,522.0,,
1707949160000,1000.0,510.0,558.0,515.0,,
1707949165000,1000.0,504.0,545.0,506.0,,
1707949170000,1000.0,512.0,552.0,512.0,,
1707949175000,1000.0,520.0,557.0,522.0,,
1707949180000,1000.0,511.0,560.0,513.0,,
1707949185000,1000.0,514.0,558.0,514.0,,
1707949190000,1000.0,513.0,552.0,507.0,,
1707949195000,1000.0,521.0,553.0,515.0,,
1707949200000,1000.0,523.0,554.0,521.0,,
1707949205000,1000.0,526.0,550.0,521.0,,
1707949210000,1000.0,527.0,547.0,522.0,,
1707949215000,1000.0,551.0,554.0,547.0,,
1707949220000,1000.0,551.0,559.0,546.0,,
1707949225000,1000.0,552.0,563.0,544.0,,
1707949230000,1000.0,556.0,564.0,544.0,,
1707949235000,1000.0,564.0,578.0,550.0,,
1707949240000,1000.0,586.0,574.0,572.0,,
1707949245000,1000.0,580.0,573.0,565.0,,
1707949250000,1000.0,588.0,572.0,568.0,,
1707949255000,1000.0,590.0,570.0,565.0,,
1707949260000,1000.0,584.0,560.0,551.0,,
1707949265000,1000.0,622.0,587.0,580.0,,
1707949270000,1000.0,630.0,585.0,575.0,,
1707949275000,1000.0,635.0,584.0,573.0,,
1707949280000,1000.0,663.0,596.0,580.0,,
1707949285000,1000.0,668.0,602.0,587.0,,
1707949290000,1000.0,669.0,602.0,586.0,,
1707949295000,1000.0,661.0,596.0,580.0,,
1707949300000,1000.0,654.0,594.0,574.0,,
1707949305000,1000.0,656.0,605.0,578.0,,
1707949310000,1000.0,653.0,612.0,581.0,,
1707949315000,1000.0,654.0,622.0,590.0,,
1707949320000,1000.0,645.0,624.0,599.0,,
1707949325000,1000.0,633.0,640.0,592.0,,
1707949330000,1000.0,624.0,637.0,597.0,,
1707949335000,1000.0,605.0,626.0,589.0,,
1707949340000,1000.0,589.0,621.0,599.0,,
1707949345000,1000.0,598.0,630.0,611.0,,
1707949350000,1000.0,603.0,634.0,612.0,,
1707949355000,1000.0,615.0,634.0,612.0,,
1707949360000,1000.0,616.0,635.0,615.0,,
1707949365000,1000.0,616.0,627.0,615.0,,
1707949370000,987.0,,617.0,,,
1707949375000,,,,,,
1707949420000,1000.0,,1000.0,,,
1707949425000,1000.0,979.0,649.0,1000.0,1000.0,
1707949430000,1000.0,825.0,618.0,792.0,568.0,
1707949435000,952.0,595.0,505.0,612.0,435.0,
1707949440000,957.0,507.0,512.0,485.0,382.0,
1707949445000,960.0,496.0,513.0,486.0,400.0,
1707949450000,959.0,497.0,504.0,493.0,415.0,
1707949455000,959.0,490.0,490.0,493.0,417.0,
1707949460000,957.0,483.0,487.0,492.0,420.0,
1707949465000,958.0,477.0,480.0,483.0,425.0,
1707949470000,962.0,477.0,476.0,479.0,428.0,
1707949475000,963.0,483.0,483.0,485.0,438.0,
1707949480000,962.0,493.0,482.0,486.0,444.0,
1707949485000,961.0,454.0,489.0,493.0,444.0,
1707949490000,960.0,465.0,482.0,490.0,454.0,
1707949495000,968.0,502.0,499.0,510.0,474.0,
1707949500000,966.0,535.0,512.0,541.0,492.0,
1707949505000,967.0,563.0,522.0,550.0,513.0,
1707949510000,968.0,582.0,525.0,559.0,523.0,
1707949515000,967.0,593.0,538.0,558.0,530.0,
1707949520000,971.0,597.0,549.0,554.0,544.0,
1707949525000,972.0,618.0,558.0,578.0,551.0,
1707949530000,973.0,631.0,567.0,595.0,561.0,
1707949535000,971.0,629.0,567.0,609.0,568.0,
1707949540000,975.0,623.0,576.0,620.0,565.0,
1707949545000,976.0,623.0,568.0,618.0,572.0,
1707949550000,977.0,605.0,559.0,609.0,567.0,
1707949555000,981.0,591.0,564.0,599.0,561.0,
1707949560000,982.0,584.0,579.0,593.0,558.0,
1707949565000,984.0,574.0,581.0,610.0,564.0,
1707949570000,987.0,557.0,597.0,608.0,554.0,
1707949575000,986.0,563.0,605.0,618.0,564.0,
1707949580000,987.0,570.0,608.0,645.0,561.0,
1707949585000,988.0,563.0,622.0,633.0,563.0,
1707949590000,988.0,570.0,622.0,638.0,573.0,
1707949595000,992.0,568.0,613.0,644.0,572.0,
1707949600000,991.0,576.0,623.0,640.0,574.0,
1707949605000,991.0,584.0,619.0,643.0,579.0,
1707949610000,989.0,578.0,635.0,648.0,579.0,
1707949615000,989.0,588.0,642.0,653.0,576.0,
1707949620000,988.0,594.0,607.0,670.0,588.0,
1707949625000,988.0,594.0,618.0,655.0,562.0,
1707949630000,985.0,605.0,596.0,662.0,582.0,
1707949635000,988.0,590.0,586.0,653.0,566.0,
1707949640000,986.0,587.0,583.0,651.0,562.0,
1707949645000,986.0,592.0,575.0,663.0,562.0,
1707949650000,986.0,583.0,569.0,671.0,565.0,
1707949655000,983.0,583.0,576.0,650.0,555.0,
1707949660000,984.0,585.0,575.0,650.0,554.0,
1707949665000,984.0,596.0,568.0,663.0,563.0,
1707949670000,985.0,595.0,564.0,659.0,556.0,
1707949675000,985.0,595.0,574.0,655.0,564.0,
1707949680000,984.0,606.0,569.0,656.0,572.0,
1707949685000,973.0,607.0,575.0,640.0,564.0,
1707949690000,975.0,596.0,579.0,639.0,578.0,
1707949695000,976.0,599.0,581.0,643.0,578.0,
1707949700000,977.0,600.0,580.0,653.0,585.0,
1707949705000,977.0,593.0,590.0,652.0,582.0,
1707949710000,977.0,597.0,591.0,652.0,591.0,
1707949715000,980.0,597.0,590.0,662.0,593.0,
1707949720000,980.0,593.0,586.0,656.0,591.0,
1707949725000,980.0,588.0,589.0,661.0,590.0,
1707949730000,979.0,585.0,587.0,652.0,589.0,
1707949735000,976.0,580.0,583.0,653.0,582.0,
1707949740000,977.0,572.0,594.0,645.0,575.0,
1707949745000,984.0,574.0,576.0,660.0,586.0,
1707949750000,981.0,584.0,596.0,673.0,567.0,
1707949755000,975.0,587.0,592.0,671.0,580.0,
1707949760000,976.0,583.0,606.0,645.0,563.0,
1707949765000,976.0,590.0,609.0,661.0,576.0,
1707949770000,974.0,585.0,621.0,644.0,558.0,
1707949775000,972.0,606.0,624.0,644.0,565.0,
1707949780000,971.0,620.0,613.0,652.0,574.0,
1707949785000,969.0,609.0,621.0,633.0,551.0,
1707949790000,971.0,623.0,634.0,631.0,549.0,
1707949795000,974.0,646.0,619.0,646.0,571.0,
1707949800000,977.0,641.0,609.0,638.0,567.0,
1707949805000,979.0,626.0,622.0,625.0,558.0,
1707949810000,984.0,643.0,612.0,629.0,566.0,
1707949815000,,636.0,,630.0,563.0,
1707949820000,,,,,,
1707949870000,1000.0,1000.0,1000.0,1000.0,1000.0,1000.0
1707949875000,942.0,558.0,628.0,612.0,470.0,661.0
1707949880000,971.0,468.0,512.0,539.0,357.0,479.0
1707949885000,981.0,353.0,380.0,426.0,281.0,378.0
1707949890000,941.0,346.0,365.0,408.0,286.0,372.0
1707949895000,936.0,359.0,373.0,408.0,317.0,378.0
1707949900000,915.0,356.0,368.0,401.0,327.0,371.0
1707949905000,914.0,363.0,370.0,395.0,339.0,386.0
1707949910000,911.0,371.0,368.0,396.0,340.0,389.0
1707949915000,914.0,402.0,385.0,413.0,370.0,413.0
1707949920000,916.0,419.0,398.0,416.0,380.0,423.0
1707949925000,919.0,438.0,415.0,435.0,397.0,443.0
1707949930000,924.0,436.0,412.0,430.0,401.0,448.0
1707949935000,918.0,429.0,395.0,413.0,402.0,427.0
1707949940000,909.0,443.0,402.0,421.0,428.0,445.0
1707949945000,906.0,487.0,444.0,453.0,468.0,475.0
1707949950000,914.0,494.0,451.0,469.0,478.0,480.0
1707949955000,913.0,518.0,471.0,485.0,488.0,506.0
1707949960000,926.0,532.0,489.0,504.0,508.0,528.0
1707949965000,926.0,543.0,501.0,523.0,515.0,539.0
1707949970000,927.0,551.0,524.0,540.0,536.0,549.0
1707949975000,926.0,535.0,514.0,525.0,522.0,532.0
1707949980000,915.0,554.0,520.0,528.0,521.0,537.0
1707949985000,914.0,550.0,518.0,524.0,521.0,526.0
1707949990000,908.0,573.0,536.0,543.0,539.0,542.0
1707949995000,912.0,569.0,537.0,539.0,534.0,536.0
1707950000000,915.0,583.0,549.0,543.0,536.0,550.0
1707950005000,913.0,567.0,535.0,531.0,524.0,537.0
1707950010000,917.0,577.0,542.0,533.0,535.0,546.0
1707950015000,922.0,569.0,537.0,533.0,530.0,531.0
1707950020000,918.0,562.0,518.0,517.0,507.0,511.0
1707950025000,918.0,561.0,516.0,506.0,506.0,501.0
1707950030000,915.0,566.0,506.0,508.0,512.0,504.0
1707950035000,919.0,571.0,519.0,521.0,518.0,518.0
1707950040000,925.0,545.0,504.0,518.0,520.0,509.0
1707950045000,925.0,545.0,501.0,521.0,522.0,517.0
1707950050000,927.0,544.0,504.0,527.0,524.0,516.0
1707950055000,927.0,565.0,517.0,546.0,537.0,547.0
1707950060000,929.0,546.0,508.0,542.0,530.0,535.0
1707950065000,923.0,543.0,506.0,539.0,524.0,536.0
1707950070000,914.0,539.0,503.0,530.0,519.0,531.0
1707950075000,911.0,538.0,505.0,527.0,529.0,541.0
1707950080000,911.0,534.0,508.0,530.0,532.0,548.0
1707950085000,914.0,539.0,518.0,551.0,550.0,567.0
1707950090000,917.0,524.0,508.0,542.0,528.0,553.0
1707950095000,919.0,515.0,496.0,532.0,522.0,544.0
1707950100000,923.0,531.0,502.0,538.0,518.0,552.0
1707950105000,922.0,533.0,511.0,545.0,520.0,557.0
1707950110000,924.0,524.0,502.0,543.0,514.0,554.0
1707950115000,922.0,512.0,494.0,535.0,518.0,538.0
1707950120000,922.0,517.0,493.0,533.0,526.0,533.0
1707950125000,925.0,528.0,500.0,547.0,539.0,548.0
1707950130000,931.0,530.0,511.0,561.0,545.0,556.0
1707950135000,927.0,522.0,494.0,550.0,525.0,538.0
1707950140000,928.0,542.0,505.0,563.0,537.0,550.0
1707950145000,928.0,551.0,504.0,554.0,537.0,543.0
1707950150000,923.0,575.0,514.0,561.0,554.0,562.0
1707950155000,915.0,588.0,526.0,586.0,564.0,573.0
1707950160000,911.0,571.0,525.0,579.0,565.0,569.0
1707950165000,912.0,578.0,527.0,577.0,570.0,580.0
1707950170000,900.0,596.0,539.0,569.0,576.0,574.0
1707950175000,899.0,601.0,542.0,568.0,590.0,566.0
1707950180000,901.0,599.0,534.0,563.0,580.0,563.0
1707950185000,906.0,597.0,540.0,556.0,579.0,549.0
1707950190000,902.0,595.0,529.0,548.0,574.0,544.0
1707950195000,906.0,599.0,548.0,565.0,593.0,555.0
1707950200000,903.0,587.0,539.0,555.0,580.0,539.0
1707950205000,904.0,584.0,538.0,560.0,579.0,540.0
1707950210000,909.0,569.0,539.0,552.0,564.0,521.0
1707950215000,915.0,572.0,541.0,543.0,563.0,521.0
1707950220000,921.0,579.0,542.0,550.0,567.0,516.0
1707950225000,914.0,564.0,525.0,538.0,549.0,493.0
1707950230000,925.0,564.0,536.0,560.0,560.0,512.0
1707950235000,931.0,563.0,541.0,570.0,548.0,535.0
1707950240000,925.0,552.0,544.0,567.0,558.0,541.0
1707950245000,924.0,561.0,550.0,581.0,571.0,571.0
1707950250000,930.0,557.0,547.0,572.0,566.0,564.0
1707950255000,923.0,556.0,548.0,562.0,558.0,571.0
