,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
1707948255000,27105.0,27041.9,,,,
1707948260000,26833.71666666,27006.85,,,,
1707948265000,26272.2,26020.8,,,,
1707948270000,27239.633333330003,27095.083333330003,,,,
1707948275000,25069.766666659998,25283.05,,,,
1707948280000,26372.11666666,26031.45,,,,
1707948285000,25589.7,25535.383333330003,,,,
1707948290000,24937.766666659998,25163.55,,,,
1707948295000,27614.383333330003,27315.96666666,,,,
1707948300000,26978.28333333,26720.6,,,,
1707948305000,26810.2,26505.78333333,,,,
1707948310000,26725.633333330003,26436.433333330002,,,,
1707948315000,25563.266666659998,25516.25,,,,
1707948320000,25815.183333330002,25546.066666659997,,,,
1707948325000,25356.46666666,25550.266666659998,,,,
1707948330000,25827.05,25770.45,,,,
1707948335000,26813.25,26751.8,,,,
1707948340000,25775.86666666,25940.41666666,,,,
1707948345000,27175.933333330002,27130.333333330003,,,,
1707948350000,27112.55,26781.833333330003,,,,
1707948355000,24699.833333330003,24878.48333333,,,,
1707948360000,24698.883333330003,24602.11666666,,,,
1707948365000,25351.9,25598.71666666,,,,
1707948370000,25699.15,25522.75,,,,
1707948375000,28019.583333330003,27954.75,,,,
1707948380000,25373.383333330003,25441.133333330003,,,,
1707948385000,28116.083333330003,27812.933333330002,,,,
1707948390000,25741.766666659998,25985.61666666,,,,
1707948395000,25504.61666666,25157.566666659997,,,,
1707948400000,27909.03333333,27529.5,,,,
1707948405000,25392.6,25335.816666659997,,,,
1707948410000,25636.933333330002,25545.816666659997,,,,
1707948415000,27802.1,27668.5,,,,
1707948420000,27618.48333333,27865.316666659997,,,,
1707948425000,27709.9,27619.7,,,,
1707948430000,26142.66666666,26087.383333330003,,,,
1707948435000,26202.583333330003,26148.766666659998,,,,
1707948440000,26268.0,26300.6,,,,
1707948445000,25917.45,25852.0,,,,
1707948450000,26479.2,26415.933333330002,,,,
1707948455000,25835.633333330003,25792.816666659997,,,,
1707948460000,25974.65,26011.95,,,,
1707948465000,26707.016666659998,26853.35,,,,
1707948470000,28263.25,28275.7,,,,
1707948475000,,,,,,
1707948525000,0.0,,0.0,,,
1707948530000,0.0,0.0,0.0,,,
1707948535000,13.483333333333,1.016666666666,1.2,,,
1707948540000,13.483333333333,252.3,243.0666666666,,,
1707948545000,2305.8666666666,2308.2166666666,2241.3666666666,,,
1707948550000,4492.98333333,4498.93333333,4610.36666667,,,
1707948555000,6970.25,6995.08333333,6901.233333329999,,,
1707948560000,9210.133333329999,9238.1,8966.033333329999,,,
1707948565000,11371.1,11403.83333333,11079.8,,,
1707948570000,13274.8,13315.883333329999,13064.16666666,,,
1707948575000,14737.58333333,14854.95,14508.5,,,
1707948580000,15826.783333329999,16121.283333329999,15656.05,,,
1707948585000,18149.03333333,18235.483333329998,17691.63333333,,,
1707948590000,20304.46666666,20368.13333333,19781.25,,,
1707948595000,20791.88333333,20874.766666659998,20273.61666666,,,
1707948600000,22492.38333333,22283.43333333,21763.63333333,,,
1707948605000,23048.7,23096.15,22593.983333329998,,,
1707948610000,23519.683333330002,23610.6,22691.316666659997,,,
1707948615000,23292.95,23394.5,22621.7,,,
1707948620000,23361.766666659998,23438.6,22772.566666659997,,,
1707948625000,23308.96666666,23384.05,22711.25,,,
1707948630000,23750.71666666,23835.16666666,23024.3,,,
1707948635000,24477.633333330003,24490.9,23705.36666666,,,
1707948640000,25292.46666666,25186.766666659998,24566.133333330003,,,
1707948645000,23762.266666659998,23803.1,23254.933333330002,,,
1707948650000,23488.066666659997,23802.833333330003,23117.73333333,,,
1707948655000,23823.35,23474.61666666,23222.16666666,,,
1707948660000,24798.41666666,24933.516666659998,24098.55,,,
1707948665000,24730.25,24843.5,24094.0,,,
1707948670000,23916.11666666,24074.48333333,23377.61666666,,,
1707948675000,23706.98333333,23770.86666666,23084.61666666,,,
1707948680000,23717.35,23800.16666666,23115.86666666,,,
1707948685000,23746.6,23843.8,23158.96666666,,,
1707948690000,23638.433333330002,23731.73333333,23043.8,,,
1707948695000,23188.016666659998,23156.53333333,22654.91666666,,,
1707948700000,22170.15,22207.36666666,21578.3,,,
1707948705000,23232.8,23581.03333333,22783.46666666,,,
1707948710000,23591.133333330003,23456.0,23013.7,,,
1707948715000,23230.48333333,23996.333333330003,22882.53333333,,,
1707948720000,23045.11666666,23116.41666666,22578.75,,,
1707948725000,23394.96666666,23454.53333333,22804.15,,,
1707948730000,23923.333333330003,23926.0,23270.48333333,,,
1707948735000,24150.45,24261.25,23549.15,,,
1707948740000,24104.833333330003,24139.53333333,23569.45,,,
1707948745000,23785.36666666,23895.583333330003,23329.566666659997,,,
1707948750000,22112.55,22245.53333333,21673.68333333,,,
1707948755000,22478.9,22680.766666659998,21874.16666666,,,
1707948760000,23753.53333333,23817.266666659998,23024.86666666,,,
1707948765000,24118.016666659998,23968.883333330003,23296.11666666,,,
1707948770000,23903.333333330003,24004.73333333,23090.1,,,
1707948775000,23427.8,23509.016666659998,22835.45,,,
1707948780000,23347.28333333,23409.3,22741.03333333,,,
1707948785000,23717.4,23780.183333330002,23090.816666659997,,,
1707948790000,23998.16666666,24092.566666659997,23383.15,,,
1707948795000,23864.35,23932.35,23255.85,,,
1707948800000,23221.633333330003,23329.883333330003,22640.7,,,
1707948805000,22636.88333333,22632.55,21993.816666659997,,,
1707948810000,23983.36666666,24121.48333333,23360.083333330003,,,
1707948815000,24014.35,24159.016666659998,23456.066666659997,,,
1707948820000,23875.633333330003,24228.083333330003,23530.16666666,,,
1707948825000,23980.28333333,24081.03333333,23359.083333330003,,,
1707948830000,24354.03333333,24433.21666666,23732.66666666,,,
1707948835000,24354.03333333,24436.86666666,23735.383333330003,,,
1707948840000,23867.35,24008.8,23196.86666666,,,
1707948845000,22856.15,22990.18333333,22303.0,,,
1707948850000,23143.516666659998,23182.91666666,22666.4,,,
1707948855000,22226.53333333,22298.316666659997,21880.58333333,,,
1707948860000,23048.316666659997,23175.566666659997,22399.66666666,,,
1707948865000,24055.21666666,24206.1,23388.96666666,,,
1707948870000,24226.03333333,24208.133333330003,23513.683333330002,,,
1707948875000,24437.933333330002,24473.133333330003,23768.8,,,
1707948880000,24594.91666666,24430.333333330003,23764.583333330003,,,
1707948885000,24031.65,24042.0,23495.23333333,,,
1707948890000,23188.566666659997,23281.9,22706.25,,,
1707948895000,24459.766666659998,24347.6,23647.266666659998,,,
1707948900000,23344.6,23418.21666666,22315.68333333,,,
1707948905000,24480.6,24627.03333333,23875.566666659997,,,
1707948910000,24361.633333330003,24452.583333330003,23714.15,,,
1707948915000,25407.55,25509.6,24557.566666659997,,,
1707948920000,25146.36666666,25229.183333330002,,,,
1707948925000,,,,,,
1707948970000,,0.0,,0.0,,
1707948975000,0.0,0.0,0.0,0.0,,
1707948980000,13.15,0.75,0.21666666666666,0.383333333333,,
1707948985000,558.95,593.35,759.5166666666,765.1166666666,,
1707948990000,2717.95,2750.8833333333,2933.6,2936.75,,
1707948995000,5441.33333333,5545.91666667,5622.31666667,5666.33333333,,
1707949000000,6655.25,6742.233333329999,6839.03333333,6889.36666666,,
1707949005000,7956.5,8047.08333333,8156.16666666,8218.5,,
1707949010000,9094.75,9214.283333329999,9297.533333329999,9368.6,,
1707949015000,10600.1,10913.61666666,10797.08333333,10888.45,,
1707949020000,11752.23333333,11889.58333333,11918.43333333,12031.116666659998,,
1707949025000,13802.4,13967.48333333,13974.116666659998,14094.81666666,,
1707949030000,16360.366666659998,16534.75,16517.3,16651.016666659998,,
1707949035000,18461.78333333,18615.0,18511.78333333,18653.61666666,,
1707949040000,19950.58333333,20096.516666659998,20107.16666666,20255.28333333,,
1707949045000,20258.516666659998,20370.983333329998,20202.53333333,20345.91666666,,
1707949050000,19422.88333333,19685.7,19358.516666659998,19524.7,,
1707949055000,18204.2,18507.43333333,18179.016666659998,18339.93333333,,
1707949060000,18598.58333333,18713.08333333,18348.75,18515.8,,
1707949065000,19012.95,19129.45,18724.766666659998,18889.66666666,,
1707949070000,19427.96666666,19573.66666666,19179.43333333,19359.733333329998,,
1707949075000,19600.233333329998,19509.516666659998,19310.71666666,19478.316666659997,,
1707949080000,19014.68333333,19340.96666666,18988.86666666,19142.78333333,,
1707949085000,19112.35,19238.33333333,19021.18333333,19185.41666666,,
1707949090000,18944.96666666,19056.68333333,18869.33333333,19037.816666659997,,
1707949095000,18447.75,18633.58333333,18480.95,18620.93333333,,
1707949100000,18432.46666666,18822.016666659998,18413.43333333,18588.316666659997,,
1707949105000,19212.5,19360.15,19185.3,19139.016666659998,,
1707949110000,19614.733333329998,19594.066666659997,19311.816666659997,19494.61666666,,
1707949115000,19836.7,19739.016666659998,19544.28333333,19703.7,,
1707949120000,19742.78333333,19875.5,19689.55,19855.0,,
1707949125000,19727.95,19856.71666666,19675.65,19838.75,,
1707949130000,19784.68333333,19875.066666659997,19688.566666659997,19834.75,,
1707949135000,19217.05,19373.25,19184.78333333,19355.03333333,,
1707949140000,18745.55,18825.1,18643.8,18786.33333333,,
1707949145000,18906.85,18973.36666666,18840.93333333,18970.0,,
1707949150000,18958.516666659998,19071.85,18729.71666666,18872.05,,
1707949155000,19020.71666666,19093.61666666,18779.15,18963.316666659997,,
1707949160000,19210.816666659997,19105.85,18912.53333333,19080.28333333,,
1707949165000,19210.983333329998,19350.33333333,18913.18333333,19317.5,,
1707949170000,19171.95,19346.7,19141.7,19305.91666666,,
1707949175000,19017.63333333,19122.316666659997,19030.8,19200.71666666,,
1707949180000,18683.35,18777.016666659998,18764.08333333,18929.0,,
1707949185000,18911.1,19050.316666659997,19022.1,19191.18333333,,
1707949190000,18895.58333333,18982.233333329998,18951.61666666,19112.16666666,,
1707949195000,18893.43333333,19083.25,18996.13333333,19151.766666659998,,
1707949200000,19057.4,19259.4,19054.45,19225.95,,
1707949205000,18792.61666666,19045.8,18717.5,18894.11666666,,
1707949210000,19418.38333333,19529.733333329998,19350.566666659997,19516.7,,
1707949215000,19552.66666666,19693.233333329998,19480.3,19656.733333329998,,
1707949220000,19481.016666659998,19614.4,19418.1,19577.61666666,,
1707949225000,19397.08333333,19603.43333333,19479.03333333,19635.9,,
1707949230000,19048.66666666,19036.0,19113.65,19272.45,,
1707949235000,19527.83333333,19684.16666666,19445.4,19595.91666666,,
1707949240000,19902.16666666,20114.91666666,19840.5,19996.9,,
1707949245000,19029.71666666,19068.46666666,18894.43333333,19059.25,,
1707949250000,19545.1,19655.21666666,19482.766666659998,19646.28333333,,
1707949255000,19898.3,19884.41666666,19767.91666666,19936.266666659998,,
1707949260000,21303.71666666,21220.25,21044.6,21244.78333333,,
1707949265000,19828.13333333,19859.25,19603.08333333,19781.0,,
1707949270000,20055.0,20074.93333333,20018.316666659997,20198.066666659997,,
1707949275000,20024.11666666,20142.65,20202.5,20373.35,,
1707949280000,20085.91666666,20470.96666666,20063.3,20435.65,,
1707949285000,20237.4,20558.266666659998,20279.05,20457.316666659997,,
1707949290000,20646.33333333,21041.5,20561.9,20741.983333329998,,
1707949295000,20637.016666659998,20729.86666666,20662.316666659997,20848.733333329998,,
1707949300000,21094.5,21202.53333333,21015.68333333,21208.45,,
1707949305000,21330.483333329998,21467.38333333,21266.28333333,21452.53333333,,
1707949310000,21419.733333329998,21517.733333329998,21337.36666666,21535.483333329998,,
1707949315000,22102.266666659998,22227.566666659997,22015.28333333,22204.1,,
1707949320000,22032.4,22161.68333333,21967.13333333,22142.91666666,,
1707949325000,21482.38333333,21861.13333333,21643.766666659998,21826.7,,
1707949330000,21112.91666666,21097.766666659998,21093.41666666,21278.65,,
1707949335000,22342.66666666,22518.3,22031.41666666,22223.8,,
1707949340000,22341.233333329998,22262.93333333,22226.33333333,22235.55,,
1707949345000,22227.1,22132.316666659997,21907.93333333,22093.516666659998,,
1707949350000,22276.516666659998,22219.25,22234.41666666,22417.266666659998,,
1707949355000,22429.75,22569.55,22395.91666666,22524.16666666,,
1707949360000,22109.5,22250.066666659997,22106.3,22224.4,,
1707949365000,22452.21666666,22580.6,22401.733333329998,22533.1,,
1707949370000,21518.7,,21363.75,,,
1707949375000,,,,,,
1707949415000,0.0,,0.0,,,
1707949420000,0.0,0.0,0.0,0.0,0.0,
1707949425000,13.25,0.0,1.9,0.0,0.0,
1707949430000,77.6,2.016666666666,314.2333333333,1.816666666666,2.016666666666,
1707949435000,1614.2833333332999,321.1833333333,1759.9166666666,245.7833333333,271.95,
1707949440000,3384.35,1911.2833333332999,3471.43333333,1640.55,1659.2166666666,
1707949445000,5345.75,3628.6,5348.05,3392.06666667,3376.35,
1707949450000,7312.6,5598.63333333,7279.76666666,5244.26666667,5206.41666667,
1707949455000,8478.7,7533.633333329999,8295.5,7176.8,7072.11666666,
1707949460000,9597.16666666,8624.66666666,9523.51666666,8360.35,8220.83333333,
1707949465000,11109.01666666,9856.783333329999,10979.5,9528.43333333,9356.633333329999,
1707949470000,12602.216666659999,11409.18333333,12394.516666659998,10930.883333329999,10677.31666666,
1707949475000,14226.783333329999,12936.966666659999,13986.133333329999,12422.95,12190.45,
1707949480000,15727.5,14482.366666659998,15412.633333329999,14016.43333333,13691.55,
1707949485000,17080.46666666,15940.216666659999,16564.266666659998,15521.283333329999,15159.48333333,
1707949490000,18519.63333333,17326.15,18064.65,16954.316666659997,16548.53333333,
1707949495000,18583.55,18808.0,18065.13333333,18219.266666659998,17956.85,
1707949500000,18663.91666666,18668.58333333,17900.21666666,18385.85,17948.45,
1707949505000,18924.15,18481.83333333,18400.13333333,18339.733333329998,17921.3,
1707949510000,18444.483333329998,18929.65,17896.233333329998,18824.65,18289.983333329998,
1707949515000,19237.733333329998,18521.6,18745.63333333,18594.16666666,18077.33333333,
1707949520000,20165.16666666,19467.86666666,19332.38333333,19001.483333329998,18579.5,
1707949525000,20206.03333333,19993.96666666,19414.733333329998,20005.88333333,19474.5,
1707949530000,20440.78333333,20037.46666666,20003.66666666,20180.03333333,19685.78333333,
1707949535000,20997.1,20618.53333333,20355.08333333,20416.36666666,19897.13333333,
1707949540000,21043.71666666,21050.16666666,20235.0,20857.68333333,20453.66666666,
1707949545000,21036.36666666,20942.55,20613.43333333,20966.93333333,20440.9,
1707949550000,20797.71666666,21134.75,20065.28333333,20832.516666659998,20333.0,
1707949555000,21157.68333333,20707.7,20390.65,20848.36666666,20140.3,
1707949560000,20110.75,21126.4,19449.53333333,20941.6,20441.35,
1707949565000,20263.733333329998,20376.65,19696.066666659997,20074.45,19723.38333333,
1707949570000,20918.58333333,20534.58333333,20067.65,20096.43333333,19682.483333329998,
1707949575000,20614.53333333,20973.63333333,20105.88333333,20541.516666659998,20055.66666666,
1707949580000,20931.7,20765.08333333,20382.46666666,20616.65,20061.7,
1707949585000,20781.16666666,21102.91666666,20080.516666659998,20710.91666666,20209.66666666,
1707949590000,20540.15,20779.516666659998,19747.88333333,20560.46666666,20066.483333329998,
1707949595000,20148.483333329998,20400.45,19487.5,20334.38333333,19805.816666659997,
1707949600000,20838.016666659998,20289.21666666,20185.6,20039.35,19451.28333333,
1707949605000,20735.96666666,20893.85,20187.46666666,20656.2,20184.566666659997,
1707949610000,21953.5,20936.25,21353.91666666,20827.88333333,20325.483333329998,
1707949615000,21638.96666666,22044.41666666,20826.61666666,21604.483333329998,21108.53333333,
1707949620000,22132.7,21447.66666666,21706.21666666,21513.33333333,20924.95,
1707949625000,21379.21666666,21966.9,20655.3,21958.8,21228.35,
1707949630000,21941.016666659998,21259.483333329998,21256.45,21199.65,20614.91666666,
1707949635000,22019.05,21783.35,21293.9,21758.58333333,21235.46666666,
1707949640000,21854.35,22016.266666659998,21082.93333333,21827.65,21286.83333333,
1707949645000,21882.66666666,21809.63333333,21441.53333333,21740.86666666,21216.63333333,
1707949650000,22438.8,22186.13333333,21703.61666666,21783.25,21420.71666666,
1707949655000,22672.516666659998,22506.016666659998,21806.91666666,22133.61666666,21693.316666659997,
1707949660000,21748.55,22447.2,21128.8,22509.016666659998,21970.35,
1707949665000,22097.25,21809.36666666,21289.13333333,21584.08333333,21059.35,
1707949670000,21797.983333329998,22045.483333329998,21030.3,21661.983333329998,21193.0,
1707949675000,21682.766666659998,21761.61666666,21016.483333329998,21567.86666666,21098.28333333,
1707949680000,21824.9,21753.46666666,20928.2,21518.58333333,21009.53333333,
1707949685000,21672.13333333,21901.316666659997,20907.18333333,21664.36666666,21130.63333333,
1707949690000,21642.61666666,21636.63333333,20989.16666666,21385.18333333,20972.8,
1707949695000,21196.66666666,21716.2,20600.066666659997,21474.516666659998,20969.85,
1707949700000,21651.35,21370.316666659997,20966.61666666,21023.18333333,20709.983333329998,
1707949705000,21438.71666666,21695.766666659998,20777.13333333,21365.63333333,20910.4,
1707949710000,21662.0,21499.15,21062.7,21177.15,20506.58333333,
1707949715000,21510.38333333,21794.65,20804.96666666,21530.6,20948.05,
1707949720000,21464.83333333,21520.85,20967.68333333,21293.61666666,20784.8,
1707949725000,21766.86666666,21740.45,21201.2,21283.5,20774.38333333,
1707949730000,21435.816666659997,21915.36666666,20659.7,21637.4,21077.16666666,
1707949735000,21587.63333333,21443.6,20915.66666666,21205.36666666,20678.53333333,
1707949740000,21426.233333329998,21640.4,20763.25,21410.15,20901.86666666,
1707949745000,21408.0,21483.93333333,20951.516666659998,21249.46666666,20746.566666659997,
1707949750000,21249.78333333,21717.75,20757.16666666,21403.3,20829.55,
1707949755000,22153.5,21541.11666666,21150.08333333,21109.88333333,20657.58333333,
1707949760000,20773.43333333,21773.266666659998,20127.4,21947.85,21221.38333333,
1707949765000,21753.03333333,20816.86666666,20992.95,20687.68333333,20137.5,
1707949770000,21283.11666666,21780.15,20374.03333333,21504.6,21087.46666666,
1707949775000,20770.15,21022.83333333,20380.4,21170.95,20639.7,
1707949780000,21627.78333333,21087.33333333,20891.4,20863.2,20362.16666666,
1707949785000,21664.66666666,21729.08333333,20684.91666666,21388.71666666,20888.55,
1707949790000,21146.066666659997,21377.85,20584.316666659997,21472.61666666,20954.88333333,
1707949795000,21658.5,21291.83333333,21262.766666659998,21025.83333333,20571.71666666,
1707949800000,21770.85,22101.18333333,21288.71666666,21532.066666659997,21043.93333333,
1707949805000,21232.53333333,22112.05,20244.68333333,21502.233333329998,21041.9,
1707949810000,20936.63333333,20910.3,20374.86666666,21030.65,20490.483333329998,
1707949815000,,21145.96666666,,20727.983333329998,20223.983333329998,
1707949820000,,,,,,
1707949865000,,0.0,0.0,0.0,0.0,0.0
1707949870000,0.0,0.0,0.0,0.0,0.0,0.0
1707949875000,0.85,0.983333333333,1.066666666666,1.05,1.016666666666,1.0
1707949880000,0.85,225.5166666666,225.2333333333,236.1833333333,224.0166666666,224.9166666666
1707949885000,1094.7,1101.45,1007.05,1150.4333333333,1021.8666666666,1107.7166666666
1707949890000,2810.9333333332997,2891.7,2773.55,3042.15,2778.9,2916.0166666665996
1707949895000,4631.21666667,4491.0,4415.16666667,4702.53333333,4349.2,4508.76666667
1707949900000,5970.4,5791.83333333,5717.88333333,6069.25,5630.7,5817.766666670001
1707949905000,7134.11666666,6922.71666666,6812.433333329999,7255.36666666,6714.85,6951.76666666
1707949910000,8369.783333329999,8018.78333333,7998.75,8402.6,7921.133333329999,8054.483333329999
1707949915000,9524.18333333,9124.36666666,9156.1,9559.15,9013.36666666,9164.33333333
1707949920000,10669.633333329999,10212.71666666,10262.71666666,10936.93333333,10306.81666666,10470.0
1707949925000,12056.25,11764.5,11584.48333333,12331.55,11402.83333333,11602.91666666
1707949930000,13592.3,13171.23333333,12987.91666666,13785.75,12868.766666659998,13232.633333329999
1707949935000,15718.516666659998,15208.31666666,15068.98333333,15907.633333329999,14889.2,15277.533333329999
1707949940000,17567.1,16609.18333333,16675.066666659997,17393.5,16395.21666666,16679.066666659997
1707949945000,17746.733333329998,17178.58333333,17245.88333333,17978.08333333,16969.25,17230.13333333
1707949950000,17998.03333333,17070.63333333,17158.0,17846.43333333,16879.28333333,17114.566666659997
1707949955000,17491.566666659997,16717.4,16872.6,17519.55,16600.233333329998,16799.93333333
1707949960000,17548.11666666,16897.58333333,16887.83333333,17670.15,16680.7,16944.46666666
1707949965000,18355.13333333,17487.566666659997,17684.733333329998,18326.33333333,17390.983333329998,17580.83333333
1707949970000,18305.91666666,17780.0,17868.483333329998,18607.1,17536.5,17848.2
1707949975000,19021.483333329998,18353.53333333,18187.15,19202.066666659997,17990.4,18444.233333329998
1707949980000,19448.016666659998,18638.316666659997,18691.08333333,19291.93333333,18187.66666666,18517.61666666
1707949985000,19600.766666659998,18664.9,18811.88333333,19549.96666666,18517.53333333,18970.066666659997
1707949990000,19116.53333333,18162.61666666,18457.11666666,19264.43333333,18073.71666666,18463.5
1707949995000,19393.66666666,18546.316666659997,18646.38333333,19429.13333333,18343.91666666,18615.46666666
1707950000000,19317.96666666,18725.28333333,18555.91666666,19630.08333333,18485.85,18826.9
1707950005000,20013.316666659997,19045.96666666,19035.55,19937.233333329998,18779.63333333,19130.43333333
1707950010000,19669.3,18814.93333333,18995.816666659997,19747.21666666,18644.91666666,18942.78333333
1707950015000,19598.483333329998,18980.566666659997,19045.86666666,19883.266666659998,18738.483333329998,19073.1
1707950020000,19479.88333333,18756.65,18791.13333333,19669.3,18523.766666659998,18868.3
1707950025000,19723.83333333,19014.11666666,18898.016666659998,19863.816666659997,18680.85,19052.11666666
1707950030000,20023.53333333,18930.96666666,19020.96666666,19855.53333333,18720.28333333,19042.38333333
1707950035000,19746.233333329998,18818.36666666,18978.96666666,19736.36666666,18676.66666666,18905.65
1707950040000,19799.71666666,19050.16666666,18992.8,19963.516666659998,18685.983333329998,19138.83333333
1707950045000,19462.68333333,18543.25,18757.65,19433.1,18448.266666659998,18636.38333333
1707950050000,19530.516666659998,18784.066666659997,18854.38333333,19460.9,18563.35,18665.21666666
1707950055000,18448.566666659997,17787.733333329998,17780.13333333,18646.86666666,17650.233333329998,17880.91666666
1707950060000,18849.16666666,18044.91666666,18139.86666666,18832.43333333,17834.9,18135.83333333
1707950065000,18394.8,17656.0,17713.86666666,18536.96666666,17429.38333333,17780.88333333
1707950070000,18713.53333333,17912.566666659997,17958.2,18759.233333329998,17696.066666659997,17998.566666659997
1707950075000,18663.316666659997,17915.4,17937.566666659997,18728.2,17653.2,17962.33333333
1707950080000,19511.316666659997,18527.0,18623.6,19401.266666659998,18238.68333333,18609.66666666
1707950085000,18718.93333333,18017.483333329998,18067.066666659997,18716.566666659997,17694.38333333,18158.516666659998
1707950090000,18447.983333329998,17902.25,17744.46666666,18517.46666666,17454.516666659998,17991.38333333
1707950095000,18445.65,17733.83333333,17799.35,18583.96666666,17423.7,17816.46666666
1707950100000,18541.38333333,17665.96666666,17852.11666666,18507.96666666,17574.2,17766.733333329998
1707950105000,18605.33333333,18037.96666666,18088.483333329998,18672.18333333,17808.7,18128.46666666
1707950110000,18932.483333329998,18060.6,18115.58333333,18914.78333333,17828.8,18147.35
