,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
1704790745000,765.55,935.6333333333,,,,,,,
1704790750000,1626.85,1623.4833333333,,,,,,,
1704790755000,2469.8333333333,2550.1666666666,,,,,,,
1704790760000,3013.1,3016.0166666665996,,,,,,,
1704790765000,3178.9333333332997,3243.4833333333,,,,,,,
1704790770000,4384.63333333,4614.78333333,,,,,,,
1704790775000,6043.766666670001,6331.3,,,,,,,
1704790780000,7450.81666666,7762.83333333,,,,,,,
1704790785000,8547.4,8595.0,,,,,,,
1704790790000,9462.16666666,9496.45,,,,,,,
1704790795000,10079.25,10318.3,,,,,,,
1704790800000,10734.85,11063.4,,,,,,,
1704790805000,11907.1,11811.93333333,,,,,,,
1704790810000,11801.9,11873.81666666,,,,,,,
1704790815000,11831.266666659998,12041.35,,,,,,,
1704790820000,12336.2,12655.05,,,,,,,
1704790825000,13191.966666659999,13624.91666666,,,,,,,
1704790830000,12989.15,13077.18333333,,,,,,,
1704790835000,12415.75,12220.45,,,,,,,
1704790840000,11797.35,11816.85,,,,,,,
1704790845000,11826.466666659999,12272.2,,,,,,,
1704790850000,12358.466666659999,12434.95,,,,,,,
1704790855000,12285.033333329999,12157.716666659999,,,,,,,
1704790860000,11937.0,11889.43333333,,,,,,,
1704790865000,11898.83333333,11866.43333333,,,,,,,
1704790870000,12571.6,12659.05,,,,,,,
1704790875000,12411.75,12473.33333333,,,,,,,
1704790880000,12300.866666659998,12368.283333329999,,,,,,,
1704790885000,12861.7,12512.033333329999,,,,,,,
1704790890000,12694.3,12527.5,,,,,,,
1704790895000,12456.283333329999,12763.23333333,,,,,,,
1704790900000,13200.1,13144.15,,,,,,,
1704790905000,13006.41666666,12680.95,,,,,,,
1704790910000,12414.633333329999,12463.93333333,,,,,,,
1704790915000,12656.81666666,12966.616666659998,,,,,,,
1704790920000,13374.516666659998,13188.41666666,,,,,,,
1704790925000,12899.81666666,13059.366666659998,,,,,,,
1704790930000,12763.633333329999,13092.1,,,,,,,
1704790935000,13280.883333329999,13131.366666659998,,,,,,,
1704790940000,13209.18333333,,,,,,,,
1704790945000,,,,,,,,,
1704790990000,0.0,0.0,0.0,,,,,,
1704790995000,0.0,0.0,0.0,,,,,,
1704791000000,3.5,0.0,86.6833333333,,,,,,
1704791005000,344.7166666666,122.5166666666,494.1166666666,,,,,,
1704791010000,1184.95,486.3833333333,1318.3666666666,,,,,,
1704791015000,2337.8666666666,1377.5,2545.2833333332997,,,,,,
1704791020000,3796.2,2674.4333333332997,3850.36666667,,,,,,
1704791025000,4778.71666667,4041.7,4917.91666667,,,,,,
1704791030000,5606.53333333,5131.21666667,5683.43333333,,,,,,
1704791035000,6613.78333333,5973.15,6578.016666670001,,,,,,
1704791040000,7254.76666666,6908.01666666,7350.3,,,,,,
1704791045000,8449.96666666,7665.81666666,8220.883333329999,,,,,,
1704791050000,9163.25,8640.46666666,9333.3,,,,,,
1704791055000,10104.26666666,9774.033333329999,10159.41666666,,,,,,
1704791060000,11217.43333333,10681.31666666,10983.46666666,,,,,,
1704791065000,11619.75,11513.46666666,11439.8,,,,,,
1704791070000,11562.75,12029.06666666,11313.48333333,,,,,,
1704791075000,11551.4,11900.25,11140.9,,,,,,
1704791080000,10893.633333329999,11514.95,10671.21666666,,,,,,
1704791085000,10941.48333333,11225.81666666,10637.45,,,,,,
1704791090000,11001.73333333,11224.133333329999,10708.25,,,,,,
1704791095000,11097.33333333,11257.033333329999,10734.283333329999,,,,,,
1704791100000,11663.48333333,11212.81666666,11195.533333329999,,,,,,
1704791105000,11444.83333333,11692.033333329999,11139.08333333,,,,,,
1704791110000,11270.23333333,11707.25,10776.68333333,,,,,,
1704791115000,11406.883333329999,11366.9,11028.533333329999,,,,,,
1704791120000,11552.85,11594.25,11298.7,,,,,,
1704791125000,11793.91666666,11879.783333329999,11149.68333333,,,,,,
1704791130000,12131.466666659999,11766.883333329999,11559.73333333,,,,,,
1704791135000,12171.766666659998,12176.266666659998,11646.16666666,,,,,,
1704791140000,12327.08333333,12452.516666659998,11810.266666659998,,,,,,
1704791145000,12436.383333329999,12418.2,11954.3,,,,,,
1704791150000,12684.033333329999,12568.31666666,12196.7,,,,,,
1704791155000,12760.15,12829.16666666,12456.43333333,,,,,,
1704791160000,12240.533333329999,13171.48333333,12128.883333329999,,,,,,
1704791165000,12511.033333329999,12734.55,12427.06666666,,,,,,
1704791170000,12937.216666659999,13037.266666659998,12725.4,,,,,,
1704791175000,12979.41666666,12981.55,12708.83333333,,,,,,
1704791180000,13150.8,13364.35,12649.95,,,,,,
1704791185000,13127.16666666,13315.31666666,13124.616666659998,,,,,,
1704791190000,12900.783333329999,13742.7,12786.283333329999,,,,,,
1704791195000,12789.06666666,13422.31666666,12796.866666659998,,,,,,
1704791200000,12935.216666659999,13448.25,12897.58333333,,,,,,
1704791205000,0.0,13450.5,0.0,,,,,,
1704791210000,0.0,,0.0,,,,,,
1704791215000,,0.0,,,,,,,
1704791220000,,,,,,,,,
1704791260000,,,0.0,0.0,,,,,
1704791265000,0.0,0.0,0.0,0.0,,,,,
1704791270000,0.0,0.0,0.0,0.0,,,,,
1704791275000,0.0,4.333333333333,42.8666666667,12.033333333333,,,,,
1704791280000,5.9,303.2666666666,301.0166666666,287.75,,,,,
1704791285000,242.8833333333,1183.6833333333,1187.3833333333,1126.7833333333,,,,,
1704791290000,972.45,2558.5666666666,2569.7,2527.65,,,,,
1704791295000,2328.05,3825.46666667,3843.28333333,3779.08333333,,,,,
1704791300000,3773.63333333,4867.63333333,4750.61666667,4658.43333333,,,,,
1704791305000,4663.23333333,5737.16666667,5589.6,5472.93333333,,,,,
1704791310000,5446.95,6384.9,6407.9,6300.183333329999,,,,,
1704791315000,6272.03333333,7215.05,7257.35,7127.2,,,,,
1704791320000,7111.81666666,8000.983333329999,8039.45,7896.133333329999,,,,,
1704791325000,7836.683333329999,8762.21666666,8803.33333333,8652.75,,,,,
1704791330000,8624.5,9677.75,9726.96666666,9526.71666666,,,,,
1704791335000,9446.4,10458.51666666,10471.75,10323.0,,,,,
1704791340000,10133.85,11000.93333333,11061.96666666,10878.46666666,,,,,
1704791345000,10873.23333333,11023.633333329999,11228.23333333,11059.55,,,,,
1704791350000,10946.75,10740.033333329999,10795.16666666,10607.883333329999,,,,,
1704791355000,10743.73333333,10336.01666666,10412.33333333,10227.05,,,,,
1704791360000,10048.33333333,10170.0,10358.11666666,10190.08333333,,,,,
1704791365000,10088.133333329999,10233.76666666,10444.61666666,10293.783333329999,,,,,
1704791370000,10230.75,10335.05,10406.65,10139.71666666,,,,,
1704791375000,10110.633333329999,10475.43333333,10485.41666666,10366.05,,,,,
1704791380000,10291.93333333,10644.66666666,10704.033333329999,10523.283333329999,,,,,
1704791385000,10251.95,10718.7,10779.7,10591.533333329999,,,,,
1704791390000,10350.35,10838.48333333,10934.91666666,10702.75,,,,,
1704791395000,10587.61666666,10917.0,11018.2,10783.15,,,,,
1704791400000,10896.93333333,11000.71666666,10950.51666666,10852.18333333,,,,,
1704791405000,10644.66666666,11153.06666666,11096.08333333,10859.98333333,,,,,
1704791410000,11093.48333333,10996.86666666,11055.33333333,10863.58333333,,,,,
1704791415000,10811.783333329999,10929.41666666,10964.26666666,10778.75,,,,,
1704791420000,10843.11666666,11141.3,11204.75,11011.08333333,,,,,
1704791425000,10768.76666666,11249.01666666,11323.6,11116.68333333,,,,,
1704791430000,11028.75,11386.033333329999,11442.71666666,11320.73333333,,,,,
1704791435000,11249.98333333,11230.96666666,11322.633333329999,11088.71666666,,,,,
1704791440000,11021.48333333,11341.91666666,11400.23333333,11203.98333333,,,,,
1704791445000,11456.93333333,11595.45,11651.016666659998,11456.23333333,,,,,
1704791450000,11602.783333329999,11384.23333333,11401.08333333,11272.533333329999,,,,,
1704791455000,11328.96666666,11296.15,11333.283333329999,11195.283333329999,,,,,
1704791460000,11087.05,12023.516666659998,12189.75,11887.25,,,,,
1704791465000,12050.35,12659.91666666,12696.9,12534.633333329999,,,,,
1704791470000,12328.81666666,13012.383333329999,13083.65,12854.23333333,,,,,
1704791475000,12792.16666666,13105.283333329999,13213.216666659999,12989.6,,,,,
1704791480000,12926.93333333,,,,,,,,
1704791485000,,,,,,,,,
1704791525000,0.0,,,,0.0,,,,
1704791530000,0.0,0.0,0.0,0.0,0.0,,,,
1704791535000,136.5833333333,0.0,0.0,0.0,139.0666666666,,,,
1704791540000,278.8666666666,145.6,144.4,141.6166666666,365.5833333333,,,,
1704791545000,856.3166666666,354.75,346.6333333333,358.3833333333,822.7666666666,,,,
1704791550000,1410.4833333333,863.0833333333,843.3666666666,854.4666666666,1359.4666666666,,,,
1704791555000,2168.8166666666,1404.2666666666,1377.5833333333,1384.9666666666,2111.6333333333,,,,
1704791560000,2847.0666666666,2222.0166666666,2179.6666666666,2189.0833333333,2836.2666666666,,,,
1704791565000,3651.15,2957.6,2865.9166666666,2840.15,3488.45,,,,
1704791570000,4404.55,3662.35,3587.45,3604.25,4422.85,,,,
1704791575000,5301.7,4644.61666667,4549.61666667,4575.95,5125.6,,,,
1704791580000,6033.6,5378.81666667,5259.78333333,5296.31666667,6022.316666670001,,,,
1704791585000,6976.81666666,6301.933333329999,6169.633333329999,6141.2,6858.95,,,,
1704791590000,7859.58333333,7063.1,6911.7,6958.16666666,7711.7,,,,
1704791595000,8585.9,8028.28333333,7834.76666666,7908.56666666,8416.98333333,,,,
1704791600000,9480.2,8816.86666666,8508.86666666,8566.81666666,9085.23333333,,,,
1704791605000,9917.1,9567.41666666,9375.81666666,9420.33333333,9572.58333333,,,,
1704791610000,10369.83333333,10058.25,9845.85,9911.18333333,10045.85,,,,
1704791615000,10437.15,10516.96666666,10300.633333329999,10369.01666666,10204.4,,,,
1704791620000,10705.9,10561.2,10462.61666666,10538.83333333,10372.36666666,,,,
1704791625000,10854.91666666,10863.1,10681.1,10694.11666666,10714.93333333,,,,
1704791630000,11131.133333329999,11017.96666666,10793.5,10909.25,10570.23333333,,,,
1704791635000,11221.91666666,11097.26666666,10872.283333329999,10936.16666666,10792.48333333,,,,
1704791640000,11291.33333333,11328.85,11110.75,11173.783333329999,10868.383333329999,,,,
1704791645000,11296.0,11431.283333329999,11207.91666666,11335.61666666,10978.8,,,,
1704791650000,11482.35,11635.8,11244.65,11257.35,11045.33333333,,,,
1704791655000,11587.783333329999,11664.31666666,11463.71666666,11497.56666666,11026.81666666,,,,
1704791660000,11506.0,11594.81666666,11487.91666666,11558.68333333,11161.133333329999,,,,
1704791665000,11586.633333329999,11638.966666659999,11408.0,11366.1,11142.883333329999,,,,
1704791670000,11556.23333333,11694.966666659999,11489.55,11531.15,11310.76666666,,,,
1704791675000,11801.15,11926.8,11693.05,11751.033333329999,11226.33333333,,,,
1704791680000,12021.133333329999,11929.966666659999,11572.08333333,11627.616666659998,11431.3,,,,
1704791685000,11857.2,12046.43333333,11803.866666659998,11922.766666659998,11429.6,,,,
1704791690000,11969.16666666,12210.41666666,11860.133333329999,11994.48333333,11435.98333333,,,,
1704791695000,12101.31666666,12003.65,11771.616666659998,11836.4,11763.65,,,,
1704791700000,13155.06666666,12350.883333329999,12111.866666659998,12168.0,12696.98333333,,,,
1704791705000,13224.91666666,13278.75,12916.033333329999,13058.0,12549.58333333,,,,
1704791710000,13143.766666659998,13173.58333333,13079.06666666,13199.48333333,12537.3,,,,
1704791715000,13253.866666659998,13162.35,12899.9,12975.133333329999,12769.516666659998,,,,
1704791720000,13173.283333329999,13401.466666659999,13138.5,13208.45,12794.66666666,,,,
1704791725000,13213.283333329999,13500.4,13218.116666659998,13335.56666666,12739.73333333,,,,
1704791730000,13261.48333333,13359.883333329999,13089.383333329999,13168.33333333,12543.533333329999,,,,
1704791735000,13118.116666659998,13160.366666659998,12906.15,12974.9,12648.41666666,,,,
1704791740000,,13276.766666659998,13018.216666659999,13103.466666659999,,,,,
1704791745000,,,,,,,,,
1704791785000,,,,,,0.0,,,
1704791790000,0.0,0.0,0.0,0.0,0.0,0.0,,,
1704791795000,0.966666666666,0.0,0.0,0.0,0.0,0.0,,,
1704791800000,106.5,86.85,0.0,79.8833333333,87.2166666666,91.15,,,
1704791805000,346.1,286.9,91.95,303.7166666666,287.45,302.4833333333,,,
1704791810000,608.6666666666,598.8333333333,308.5166666666,654.8333333333,607.0666666666,608.2333333333,,,
1704791815000,813.1833333333,799.8833333333,615.2333333333,867.6666666666,796.8833333333,797.9,,,
1704791820000,1232.9833333333,1298.8666666666,810.6666666666,1295.45,1273.3666666666,1343.1833333333,,,
1704791825000,1928.9166666666,1918.9,1363.9166666666,2024.35,1910.3166666666,1911.1166666666,,,
1704791830000,2664.7,2686.9666666666,1940.7,2906.9333333332997,2678.0333333332997,2679.5166666666,,,
1704791835000,3469.56666667,3306.4166666665997,2716.3,3582.83333333,3307.9,3296.95,,,
1704791840000,4258.25,4061.98333333,3372.55,4366.38333333,4040.75,4046.36666667,,,
1704791845000,4822.15,4594.51666667,4107.35,4975.83333333,4568.83333333,4747.93333333,,,
1704791850000,5680.56666667,5474.48333333,4644.7,5865.15,5428.46666667,5561.2,,,
1704791855000,6546.91666667,6247.21666667,5637.18333333,6767.3,6220.433333329999,6313.16666667,,,
1704791860000,7300.633333329999,6948.51666666,6408.633333329999,7541.433333329999,6919.6,6934.233333329999,,,
1704791865000,7922.7,7602.133333329999,7050.25,8241.98333333,7568.26666666,7555.33333333,,,
1704791870000,8573.08333333,8158.78333333,7668.56666666,8706.56666666,8088.11666666,8113.3,,,
1704791875000,9181.73333333,8731.73333333,8239.633333329999,9405.65,8695.633333329999,8692.18333333,,,
1704791880000,9602.25,9080.08333333,8829.36666666,9877.05,9062.51666666,8994.16666666,,,
1704791885000,9730.33333333,9201.15,9182.93333333,10019.85,9172.33333333,9161.66666666,,,
1704791890000,9857.36666666,9488.73333333,9305.06666666,10032.51666666,9440.633333329999,9447.26666666,,,
1704791895000,10178.73333333,9635.46666666,9597.41666666,10436.35,9583.6,9595.43333333,,,
1704791900000,10230.76666666,9760.383333329999,9718.11666666,10605.73333333,9725.8,9720.81666666,,,
1704791905000,10644.15,10173.26666666,9871.68333333,11019.25,10140.8,9961.41666666,,,
1704791910000,10791.26666666,10237.3,10290.21666666,11109.383333329999,10221.16666666,10187.85,,,
1704791915000,10766.43333333,10274.18333333,10357.08333333,11119.06666666,10235.61666666,10148.86666666,,,
1704791920000,10984.45,10514.96666666,10303.36666666,11388.95,10474.25,10570.43333333,,,
1704791925000,12129.766666659998,11522.11666666,10700.66666666,12442.033333329999,11472.08333333,11524.41666666,,,
1704791930000,12883.283333329999,12293.65,11699.116666659998,13438.266666659998,12269.133333329999,12243.783333329999,,,
1704791935000,12730.466666659999,12021.016666659998,12432.55,13070.55,11969.85,12066.68333333,,,
1704791940000,12617.2,11987.516666659998,12254.516666659998,13052.0,11936.466666659999,11946.06666666,,,
1704791945000,12807.3,12349.283333329999,12079.883333329999,13221.25,12143.58333333,12358.716666659999,,,
1704791950000,12995.5,12174.18333333,12576.8,13426.266666659998,12119.45,12124.43333333,,,
1704791955000,12745.73333333,12458.133333329999,12308.33333333,13254.9,12357.31666666,12417.35,,,
1704791960000,13030.633333329999,12433.116666659998,12607.466666659999,13428.58333333,12347.283333329999,12382.25,,,
1704791965000,13029.15,12409.85,12572.533333329999,13442.5,12362.633333329999,12411.516666659998,,,
1704791970000,12871.366666659998,12436.58333333,12701.95,13335.91666666,12274.0,12358.06666666,,,
1704791975000,13214.7,12604.866666659998,12545.533333329999,13654.95,12559.4,12549.3,,,
1704791980000,13190.06666666,12574.033333329999,12740.75,13423.866666659998,12516.56666666,12405.966666659999,,,
1704791985000,12067.45,11591.25,12619.73333333,12585.866666659998,11546.016666659998,11494.5,,,
1704791990000,11436.15,10912.1,11674.616666659998,11811.98333333,10854.83333333,10857.46666666,,,
1704791995000,11863.75,11460.66666666,11040.36666666,12399.2,11414.55,11316.48333333,,,
1704792000000,11978.9,11534.83333333,11607.15,12376.18333333,11428.21666666,11532.73333333,,,
1704792005000,,,11656.73333333,,,,,,
1704792010000,,,,,,,,,
1704792050000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1704792055000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1704792060000,0.0,0.0,0.0,216.6833333333,206.1833333333,0.0,189.0,,
1704792065000,157.65,192.8166666666,204.75,659.45,610.5,211.6833333333,604.8,,
1704792070000,572.7666666666,608.3833333333,614.8,907.3833333333,840.4166666666,607.25,830.3666666666,,
1704792075000,658.3333333333,839.65,848.9166666666,1184.35,1140.95,836.3666666666,1084.7333333333,,
1704792080000,1133.65,1097.6166666666,1109.0666666666,1916.9166666666,1783.9,1095.2666666666,1713.75,,
1704792085000,1645.1333333332998,1723.7,1796.3333333332998,2678.45,2497.2166666666,1777.15,2436.2666666666,,
1704792090000,2432.85,2451.95,2504.3333333333,3447.03333333,3221.0,2521.7,3096.2166666666,,
1704792095000,3154.05,3099.4,3237.1833333332997,4199.03333333,3958.76666667,3210.3666666665995,3819.01666667,,
1704792100000,3937.51666667,3856.68333333,3973.75,4858.48333333,4639.7,3954.9,4536.7,,
1704792105000,4680.36666667,4576.33333333,4687.56666667,5688.65,5298.35,4638.88333333,5155.48333333,,
1704792110000,5535.63333333,5209.1,5332.78333333,6633.28333333,6143.616666670001,5282.28333333,6063.616666670001,,
1704792115000,6426.266666670001,6126.933333329999,6215.316666670001,7169.35,6838.03333333,6149.366666670001,6570.53333333,,
1704792120000,6952.2,6633.883333329999,6762.46666666,7787.83333333,7331.183333329999,6818.71666666,7144.933333329999,,
1704792125000,7626.26666666,7258.1,7355.78333333,8264.55,7692.11666666,7317.733333329999,7551.16666666,,
1704792130000,7938.75,7632.58333333,7728.33333333,8840.31666666,8224.133333329999,7672.53333333,8081.28333333,,
1704792135000,8823.91666666,8166.183333329999,8281.83333333,9377.033333329999,8663.23333333,8197.633333329999,8574.08333333,,
1704792140000,8942.46666666,8667.533333329999,8766.06666666,9394.66666666,8715.43333333,8676.9,8649.133333329999,,
1704792145000,9161.21666666,8746.96666666,8777.71666666,9422.3,8734.883333329999,8684.71666666,8647.25,,
1704792150000,9138.48333333,8745.533333329999,8811.1,9417.66666666,8731.73333333,8674.83333333,8689.783333329999,,
1704792155000,9364.3,8812.18333333,8790.7,9500.55,8797.08333333,8716.95,8686.783333329999,,
1704792160000,9392.41666666,8781.25,8847.76666666,10466.65,9596.133333329999,8771.383333329999,9473.81666666,,
1704792165000,10211.26666666,9572.95,9651.23333333,11212.41666666,10434.98333333,9612.08333333,10255.0,,
1704792170000,10993.96666666,10348.01666666,10505.6,10935.65,10245.46666666,10455.36666666,10036.45,,
1704792175000,10640.65,10141.35,10320.91666666,11149.633333329999,10304.3,10193.633333329999,10319.383333329999,,
1704792180000,10838.133333329999,10434.533333329999,10368.6,11182.4,10268.2,10296.1,10244.83333333,,
1704792185000,10873.46666666,10308.15,10375.56666666,11090.133333329999,10278.2,10368.45,10158.15,,
1704792190000,10922.533333329999,10268.51666666,10370.56666666,11222.9,10404.41666666,10244.25,10213.66666666,,
1704792195000,10734.16666666,10411.81666666,10497.96666666,11048.3,10456.3,10372.633333329999,10154.383333329999,,
1704792200000,10917.83333333,10304.68333333,10504.65,11244.23333333,10439.9,10434.783333329999,10285.75,,
1704792205000,10922.55,10402.26666666,10515.86666666,11300.45,10493.41666666,10410.45,10333.033333329999,,
1704792210000,11153.91666666,10452.1,10570.0,11437.65,10608.05,10463.783333329999,10479.08333333,,
1704792215000,11093.36666666,10589.58333333,10695.033333329999,11320.16666666,10569.81666666,10597.65,10418.91666666,,
1704792220000,10968.883333329999,10626.61666666,10671.83333333,10658.83333333,9890.65,10581.93333333,9787.43333333,,
1704792225000,10216.43333333,9897.5,9961.36666666,10035.91666666,9276.15,9798.5,9261.2,,
1704792230000,9630.91666666,9377.783333329999,9350.35,10106.65,9367.1,9192.65,9253.35,,
1704792235000,9810.11666666,9353.45,9392.2,10215.66666666,9348.71666666,9330.8,9253.65,,
1704792240000,9903.283333329999,9351.86666666,9550.65,10272.0,9541.91666666,9291.383333329999,9404.51666666,,
1704792245000,9784.133333329999,9506.783333329999,9606.11666666,10251.06666666,9561.41666666,9360.31666666,9360.05,,
1704792250000,10036.41666666,9455.56666666,9606.61666666,10161.73333333,9431.2,9555.26666666,9397.18333333,,
1704792255000,10030.7,9405.85,9478.91666666,10439.66666666,9608.93333333,9414.76666666,9539.48333333,,
1704792260000,10122.283333329999,9582.51666666,9672.01666666,10311.1,9575.11666666,9576.9,9462.96666666,,
1704792265000,10152.96666666,9557.31666666,9643.83333333,10298.93333333,9585.75,9543.08333333,9379.3,,
1704792270000,10029.7,9486.93333333,9655.33333333,10351.783333329999,9702.633333329999,9549.86666666,9471.21666666,,
1704792275000,10137.96666666,9575.18333333,9771.91666666,10483.45,9679.18333333,9634.83333333,9644.48333333,,
1704792280000,10060.76666666,9650.65,9747.0,10386.7,9638.05,9589.4,9376.783333329999,,
1704792285000,10026.4,9624.56666666,9706.4,10213.9,9480.46666666,9606.05,9366.3,,
1704792290000,9889.61666666,9463.91666666,9549.0,10335.1,9530.8,9449.4,9471.93333333,,
1704792295000,10035.9,9570.95,9639.0,10329.383333329999,9580.283333329999,9559.5,9452.783333329999,,
1704792300000,9952.6,9552.11666666,9651.8,10207.81666666,9492.91666666,9549.61666666,9343.55,,
1704792305000,10072.06666666,9451.01666666,9541.883333329999,10310.5,9526.21666666,9434.83333333,9501.01666666,,
1704792310000,9895.1,9602.73333333,9617.95,10198.71666666,9502.26666666,9477.11666666,9344.5,,
1704792315000,9890.133333329999,9443.783333329999,9592.68333333,10023.25,9188.65,9451.05,9192.66666666,,
1704792320000,9677.48333333,9301.31666666,9286.01666666,10082.48333333,9388.0,9148.68333333,9145.533333329999,,
1704792325000,9719.21666666,9259.96666666,9452.5,9963.61666666,9271.01666666,9381.45,9208.883333329999,,
1704792330000,,,,,,,,,
1704792375000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1704792380000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1704792385000,78.85,0.0,80.4666666666,0.0,78.8833333333,74.7833333333,0.0,74.6666666666,
1704792390000,323.3666666666,74.9666666666,389.95,76.6833333333,385.0,362.4833333333,89.9166666666,363.7,
1704792395000,398.15,368.1,587.4833333333,372.65,597.5333333333,573.6333333333,417.7166666666,574.15,
1704792400000,570.2666666666,572.5333333333,587.4833333333,582.5333333333,823.6666666666,760.55,582.5166666665999,785.35,
1704792405000,1000.7166666666,792.1166666666,1155.25,771.55,1168.15,1110.1,800.8333333333,1107.4666666666,
1704792410000,2043.5666666666,1117.8666666666,2273.1,1128.25,2331.5333333332997,2180.1333333333,1219.4,2174.45,
1704792415000,2930.4166666665997,2230.5333333332997,3153.7666666665996,2253.4666666666,3217.35,3054.85,2320.1166666666,3050.1333333333,
1704792420000,4101.21666667,3080.3,4255.21666667,3113.6833333332997,4358.36666667,4158.75,3170.85,4148.0,
1704792425000,4612.91666667,4171.3,4917.43333333,4115.78333333,4889.0,4668.11666667,4316.51666667,4662.23333333,
1704792430000,5099.21666667,4822.58333333,5447.73333333,4741.36666667,5580.13333333,5324.88333333,4934.83333333,5310.7,
1704792435000,5907.5,5342.58333333,6194.45,5399.76666667,6322.116666670001,6034.016666670001,5516.26666667,6017.15,
1704792440000,6518.316666670001,6066.383333329999,6852.83333333,6145.03333333,7015.58333333,6686.5,6177.86666667,6657.483333329999,
1704792445000,7063.25,6718.86666666,7240.71666666,6790.06666666,7420.11666666,7081.683333329999,6798.76666666,7061.26666666,
1704792450000,7504.45,7104.55,7650.76666666,7180.01666666,7850.36666666,7460.25,7342.81666666,7474.21666666,
1704792455000,7994.26666666,7546.883333329999,8184.3,7596.71666666,8307.06666666,7979.91666666,7647.58333333,7955.1,
1704792460000,8469.283333329999,8026.26666666,8846.83333333,8108.31666666,8839.06666666,8459.95,8121.61666666,8410.16666666,
1704792465000,8783.0,8459.3,9031.7,8578.4,9263.3,8846.98333333,8601.46666666,8821.36666666,
1704792470000,8574.11666666,8871.133333329999,8740.71666666,8967.83333333,8940.43333333,8549.33333333,8960.2,8441.133333329999,
1704792475000,8297.83333333,8449.85,8497.41666666,8558.21666666,8670.783333329999,8292.7,8630.3,8305.48333333,
1704792480000,7860.83333333,8345.56666666,8049.35,8434.283333329999,8185.1,7806.0,8439.36666666,7802.75,
1704792485000,8095.483333329999,7830.86666666,8091.36666666,8034.6,8434.5,8048.8,7981.51666666,8017.883333329999,
1704792490000,8313.58333333,7935.433333329999,8308.93333333,8152.65,8518.83333333,8122.483333329999,8113.78333333,8098.183333329999,
1704792495000,8157.58333333,8148.5,8266.55,8234.83333333,8487.56666666,8099.983333329999,8135.85,8076.11666666,
1704792500000,8219.35,8113.51666666,8393.6,8186.55,8596.96666666,8213.33333333,8170.6666666599995,8200.58333333,
