,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737519355000,1000.0
1737519360000,1000.0
1737519365000,0.0
1737519370000,0.0
1737519375000,0.0
1737519380000,0.0
1737519385000,0.0
1737519390000,87.0
1737519395000,217.0
1737519400000,315.0
1737519405000,391.0
1737519410000,452.0
1737519415000,502.0
1737519420000,544.0
1737519425000,685.0
1737519430000,769.0
1737519435000,837.0
1737519440000,920.0
1737519445000,999.0
1737519450000,1000.0
1737519455000,1000.0
1737519460000,1000.0
1737519465000,1000.0
1737519470000,1000.0
1737519475000,1000.0
1737519480000,1000.0
1737519485000,1000.0
1737519490000,1000.0
1737519495000,1000.0
1737519500000,1000.0
1737519505000,1000.0
1737519510000,1000.0
1737519515000,1000.0
1737519520000,1000.0
1737519525000,1000.0
1737519530000,1000.0
1737519535000,1000.0
1737519540000,1000.0
1737519545000,1000.0
1737519550000,1000.0
1737519555000,1000.0
1737519560000,1000.0
1737519565000,1000.0
1737519570000,1000.0
1737519575000,1000.0
1737519580000,1000.0
1737519585000,1000.0
1737519590000,1000.0
1737519595000,
