,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
1722244760000,22953.91666666,22951.9,,,,,
1722244765000,22910.85,22895.066666659997,,,,,
1722244770000,22872.28333333,22878.766666659998,,,,,
1722244775000,22866.41666666,22884.58333333,,,,,
1722244780000,22870.13333333,22905.38333333,,,,,
1722244785000,22850.78333333,22835.96666666,,,,,
1722244790000,22871.93333333,22870.91666666,,,,,
1722244795000,22857.68333333,22860.43333333,,,,,
1722244800000,22877.7,22886.5,,,,,
1722244805000,22904.316666659997,22931.55,,,,,
1722244810000,22926.316666659997,22929.8,,,,,
1722244815000,22952.516666659998,22947.68333333,,,,,
1722244820000,22940.18333333,22935.03333333,,,,,
1722244825000,22942.266666659998,22945.733333329998,,,,,
1722244830000,22959.7,22960.71666666,,,,,
1722244835000,22972.8,22968.5,,,,,
1722244840000,22985.95,22979.38333333,,,,,
1722244845000,23008.28333333,23022.066666659997,,,,,
1722244850000,23000.18333333,22998.45,,,,,
1722244855000,23018.41666666,23014.61666666,,,,,
1722244860000,,0.0,,,,,
1722244865000,0.0,0.0,,,,,
1722244870000,,,,,,,
1722244905000,0.0,0.0,0.0,,,,
1722244910000,413.5166666666,426.1,1276.5,,,,
1722244915000,1874.75,1920.4666666666,2968.9666666666,,,,
1722244920000,3628.23333333,3699.96666667,4750.21666667,,,,
1722244925000,5459.21666667,5507.23333333,6541.183333329999,,,,
1722244930000,7028.58333333,7053.25,8257.95,,,,
1722244935000,8892.15,8960.8,9988.7,,,,
1722244940000,10654.91666666,10720.98333333,11802.7,,,,
1722244945000,12494.81666666,12536.75,13513.6,,,,
1722244950000,14116.43333333,14159.35,15429.466666659999,,,,
1722244955000,16052.366666659998,16109.716666659999,17341.08333333,,,,
1722244960000,17971.316666659997,18069.13333333,19181.85,,,,
1722244965000,19822.95,19882.55,21045.483333329998,,,,
1722244970000,21245.93333333,21281.88333333,21636.63333333,,,,
1722244975000,21661.68333333,21682.233333329998,21865.15,,,,
1722244980000,21820.266666659998,21860.45,21929.93333333,,,,
1722244985000,21845.16666666,21898.91666666,22030.96666666,,,,
1722244990000,22127.55,22137.18333333,22218.55,,,,
1722244995000,22216.35,22212.61666666,22418.85,,,,
1722245000000,22384.53333333,22421.93333333,22521.28333333,,,,
1722245005000,22498.53333333,22509.15,22487.38333333,,,,
1722245010000,22435.5,22442.7,22417.3,,,,
1722245015000,22372.65,22420.78333333,22324.68333333,,,,
1722245020000,22313.65,22314.45,22436.36666666,,,,
1722245025000,22418.25,22466.75,22537.816666659997,,,,
1722245030000,22520.233333329998,22518.38333333,22591.83333333,,,,
1722245035000,22574.16666666,22573.733333329998,22571.266666659998,,,,
1722245040000,22575.88333333,22568.65,22682.33333333,,,,
1722245045000,22680.516666659998,22674.33333333,22743.68333333,,,,
1722245050000,22757.0,22757.066666659997,22751.8,,,,
1722245055000,22746.05,22753.766666659998,22763.65,,,,
1722245060000,22743.6,22750.483333329998,22752.41666666,,,,
1722245065000,22746.733333329998,22763.05,23020.266666659998,,,,
1722245070000,23076.46666666,23059.016666659998,23135.21666666,,,,
1722245075000,23178.25,23137.16666666,23238.933333330002,,,,
1722245080000,23246.55,23234.933333330002,23265.65,,,,
1722245085000,23255.083333330003,23236.75,23234.16666666,,,,
1722245090000,23241.016666659998,23236.78333333,23203.85,,,,
1722245095000,23213.8,23200.183333330002,23183.383333330003,,,,
1722245100000,23191.1,23176.55,23193.41666666,,,,
1722245105000,23204.583333330003,23158.133333330003,23111.15,,,,
1722245110000,23103.11666666,23089.35,23133.53333333,,,,
1722245115000,23128.683333330002,23122.5,23162.883333330003,,,,
1722245120000,23180.766666659998,23156.583333330003,23184.41666666,,,,
1722245125000,23180.78333333,23124.28333333,22963.566666659997,,,,
1722245130000,,,,,,,
1722245160000,0.0,0.0,0.0,0.0,,,
1722245165000,0.0,0.0,0.0,1128.9666666666,,,
1722245170000,1398.9333333333,711.2666666666,1359.6666666666,2739.1666666666,,,
1722245175000,3256.35,2520.5166666666,3213.4333333332997,4561.76666667,,,
1722245180000,5108.7,4363.78333333,5068.55,6423.233333329999,,,
1722245185000,6963.683333329999,6226.766666670001,6970.11666666,8228.9,,,
1722245190000,8750.51666666,8060.8,8705.25,10043.36666666,,,
1722245195000,10573.8,9904.4,10521.83333333,11891.9,,,
1722245200000,12454.1,11732.716666659999,12411.15,13563.1,,,
1722245205000,14197.15,13410.1,14152.016666659998,15448.55,,,
1722245210000,15955.7,15264.91666666,15920.633333329999,17056.766666659998,,,
1722245215000,17616.66666666,17017.68333333,17562.516666659998,18769.816666659997,,,
1722245220000,19337.71666666,18654.1,19289.6,20514.066666659997,,,
1722245225000,21146.483333329998,20454.55,21094.7,21197.68333333,,,
1722245230000,21436.41666666,21424.766666659998,21440.93333333,21422.68333333,,,
1722245235000,21453.4,21525.88333333,21446.55,21435.61666666,,,
1722245240000,21484.68333333,21530.21666666,21464.983333329998,21395.53333333,,,
1722245245000,21355.7,21376.25,21313.86666666,21458.41666666,,,
1722245250000,21454.766666659998,21465.9,21458.516666659998,21466.8,,,
1722245255000,21482.28333333,21524.266666659998,21488.28333333,21444.7,,,
1722245260000,21396.75,21472.566666659997,21415.4,21640.55,,,
1722245265000,21552.2,21663.66666666,21567.75,21616.75,,,
1722245270000,21600.63333333,21735.8,21593.45,21834.0,,,
1722245275000,21811.8,21755.93333333,21816.68333333,21983.8,,,
1722245280000,21957.58333333,21962.1,21966.566666659997,22119.6,,,
1722245285000,22024.11666666,22044.516666659998,22046.733333329998,22180.61666666,,,
1722245290000,22185.316666659997,22257.45,22180.71666666,22221.36666666,,,
1722245295000,22214.33333333,22208.61666666,22210.9,22239.95,,,
1722245300000,22185.18333333,22216.36666666,22218.266666659998,22283.11666666,,,
1722245305000,22324.4,22358.63333333,22316.85,22283.11666666,,,
1722245310000,22280.96666666,22360.08333333,22281.88333333,22328.35,,,
1722245315000,22342.266666659998,22300.066666659997,22338.8,22328.35,,,
1722245320000,22421.483333329998,22397.28333333,22416.28333333,22374.9,,,
1722245325000,22376.2,22384.91666666,22386.25,22378.86666666,,,
1722245330000,22379.566666659997,22387.7,22388.516666659998,22378.86666666,,,
1722245335000,22320.05,22367.91666666,22351.33333333,22349.35,,,
1722245340000,22354.03333333,22368.516666659998,22373.83333333,22372.28333333,,,
1722245345000,22351.9,22382.78333333,22388.55,22358.233333329998,,,
1722245350000,22351.9,22354.53333333,22349.88333333,22349.516666659998,,,
1722245355000,22249.46666666,22309.5,22237.41666666,22250.0,,,
1722245360000,22244.83333333,22231.28333333,22222.63333333,22224.55,,,
1722245365000,22204.9,22140.983333329998,22202.28333333,22197.75,,,
1722245370000,21968.53333333,22123.95,21968.55,21959.43333333,,,
1722245375000,21835.0,21876.4,21843.86666666,21851.78333333,,,
1722245380000,21729.816666659997,21724.21666666,21717.68333333,21711.25,,,
1722245385000,21666.13333333,21657.566666659997,21648.91666666,21604.9,,,
1722245390000,21533.95,21504.86666666,21523.75,21527.13333333,,,
1722245395000,21580.38333333,21548.15,21552.266666659998,21526.516666659998,,,
1722245400000,21542.21666666,21526.35,21508.83333333,21507.6,,,
1722245405000,21549.316666659997,21505.38333333,21502.36666666,21476.733333329998,,,
1722245410000,21443.65,21487.46666666,21438.2,21442.1,,,
1722245415000,21476.43333333,21450.08333333,21486.0,21470.71666666,,,
1722245420000,21475.5,21482.983333329998,21487.75,21491.266666659998,,,
1722245425000,21487.61666666,21572.55,21497.9,21488.38333333,,,
1722245430000,21718.21666666,21586.66666666,21719.91666666,21712.316666659997,,,
1722245435000,21822.8,21795.71666666,21813.08333333,21807.78333333,,,
1722245440000,21907.5,21916.08333333,21921.6,21938.83333333,,,
1722245445000,21982.25,21991.11666666,21990.36666666,22023.766666659998,,,
1722245450000,22105.066666659997,22087.46666666,22098.65,22096.1,,,
1722245455000,22071.483333329998,22081.483333329998,22072.35,22087.58333333,,,
1722245460000,22108.25,22067.15,22114.18333333,22099.15,,,
1722245465000,22104.9,22097.03333333,22120.18333333,22136.2,,,
1722245470000,22144.83333333,22085.38333333,22147.41666666,22137.68333333,,,
1722245475000,22172.85,22171.816666659997,22186.83333333,22177.38333333,,,
1722245480000,22202.91666666,22201.28333333,22203.86666666,22205.55,,,
1722245485000,22212.65,22222.816666659997,22214.63333333,22190.65,,,
1722245490000,22170.46666666,22171.85,22160.43333333,22167.4,,,
1722245495000,22121.7,22144.08333333,22131.9,22130.18333333,,,
1722245500000,22122.21666666,22118.78333333,22101.83333333,22088.61666666,,,
1722245505000,22081.95,22092.58333333,22072.5,21969.2,,,
1722245510000,21926.5,21962.95,21936.38333333,21944.55,,,
1722245515000,21942.15,21917.95,21959.16666666,21953.33333333,,,
1722245520000,21839.4,21947.03333333,21931.68333333,21932.6,,,
1722245525000,21874.066666659997,21968.13333333,21919.68333333,21949.86666666,,,
1722245530000,21979.15,22028.33333333,21974.71666666,21980.11666666,,,
1722245535000,21979.93333333,21968.66666666,21977.816666659997,21970.483333329998,,,
1722245540000,21958.91666666,21975.85,21969.85,21963.816666659997,,,
1722245545000,21935.15,21905.63333333,21931.16666666,21933.066666659997,,,
1722245550000,21982.35,21955.33333333,21982.25,21977.18333333,,,
1722245555000,22045.25,22010.266666659998,22037.566666659997,22046.46666666,,,
1722245560000,22047.91666666,22044.03333333,22042.28333333,22064.8,,,
1722245565000,22099.71666666,22101.2,22113.2,22224.066666659997,,,
1722245570000,22301.766666659998,22253.95,22298.91666666,22281.9,,,
1722245575000,22320.5,22313.35,22293.78333333,22305.61666666,,,
1722245580000,22414.483333329998,22351.983333329998,22332.4,22343.13333333,,,
1722245585000,22384.75,22330.266666659998,22350.85,22328.55,,,
1722245590000,22299.2,22222.93333333,22303.65,22305.36666666,,,
1722245595000,22306.63333333,22287.25,22310.28333333,22315.016666659998,,,
1722245600000,22345.16666666,22342.78333333,22342.85,22346.21666666,,,
1722245605000,22386.25,22376.66666666,22397.7,22407.08333333,,,
1722245610000,22394.66666666,22370.8,22393.266666659998,22393.63333333,,,
1722245615000,22383.78333333,22404.25,22378.983333329998,22392.5,,,
1722245620000,22410.83333333,22384.28333333,22427.25,22420.9,,,
1722245625000,22398.03333333,22328.55,22392.0,22387.85,,,
1722245630000,22377.93333333,22388.38333333,22376.36666666,22376.83333333,,,
1722245635000,22375.83333333,22385.75,22389.28333333,22379.0,,,
1722245640000,22357.88333333,22355.18333333,22367.21666666,22358.33333333,,,
1722245645000,22369.28333333,22369.16666666,22355.46666666,22363.21666666,,,
1722245650000,,,,,,,
1722245685000,0.0,0.0,0.0,0.0,0.0,,
1722245690000,0.0,0.0,0.0,29.4,35.8,,
1722245695000,124.75,205.7333333333,215.3166666666,593.1333333333,602.55,,
1722245700000,814.2166666666,1011.7166666666,1018.05,1829.55,1843.1,,
1722245705000,2051.1666666666,2327.6833333332997,2345.65,3028.2333333333,3064.1166666665995,,
1722245710000,3293.8166666665998,3490.46666667,3490.45,4229.65,4244.03333333,,
1722245715000,4491.05,4747.85,4749.55,5541.88333333,5558.6,,
1722245720000,5707.51666667,5906.233333329999,5921.15,6595.45,6595.45,,
1722245725000,6837.91666666,7095.85,7111.05,7725.03333333,7746.183333329999,,
1722245730000,7929.16666666,8148.383333329999,8148.383333329999,8892.783333329999,8933.4,,
1722245735000,9073.81666666,9253.43333333,9256.46666666,10054.4,10075.56666666,,
1722245740000,10316.36666666,10528.9,10543.73333333,11398.75,11438.23333333,,
1722245745000,11647.116666659998,11890.75,11905.3,12751.516666659998,12779.15,,
1722245750000,13054.73333333,13310.56666666,13315.716666659999,14167.783333329999,14183.55,,
1722245755000,14361.68333333,14572.83333333,14569.35,15144.966666659999,15162.866666659998,,
1722245760000,15184.41666666,15224.3,15234.4,15320.41666666,15336.466666659999,,
1722245765000,15399.0,15417.6,15399.633333329999,15627.15,15616.133333329999,,
1722245770000,15701.85,15812.16666666,15823.93333333,16028.23333333,16029.2,,
1722245775000,16091.516666659998,16125.383333329999,16131.83333333,16277.73333333,16286.98333333,,
1722245780000,16446.53333333,16489.016666659998,16487.766666659998,16740.233333329998,16779.516666659998,,
1722245785000,16718.35,16692.75,16694.95,16901.1,16902.91666666,,
1722245790000,17020.61666666,17100.16666666,17116.93333333,17279.93333333,17272.8,,
1722245795000,17441.08333333,17548.8,17562.983333329998,17673.816666659997,17657.18333333,,
1722245800000,17647.3,17678.43333333,17677.4,17797.28333333,17818.016666659998,,
1722245805000,17824.15,17873.3,17876.6,18001.63333333,17978.41666666,,
1722245810000,18048.9,18066.18333333,18078.066666659997,18143.85,18132.88333333,,
1722245815000,18173.25,18147.7,18159.16666666,18196.066666659997,18198.91666666,,
1722245820000,18257.2,18270.66666666,18266.63333333,18363.38333333,18339.05,,
1722245825000,18380.85,18360.61666666,18377.43333333,18299.1,18293.016666659998,,
1722245830000,18291.066666659997,18253.65,18251.16666666,18297.55,18281.21666666,,
1722245835000,18226.91666666,18211.38333333,18221.233333329998,18219.71666666,18233.16666666,,
1722245840000,18197.53333333,18196.4,18196.28333333,18252.816666659997,18253.066666659997,,
1722245845000,18293.21666666,18343.45,18340.05,18433.78333333,18446.15,,
1722245850000,18455.7,18442.7,18435.08333333,18492.566666659997,18501.0,,
1722245855000,18477.43333333,18489.85,18482.6,18510.38333333,18542.516666659998,,
1722245860000,18599.016666659998,18597.3,18583.483333329998,18563.41666666,18526.93333333,,
1722245865000,18586.516666659998,18518.18333333,18500.33333333,18418.733333329998,18448.28333333,,
1722245870000,18413.66666666,18442.03333333,18425.0,18438.75,18430.733333329998,,
1722245875000,18406.33333333,18443.86666666,18426.28333333,18406.38333333,18400.2,,
1722245880000,18405.86666666,18402.55,18402.1,18382.233333329998,18402.58333333,,
1722245885000,18393.266666659998,18413.11666666,18400.75,18540.266666659998,18540.983333329998,,
1722245890000,18568.28333333,18580.066666659997,18585.816666659997,18467.53333333,18497.95,,
1722245895000,18578.71666666,18581.83333333,18576.05,18576.6,18572.45,,
1722245900000,18605.983333329998,18610.08333333,18608.86666666,18613.11666666,18613.83333333,,
1722245905000,18700.08333333,18679.55,18690.18333333,18689.3,18634.45,,
1722245910000,18747.3,18751.25,18748.016666659998,18694.88333333,18684.0,,
1722245915000,18707.1,18690.03333333,18697.316666659997,18666.28333333,18651.88333333,,
1722245920000,18650.0,18657.516666659998,18670.85,18739.7,18740.35,,
1722245925000,18704.11666666,18774.066666659997,18787.65,18839.766666659998,18824.9,,
1722245930000,18866.266666659998,18865.6,18879.96666666,18869.91666666,18889.66666666,,
1722245935000,18906.816666659997,18896.71666666,18910.4,18892.11666666,18896.05,,
1722245940000,18916.83333333,18911.13333333,18916.91666666,18960.93333333,18968.86666666,,
1722245945000,18949.36666666,18938.61666666,18945.1,18906.3,18911.483333329998,,
1722245950000,18897.18333333,18904.8,18905.66666666,18872.03333333,18837.93333333,,
1722245955000,18812.483333329998,18825.13333333,18819.016666659998,18827.63333333,18825.566666659997,,
1722245960000,18812.61666666,18820.25,18821.15,18850.43333333,18846.816666659997,,
1722245965000,18802.3,18803.5,18801.83333333,18827.733333329998,18875.233333329998,,
1722245970000,18761.2,18765.733333329998,18768.983333329998,18761.71666666,18773.28333333,,
1722245975000,18756.43333333,18772.85,18755.6,18802.96666666,18820.85,,
1722245980000,18838.9,18821.766666659998,18822.75,18806.35,18810.816666659997,,
1722245985000,18833.25,18820.816666659997,18816.18333333,18861.28333333,18862.55,,
1722245990000,18817.08333333,18817.11666666,18810.35,18754.3,18769.816666659997,,
1722245995000,18767.766666659998,18757.03333333,18756.65,18793.0,18798.46666666,,
1722246000000,18763.28333333,18755.516666659998,18752.066666659997,18731.55,18730.13333333,,
1722246005000,18725.1,18728.483333329998,18724.1,18612.61666666,18619.13333333,,
1722246010000,18626.316666659997,18600.78333333,18602.93333333,18788.68333333,18804.6,,
1722246015000,18824.016666659998,18811.61666666,18823.18333333,18881.45,18888.46666666,,
1722246020000,18885.43333333,18879.18333333,18880.6,18904.85,18909.5,,
1722246025000,18915.08333333,18940.58333333,18933.733333329998,18954.71666666,18961.95,,
1722246030000,18976.38333333,18962.71666666,18965.05,19056.78333333,19036.08333333,,
1722246035000,19059.1,19056.83333333,19072.61666666,19077.08333333,19066.71666666,,
1722246040000,19063.2,19070.16666666,19070.18333333,19130.983333329998,19135.68333333,,
1722246045000,19135.2,19158.066666659997,19162.03333333,19142.233333329998,19127.58333333,,
1722246050000,19208.3,19187.266666659998,19196.66666666,19294.18333333,19279.28333333,,
1722246055000,19284.28333333,19298.53333333,19301.65,19293.91666666,19290.83333333,,
1722246060000,19319.016666659998,19330.7,19331.066666659997,19378.983333329998,19377.733333329998,,
1722246065000,19368.91666666,19361.8,19363.4,19490.7,19495.2,,
1722246070000,19502.43333333,19516.58333333,19514.066666659997,19489.55,19490.96666666,,
1722246075000,19461.53333333,19481.1,19469.75,19364.483333329998,19356.733333329998,,
1722246080000,19344.983333329998,19325.36666666,19326.266666659998,19324.46666666,19304.83333333,,
1722246085000,19322.85,19307.316666659997,19308.28333333,19345.7,19335.05,,
1722246090000,19272.43333333,19284.4,19285.11666666,19316.36666666,19296.78333333,,
1722246095000,19255.13333333,19216.38333333,19216.8,19265.41666666,19248.91666666,,
1722246100000,19254.266666659998,19257.15,19258.016666659998,19268.65,19273.66666666,,
1722246105000,19287.13333333,19285.16666666,19281.13333333,19120.9,19150.66666666,,
1722246110000,19058.38333333,19071.766666659998,19063.65,19092.61666666,19075.35,,
1722246115000,19069.93333333,19063.55,19058.28333333,19096.3,19096.28333333,,
1722246120000,19083.33333333,19079.65,19079.41666666,19077.88333333,19047.766666659998,,
1722246125000,19078.83333333,19093.566666659997,19097.85,19061.63333333,19059.6,,
1722246130000,19073.35,19080.766666659998,19083.15,19058.816666659997,19078.45,,
1722246135000,19074.516666659998,19040.36666666,19043.7,19123.46666666,19107.58333333,,
1722246140000,19123.58333333,19077.816666659997,19073.46666666,19033.21666666,19062.88333333,,
1722246145000,19076.21666666,19102.233333329998,19100.983333329998,19045.55,19055.5,,
1722246150000,19132.28333333,19133.53333333,19137.85,19125.4,19148.45,,
1722246155000,19182.75,19226.83333333,19223.66666666,19185.11666666,19209.83333333,,
1722246160000,19233.316666659997,19210.25,19210.08333333,19209.33333333,19194.733333329998,,
1722246165000,19173.316666659997,19117.85,19109.016666659998,19321.13333333,19310.7,,
1722246170000,19381.05,19372.21666666,19377.66666666,19347.28333333,19374.566666659997,,
1722246175000,19395.43333333,19395.63333333,19399.21666666,19387.516666659998,19377.483333329998,,
1722246180000,19395.15,19392.53333333,19392.316666659997,19390.96666666,19425.21666666,,
1722246185000,19436.6,19441.46666666,19434.33333333,19487.95,19482.3,,
1722246190000,19475.983333329998,19479.0,19465.66666666,19500.71666666,19490.71666666,,
1722246195000,19514.45,19528.96666666,19537.36666666,19561.7,19572.58333333,,
1722246200000,19610.066666659997,19679.35,19680.733333329998,19700.16666666,19681.36666666,,
1722246205000,19569.03333333,19538.86666666,19540.766666659998,19550.66666666,19539.71666666,,
1722246210000,19541.21666666,19545.43333333,19528.9,19473.16666666,19360.63333333,,
1722246215000,19490.25,19472.566666659997,19459.53333333,19439.983333329998,19417.71666666,,
1722246220000,19378.83333333,19390.516666659998,19391.266666659998,19299.53333333,19394.61666666,,
1722246225000,19427.61666666,19467.6,19472.566666659997,19403.25,19382.28333333,,
1722246230000,19379.8,19389.58333333,19389.6,19243.63333333,19250.46666666,,
1722246235000,19174.733333329998,19164.7,19149.983333329998,19108.66666666,19129.45,,
1722246240000,19125.53333333,19128.28333333,19130.15,19081.766666659998,19086.88333333,,
1722246245000,19066.983333329998,19049.6,19061.66666666,19034.38333333,19032.566666659997,,
1722246250000,19011.9,19023.03333333,19018.46666666,19035.266666659998,19026.733333329998,,
1722246255000,19015.6,19019.86666666,19015.55,19018.13333333,19030.03333333,,
1722246260000,19013.83333333,19000.43333333,19002.33333333,19002.91666666,18987.11666666,,
1722246265000,19094.65,19117.63333333,19099.88333333,19133.516666659998,19128.28333333,,
1722246270000,19156.45,19152.566666659997,19168.86666666,19179.066666659997,19306.75,,
1722246275000,19178.35,19204.03333333,19204.03333333,19228.45,19240.78333333,,
1722246280000,19266.08333333,19272.983333329998,19272.566666659997,19320.05,19233.33333333,,
1722246285000,19246.55,19218.9,19225.266666659998,19262.78333333,19287.983333329998,,
1722246290000,19266.63333333,19261.7,19263.566666659997,19397.86666666,19393.68333333,,
1722246295000,19459.93333333,19464.13333333,19480.25,19494.55,19493.7,,
1722246300000,19489.43333333,19492.08333333,19487.2,19526.6,19520.016666659998,,
1722246305000,19536.983333329998,19535.11666666,19534.41666666,19571.05,19577.16666666,,
1722246310000,19595.4,19580.65,19600.83333333,19602.983333329998,19618.21666666,,
1722246315000,19600.21666666,19623.2,19620.983333329998,19574.566666659997,19577.1,,
1722246320000,19537.566666659997,19498.71666666,19500.766666659998,19457.1,19475.4,,
1722246325000,19480.36666666,19476.03333333,19492.4,19463.78333333,19478.75,,
1722246330000,19454.16666666,19453.88333333,19449.5,19458.6,19454.1,,
1722246335000,19451.316666659997,19434.483333329998,19445.68333333,19453.46666666,19456.91666666,,
1722246340000,19452.38333333,19460.5,19456.7,19468.6,19477.55,,
1722246345000,19473.91666666,19513.63333333,19502.25,19485.28333333,19476.21666666,,
1722246350000,19475.05,19459.55,19443.33333333,19452.55,19455.11666666,,
1722246355000,19444.91666666,19447.7,19444.05,19446.7,19437.016666659998,,
1722246360000,19445.15,19444.28333333,19448.05,19477.16666666,19473.2,,
1722246365000,19467.0,19471.55,19455.05,19432.2,19437.85,,
1722246370000,19442.1,19446.233333329998,19436.566666659997,19394.35,19404.983333329998,,
1722246375000,19400.43333333,19367.08333333,19371.95,19447.11666666,19426.03333333,,
1722246380000,19453.266666659998,19496.2,19494.7,19570.0,19576.68333333,,
1722246385000,19579.1,19561.96666666,19557.8,19601.7,19596.93333333,,
1722246390000,19589.9,19592.61666666,19592.766666659998,19592.6,19579.233333329998,,
1722246395000,19575.15,19561.266666659998,19567.63333333,19573.43333333,19558.266666659998,,
1722246400000,19557.93333333,19559.7,19562.43333333,19601.28333333,19580.41666666,,
1722246405000,19588.71666666,19570.7,19586.63333333,19627.3,19634.85,,
1722246410000,19616.816666659997,19626.08333333,19638.46666666,19670.233333329998,19667.38333333,,
1722246415000,19650.28333333,19641.03333333,19642.96666666,19687.45,19692.65,,
1722246420000,19673.55,19676.38333333,19673.9,19645.71666666,19651.05,,
1722246425000,19645.71666666,19652.9,19666.71666666,19666.733333329998,19663.05,,
1722246430000,19650.96666666,19651.5,19657.36666666,19674.733333329998,19679.63333333,,
1722246435000,19685.71666666,19706.91666666,19699.1,19685.9,19699.21666666,,
1722246440000,19722.83333333,19722.766666659998,19719.95,19649.08333333,19636.7,,
1722246445000,19592.766666659998,19601.983333329998,19604.05,19567.11666666,19570.483333329998,,
1722246450000,19562.93333333,19557.816666659997,19559.78333333,19603.2,19616.86666666,,
1722246455000,19640.25,19637.983333329998,19638.483333329998,19602.33333333,19606.96666666,,
1722246460000,19568.88333333,19572.983333329998,19572.63333333,19494.766666659998,19509.15,,
1722246465000,19548.75,19553.91666666,19542.483333329998,19534.11666666,19535.35,,
1722246470000,19554.85,19548.3,19552.516666659998,19535.46666666,19534.066666659997,,
1722246475000,19561.78333333,19561.28333333,19566.78333333,19552.65,19549.63333333,,
1722246480000,19575.63333333,19557.05,19559.38333333,19578.75,19581.266666659998,,
1722246485000,19569.766666659998,19580.16666666,19566.3,19579.66666666,19572.5,,
1722246490000,19586.85,19596.233333329998,19595.8,19626.15,19610.91666666,,
1722246495000,19629.63333333,19622.08333333,19629.5,19634.816666659997,19622.95,,
1722246500000,19614.28333333,19609.11666666,19612.38333333,19605.41666666,19618.816666659997,,
1722246505000,19648.58333333,19640.05,19641.5,19617.15,19629.91666666,,
1722246510000,19632.25,19628.53333333,19631.0,19592.35,19593.58333333,,
1722246515000,19543.78333333,19554.516666659998,19548.21666666,19573.15,19590.71666666,,
1722246520000,19633.95,19628.21666666,19627.7,19633.91666666,19644.816666659997,,
1722246525000,19586.86666666,19588.65,19601.9,19582.6,19585.46666666,,
1722246530000,19571.71666666,19593.766666659998,19583.86666666,19582.983333329998,19591.61666666,,
1722246535000,19581.1,19585.03333333,19583.16666666,19595.483333329998,19570.43333333,,
1722246540000,19564.1,19569.0,19570.45,19531.35,19538.96666666,,
1722246545000,19548.566666659997,19508.88333333,19524.91666666,19517.38333333,19526.233333329998,,
1722246550000,19488.25,19467.766666659998,19469.566666659997,19441.65,19433.88333333,,
1722246555000,19434.83333333,19435.016666659998,19424.733333329998,19434.68333333,19451.03333333,,
1722246560000,19449.71666666,19467.43333333,19467.233333329998,19542.28333333,19542.16666666,,
