,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737519680000,0.0
1737519685000,0.0
1737519690000,0.0
1737519695000,98.6
1737519700000,619.0333333333
1737519705000,619.0333333333
1737519710000,8769.86666666
1737519715000,10983.73333333
1737519720000,15569.15
1737519725000,23048.15
1737519730000,26879.21666666
1737519735000,26879.21666666
1737519740000,37521.81666666
1737519745000,37521.81666666
1737519750000,37521.81666666
1737519755000,49260.28333333
1737519760000,48739.85
1737519765000,48739.85
1737519770000,47383.85
1737519775000,45169.983333330005
1737519780000,45803.25
1737519785000,39382.2
1737519790000,37438.28333333
1737519795000,41756.5
1737519800000,31113.9
1737519805000,32616.066666659997
1737519810000,32616.066666659997
1737519815000,29657.933333330002
1737519820000,36191.7
1737519825000,42560.733333330005
1737519830000,41529.53333333
1737519835000,41845.0
1737519840000,42393.93333333
1737519845000,41335.983333330005
1737519850000,44913.65
1737519855000,40595.43333333
1737519860000,46774.616666660004
1737519865000,45272.45
1737519870000,45509.95
1737519875000,36631.01666666
1737519880000,35352.5
1737519885000,35185.3
1737519890000,37122.31666666
1737519895000,44347.7
1737519900000,45078.68333333
1737519905000,46431.983333330005
1737519910000,46451.08333333
1737519915000,46451.08333333
1737519920000,46189.366666660004
1737519925000,
