,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timestamp,,,,,,,,,,,,,,,
1737227975000,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,21958000.0,17972000.0,-9.223372036854775e+18,-9.223372036854775e+18
1737227980000,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,16263000.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737227985000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4892000.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737227990000,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,266823000.0,7590.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737227995000,9.0,18.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,15.0,6.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228000000,9.0,18.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,3.0,13.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228005000,1.0,16.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,9.0,2.0,19.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228010000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,11529000.0,56.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228015000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,56.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228020000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,1.0,88.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228025000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,3015000.0,95.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228030000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,95.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228035000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,2.0,83.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228040000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,84.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228045000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,84.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228050000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,3654000.0,80.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228055000,9.0,19.0,2.0,0.0,0.0,10.0,2.0,0.0,9.0,9.0,2304000.0,80.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228060000,1.0,13.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,1.0,1.0,83.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228065000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,83.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228070000,7.0,18.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,3.0,0.0,69.0,4.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228075000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,80.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228080000,9.0,19.0,2.0,0.0,0.0,10.0,2.0,0.0,9.0,9.0,2304000.0,80.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228085000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,100.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228090000,9.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,0.0,69.0,642.0,-9.223372036854775e+18,-9.223372036854775e+18
