,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737511445000,1000.0
1737511450000,1000.0
1737511455000,0.0
1737511460000,0.0
1737511465000,0.0
1737511470000,0.0
1737511475000,0.0
1737511480000,111.0
1737511485000,238.0
1737511490000,333.0
1737511495000,408.0
1737511500000,467.0
1737511505000,515.0
1737511510000,556.0
1737511515000,699.0
1737511520000,782.0
1737511525000,862.0
1737511530000,947.0
1737511535000,1000.0
1737511540000,1000.0
1737511545000,1000.0
1737511550000,1000.0
1737511555000,1000.0
1737511560000,1000.0
1737511565000,1000.0
1737511570000,1000.0
1737511575000,1000.0
1737511580000,1000.0
1737511585000,1000.0
1737511590000,1000.0
1737511595000,1000.0
1737511600000,1000.0
1737511605000,1000.0
1737511610000,1000.0
1737511615000,1000.0
1737511620000,1000.0
1737511625000,1000.0
1737511630000,1000.0
1737511635000,1000.0
1737511640000,1000.0
1737511645000,1000.0
1737511650000,1000.0
1737511655000,1000.0
1737511660000,1000.0
1737511665000,1000.0
1737511670000,1000.0
1737511675000,1000.0
1737511680000,1000.0
1737511685000,
