,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737511445000,0.0
1737511450000,0.0
1737511455000,0.0
1737511460000,90.7833333333
1737511465000,471.0833333333
1737511470000,471.0833333333
1737511475000,3158.1333333333
1737511480000,10569.383333329999
1737511485000,10778.43333333
1737511490000,19298.816666659997
1737511495000,19298.816666659997
1737511500000,19298.816666659997
1737511505000,21357.483333329998
1737511510000,26586.65
1737511515000,26586.65
1737511520000,26495.86666666
1737511525000,35435.13333333
1737511530000,35435.13333333
1737511535000,34101.78333333
1737511540000,31527.333333330003
1737511545000,31318.28333333
1737511550000,28643.61666666
1737511555000,28643.61666666
1737511560000,29390.333333330003
1737511565000,35969.53333333
1737511570000,30740.36666666
1737511575000,34839.2
1737511580000,37089.61666666
1737511585000,29998.36666666
1737511590000,33140.58333333
1737511595000,32572.61666666
1737511600000,32850.233333330005
1737511605000,33134.53333333
1737511610000,32762.75
1737511615000,32762.75
1737511620000,38492.0
1737511625000,29854.133333330003
1737511630000,34980.95
1737511635000,31419.98333333
1737511640000,35045.86666666
1737511645000,32817.55
1737511650000,35403.63333333
1737511655000,34617.9
1737511660000,35557.7
1737511665000,35273.4
1737511670000,35622.483333330005
1737511675000,35622.483333330005
1737511680000,34835.8
1737511685000,
