,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737517035000,0.0
1737517040000,0.0
1737517045000,0.0
1737517050000,87.85
1737517055000,580.8666666666
1737517060000,580.8666666666
1737517065000,8200.65
1737517070000,11454.71666666
1737517075000,14975.466666659999
1737517080000,22621.85
1737517085000,25938.816666659997
1737517090000,29888.86666666
1737517095000,30190.48333333
1737517100000,43993.63333333
1737517105000,44888.483333330005
1737517110000,44800.63333333
1737517115000,54172.266666660005
1737517120000,54172.266666660005
1737517125000,46552.483333330005
1737517130000,50013.13333333
1737517135000,46492.38333333
1737517140000,44731.18333333
1737517145000,41871.35
1737517150000,42410.2
1737517155000,43332.08333333
1737517160000,30629.23333333
1737517165000,29734.383333330003
1737517170000,36882.6
1737517175000,32848.58333333
1737517180000,38412.216666659995
1737517185000,46277.56666666
1737517190000,43854.28333333
1737517195000,49712.28333333
1737517200000,43827.1
1737517205000,48908.75
1737517210000,44419.85
1737517215000,44558.25
1737517220000,43457.95
1737517225000,49035.18333333
1737517230000,48245.66666666001
1737517235000,49436.91666666001
1737517240000,49950.83333333
1737517245000,47725.66666666001
1737517250000,49315.8
1737517255000,45868.88333333
1737517260000,49314.88333333
1737517265000,45807.4
1737517270000,49802.45
1737517275000,49113.06666666
1737517280000,
