,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond,flink_taskmanager_job_task_numRecordsInPerSecond
1702028465000,15837.516666659998,15863.616666659998,,,,,
1702028470000,15979.216666659999,15968.966666659999,,,,,
1702028475000,15614.883333329999,15845.83333333,,,,,
1702028480000,15642.5,15720.633333329999,,,,,
1702028485000,16188.58333333,15756.1,,,,,
1702028490000,15780.966666659999,16163.48333333,,,,,
1702028495000,15596.283333329999,15912.95,,,,,
1702028500000,15954.0,15636.91666666,,,,,
1702028505000,15874.616666659998,16202.81666666,,,,,
1702028510000,,,,,,,
1702028550000,0.0,,,,,,
1702028555000,0.0,0.0,0.0,,,,
1702028560000,7.983333333333,0.0,0.0,,,,
1702028565000,970.7833333333,121.2166666666,122.9666666666,,,,
1702028570000,2059.2,999.5166666666,958.0333333333,,,,
1702028575000,2733.2666666666,2214.7666666666,2105.6166666666,,,,
1702028580000,3638.08333333,2953.95,2871.35,,,,
1702028585000,4603.23333333,3915.88333333,3691.9,,,,
1702028590000,5460.21666667,4961.46666667,4721.7,,,,
1702028595000,6622.016666670001,5839.8,5554.76666667,,,,
1702028600000,7541.11666666,6904.36666666,6574.65,,,,
1702028605000,8684.61666666,7732.183333329999,7529.9,,,,
1702028610000,9743.6,8848.533333329999,8427.21666666,,,,
1702028615000,10964.43333333,9979.35,9487.2,,,,
1702028620000,11860.31666666,11178.96666666,10636.36666666,,,,
1702028625000,12137.45,12131.48333333,11528.133333329999,,,,
1702028630000,12218.7,12412.1,11802.6,,,,
1702028635000,12614.016666659998,12395.55,11801.65,,,,
1702028640000,12890.866666659998,12813.31666666,12120.31666666,,,,
1702028645000,13111.2,13032.116666659998,12448.866666659998,,,,
1702028650000,13416.5,13193.9,12554.766666659998,,,,
1702028655000,13426.06666666,13504.45,12845.633333329999,,,,
1702028660000,13792.65,13646.5,12977.73333333,,,,
1702028665000,13748.633333329999,14117.266666659998,13259.6,,,,
1702028670000,13569.41666666,14162.866666659998,13546.66666666,,,,
1702028675000,13831.4,13981.56666666,13313.33333333,,,,
1702028680000,13843.016666659998,14315.25,13626.866666659998,,,,
1702028685000,13753.05,14079.81666666,13404.23333333,,,,
1702028690000,13931.33333333,14098.31666666,13415.633333329999,,,,
1702028695000,14211.95,14398.45,13695.05,,,,
1702028700000,14133.883333329999,14482.98333333,13791.7,,,,
1702028705000,14156.98333333,14405.2,13712.383333329999,,,,
1702028710000,14071.033333329999,14495.033333329999,13788.05,,,,
1702028715000,14271.06666666,14646.266666659998,13941.48333333,,,,
1702028720000,14507.33333333,14670.35,13988.58333333,,,,
1702028725000,14570.883333329999,14870.516666659998,14154.16666666,,,,
1702028730000,14704.68333333,14869.0,14066.2,,,,
1702028735000,14356.116666659998,15002.133333329999,14252.1,,,,
1702028740000,14911.283333329999,14606.41666666,13890.1,,,,
1702028745000,14858.633333329999,15272.0,14533.66666666,,,,
1702028750000,14899.716666659999,15259.93333333,14497.48333333,,,,
1702028755000,14700.33333333,15164.06666666,14440.16666666,,,,
1702028760000,14765.266666659998,15038.81666666,14310.81666666,,,,
1702028765000,14708.58333333,15166.16666666,14407.75,,,,
1702028770000,14692.55,15056.75,14328.81666666,,,,
1702028775000,14215.866666659998,14796.533333329999,14073.9,,,,
1702028780000,14442.016666659998,14550.68333333,13819.516666659998,,,,
1702028785000,14348.783333329999,14724.93333333,14002.68333333,,,,
1702028790000,14890.616666659998,14740.4,14008.5,,,,
1702028795000,14999.58333333,15289.9,14557.133333329999,,,,
1702028800000,14879.95,15350.383333329999,14633.266666659998,,,,
1702028805000,14719.516666659998,15183.05,14446.65,,,,
1702028810000,14424.466666659999,15042.366666659998,14343.48333333,,,,
1702028815000,14862.2,14996.83333333,14069.66666666,,,,
1702028820000,14969.16666666,15343.8,14609.83333333,,,,
1702028825000,14926.366666659998,15336.516666659998,14600.8,,,,
1702028830000,15157.283333329999,15300.0,14551.81666666,,,,
1702028835000,15359.3,15508.1,14762.56666666,,,,
1702028840000,14904.7,15855.866666659998,15048.783333329999,,,,
1702028845000,15396.41666666,15318.866666659998,14582.283333329999,,,,
1702028850000,14793.6,15780.866666659998,15032.883333329999,,,,
1702028855000,14630.283333329999,15093.6,14371.68333333,,,,
1702028860000,14635.75,15241.6,14480.633333329999,,,,
1702028865000,15201.216666659999,15047.216666659999,14317.783333329999,,,,
1702028870000,15225.33333333,15570.283333329999,14804.9,,,,
1702028875000,14833.93333333,15384.08333333,14825.43333333,,,,
1702028880000,14926.08333333,15111.43333333,14369.65,,,,
1702028885000,15115.65,15434.716666659999,14681.95,,,,
1702028890000,14836.866666659998,15614.56666666,14860.366666659998,,,,
1702028895000,15154.73333333,15333.41666666,14589.116666659998,,,,
1702028900000,15000.283333329999,15319.216666659999,14621.283333329999,,,,
1702028905000,14639.366666659998,15370.98333333,14617.41666666,,,,
1702028910000,15000.633333329999,14968.33333333,14248.56666666,,,,
1702028915000,15258.06666666,15473.533333329999,14721.48333333,,,,
1702028920000,15014.18333333,15325.6,14584.366666659998,,,,
1702028925000,14630.033333329999,15376.15,14633.55,,,,
1702028930000,14594.266666659998,14966.783333329999,14250.633333329999,,,,
1702028935000,14534.2,14866.56666666,14149.116666659998,,,,
1702028940000,14209.1,15078.266666659998,14347.25,,,,
1702028945000,14257.15,14649.8,13705.65,,,,
1702028950000,14516.68333333,14668.25,13872.266666659998,,,,
1702028955000,14080.05,14766.516666659998,14057.41666666,,,,
1702028960000,14367.83333333,14580.66666666,13871.2,,,,
1702028965000,14238.08333333,14723.23333333,14033.6,,,,
1702028970000,14061.73333333,14565.466666659999,13852.2,,,,
1702028975000,14031.533333329999,14356.73333333,13819.0,,,,
1702028980000,14219.6,14526.65,13824.31666666,,,,
1702028985000,14276.68333333,14565.5,13990.55,,,,
1702028990000,14493.93333333,14809.65,14088.133333329999,,,,
1702028995000,14537.23333333,14882.35,14159.216666659999,,,,
1702029000000,14727.783333329999,14708.55,13995.283333329999,,,,
1702029005000,14474.516666659998,15085.16666666,14588.85,,,,
1702029010000,,,,,,,
1702029055000,0.0,,0.0,0.0,,,
1702029060000,0.0,0.0,0.0,0.0,,,
1702029065000,0.0,0.0,0.0,0.0,,,
1702029070000,4.816666666666,74.8166666666,84.5166666666,84.7333333333,,,
1702029075000,351.5333333333,475.8666666666,446.8333333333,455.3833333333,,,
1702029080000,928.2,962.0833333333,966.75,951.6333333333,,,
1702029085000,1384.1333333333,1535.45,1548.5833333332998,1518.0333333332999,,,
1702029090000,2186.85,2224.3333333333,2241.3666666666,2188.3,,,
1702029095000,3064.5333333332997,3117.7,3147.7166666666,3082.5666666665998,,,
1702029100000,3887.03333333,3987.68333333,3996.01666667,3910.75,,,
1702029105000,4870.68333333,5159.48333333,5205.55,5097.18333333,,,
1702029110000,5950.45,6065.933333329999,6004.35,5989.58333333,,,
1702029115000,6783.183333329999,6875.55,6905.633333329999,6831.55,,,
1702029120000,7624.6,7966.6,7815.45,7663.08333333,,,
1702029125000,8650.9,8928.68333333,9008.61666666,8819.3,,,
1702029130000,9583.35,9806.8,9789.0,9581.7,,,
1702029135000,10150.9,10190.08333333,10322.08333333,10087.6,,,
1702029140000,10457.65,10611.48333333,10722.83333333,10497.45,,,
1702029145000,11137.3,11313.133333329999,11288.66666666,11050.0,,,
1702029150000,11438.05,11789.15,11705.31666666,11589.7,,,
1702029155000,11641.91666666,11947.4,11922.35,11798.06666666,,,
1702029160000,11780.58333333,12023.7,12035.93333333,11784.1,,,
1702029165000,12214.56666666,12211.83333333,12233.35,12063.616666659998,,,
1702029170000,12368.133333329999,12561.05,12707.3,12410.48333333,,,
1702029175000,12502.383333329999,12813.45,12822.116666659998,12487.516666659998,,,
1702029180000,12740.45,12750.23333333,13094.533333329999,12808.283333329999,,,
1702029185000,12968.783333329999,13050.35,13169.866666659998,12897.633333329999,,,
1702029190000,13286.0,13381.8,13598.41666666,13311.633333329999,,,
1702029195000,13347.23333333,13757.56666666,13618.3,13578.65,,,
1702029200000,13592.35,13847.033333329999,13966.116666659998,13654.58333333,,,
1702029205000,13747.866666659998,13864.883333329999,14076.7,13818.33333333,,,
1702029210000,13606.866666659998,13794.616666659998,13853.0,13647.5,,,
1702029215000,13817.616666659998,13946.883333329999,14194.75,13767.783333329999,,,
1702029220000,13943.06666666,14090.56666666,14339.31666666,14036.08333333,,,
1702029225000,13654.633333329999,14021.18333333,13999.033333329999,13760.6,,,
1702029230000,13726.06666666,13943.766666659998,14145.516666659998,13761.06666666,,,
1702029235000,13910.383333329999,14244.73333333,14279.716666659999,14001.116666659998,,,
1702029240000,13994.65,14372.43333333,14274.1,14121.16666666,,,
1702029245000,13804.08333333,14210.45,14167.366666659998,14024.9,,,
1702029250000,13811.16666666,14057.15,14177.7,13871.08333333,,,
1702029255000,13966.58333333,14038.06666666,14376.58333333,13824.65,,,
1702029260000,13986.633333329999,14239.966666659999,14226.0,13942.116666659998,,,
1702029265000,13666.2,14149.116666659998,14311.5,13968.5,,,
1702029270000,13862.016666659998,14230.766666659998,14536.966666659999,14091.516666659998,,,
1702029275000,13869.23333333,14111.766666659998,14243.533333329999,13938.73333333,,,
1702029280000,13941.016666659998,14194.516666659998,14329.116666659998,14015.41666666,,,
1702029285000,14154.23333333,14249.35,14609.85,14159.41666666,,,
1702029290000,14015.58333333,14270.16666666,14399.43333333,14102.616666659998,,,
1702029295000,14259.0,14570.75,14683.16666666,14370.633333329999,,,
1702029300000,14362.68333333,14703.73333333,14766.93333333,14293.216666659999,,,
1702029305000,14491.91666666,14822.18333333,15087.58333333,14638.366666659998,,,
1702029310000,14875.65,15132.33333333,15141.3,14945.33333333,,,
1702029315000,15024.18333333,15282.4,15459.2,15132.16666666,,,
1702029320000,15066.5,15310.75,15425.65,15245.66666666,,,
1702029325000,15376.533333329999,15458.8,15403.35,15181.4,,,
1702029330000,15539.56666666,15545.31666666,15760.3,15355.133333329999,,,
1702029335000,15298.31666666,15551.633333329999,15669.33333333,15360.55,,,
1702029340000,15124.93333333,15567.55,15511.866666659998,15193.81666666,,,
1702029345000,15004.81666666,15286.68333333,15456.56666666,15097.75,,,
1702029350000,15081.283333329999,15338.06666666,15475.633333329999,15136.48333333,,,
1702029355000,14930.06666666,15072.43333333,15139.05,15086.283333329999,,,
1702029360000,14915.7,14942.48333333,15312.91666666,15049.016666659998,,,
1702029365000,15034.98333333,15041.033333329999,15206.1,14847.016666659998,,,
1702029370000,14435.716666659999,14792.966666659999,14950.66666666,14596.23333333,,,
1702029375000,14511.283333329999,14756.4,14854.033333329999,14539.95,,,
1702029380000,14244.45,14496.216666659999,14778.9,14317.08333333,,,
1702029385000,14240.283333329999,14398.73333333,14611.133333329999,14311.23333333,,,
1702029390000,14149.98333333,14411.616666659998,14534.93333333,14239.1,,,
1702029395000,14437.75,14681.216666659999,14737.016666659998,14506.75,,,
1702029400000,14624.7,14819.383333329999,14909.133333329999,14790.016666659998,,,
1702029405000,14603.18333333,14942.43333333,14852.56666666,14700.48333333,,,
1702029410000,14748.533333329999,15012.93333333,15001.5,14827.0,,,
1702029415000,14647.85,14769.8,15176.5,14599.616666659998,,,
1702029420000,14467.8,14806.516666659998,14701.2,14344.41666666,,,
1702029425000,14634.4,14959.0,14836.06666666,14704.81666666,,,
1702029430000,14874.866666659998,14970.06666666,15201.533333329999,14800.16666666,,,
1702029435000,14350.23333333,14727.43333333,14687.75,14380.633333329999,,,
1702029440000,14667.18333333,15063.8,14974.216666659999,14876.23333333,,,
1702029445000,14702.85,15143.283333329999,15162.85,14734.41666666,,,
1702029450000,14641.98333333,14895.116666659998,15044.5,14707.8,,,
1702029455000,14575.16666666,14830.6,15054.41666666,14647.81666666,,,
1702029460000,14669.366666659998,14785.41666666,15144.216666659999,14619.7,,,
1702029465000,14691.633333329999,14892.18333333,15034.05,14714.85,,,
1702029470000,14511.83333333,14844.1,14993.68333333,14563.25,,,
1702029475000,14642.31666666,14891.9,15039.5,14709.56666666,,,
1702029480000,14675.68333333,14958.0,15348.5,15028.35,,,
1702029485000,14512.5,14766.56666666,14885.33333333,14616.95,,,
1702029490000,14500.633333329999,14775.73333333,14885.133333329999,14605.7,,,
1702029495000,14774.35,14977.66666666,15230.0,14910.55,,,
1702029500000,14799.41666666,15000.866666659998,15167.23333333,14725.08333333,,,
1702029505000,14858.516666659998,14987.18333333,15188.4,14983.383333329999,,,
1702029510000,14596.45,15047.016666659998,15167.283333329999,14856.25,,,
1702029515000,,,,,,,
1702029560000,0.0,0.0,0.0,0.0,,,
1702029565000,0.0,0.0,0.0,0.0,0.0,,
1702029570000,0.0,135.9,135.3666666666,133.9833333333,0.0,,
1702029575000,128.9166666666,289.1666666666,289.7666666666,285.7833333333,128.3833333333,,
1702029580000,271.35,567.75,556.15,562.4833333333,270.2,,
1702029585000,349.0,917.9833333333,900.8666666666,910.85,539.0833333333,,
1702029590000,688.3166666666,1186.05,1191.9333333333,1175.65,874.05,,
1702029595000,1021.45,1929.0666666666,1935.3666666666,1909.15,1130.2833333333,,
1702029600000,1670.7,2811.0833333333,2755.5833333333,2787.9833333333,1764.5,,
1702029605000,2762.75,3838.58333333,3769.53333333,3807.0,2676.7,,
1702029610000,3698.48333333,4722.96666667,4657.41666667,4691.68333333,3638.38333333,,
1702029615000,4520.28333333,5647.86666667,5548.43333333,5602.11666667,4502.23333333,,
1702029620000,5355.78333333,6626.116666670001,6516.233333329999,6446.383333329999,5382.75,,
1702029625000,6415.683333329999,7292.883333329999,7199.08333333,7234.25,6197.866666670001,,
1702029630000,7005.7,8082.96666666,7939.71666666,8019.01666666,6952.61666666,,
1702029635000,7989.633333329999,9126.11666666,8963.2,9055.133333329999,7708.0,,
1702029640000,8827.08333333,9876.55,9705.81666666,9799.8,8703.633333329999,,
1702029645000,9763.3,10493.783333329999,10311.98333333,10410.51666666,9418.48333333,,
1702029650000,10371.533333329999,11281.01666666,11117.25,11200.533333329999,10005.633333329999,,
1702029655000,11049.25,11630.216666659999,11388.633333329999,11541.9,10707.68333333,,
1702029660000,11772.25,12061.15,11715.33333333,11902.06666666,11159.783333329999,,
1702029665000,11755.516666659998,12059.58333333,11851.56666666,11994.08333333,11300.6,,
1702029670000,11868.783333329999,12281.633333329999,12188.81666666,12121.9,11516.16666666,,
1702029675000,12228.83333333,12526.9,12379.75,12428.9,11659.56666666,,
1702029680000,12421.35,12720.6,12497.466666659999,12748.55,11945.15,,
1702029685000,12404.45,13262.18333333,13007.283333329999,13157.48333333,12213.283333329999,,
1702029690000,13130.7,13421.16666666,13180.25,13318.65,12645.56666666,,
1702029695000,13123.7,13381.93333333,13153.25,13289.466666659999,12791.133333329999,,
1702029700000,13291.85,13551.43333333,13321.23333333,13447.85,12777.766666659998,,
1702029705000,13324.55,13677.65,13467.133333329999,13564.73333333,12915.65,,
1702029710000,13816.883333329999,13894.133333329999,13595.16666666,13778.383333329999,13037.016666659998,,
1702029715000,13821.66666666,13789.383333329999,13822.83333333,13933.5,13297.533333329999,,
1702029720000,13709.05,13725.533333329999,13700.3,13682.0,13311.283333329999,,
1702029725000,13602.716666659999,13718.266666659998,13504.616666659998,13599.75,13289.48333333,,
1702029730000,13614.56666666,13644.83333333,13323.1,13580.216666659999,13099.16666666,,
1702029735000,13381.91666666,13615.4,13308.35,13510.85,13038.616666659998,,
1702029740000,13438.08333333,13445.05,13210.7,13339.783333329999,12977.85,,
1702029745000,13350.81666666,13374.81666666,13168.48333333,13200.81666666,12854.55,,
1702029750000,13313.633333329999,13391.633333329999,13237.133333329999,13283.98333333,12671.383333329999,,
1702029755000,13253.05,13423.81666666,13188.06666666,13306.216666659999,12774.366666659998,,
1702029760000,13467.133333329999,13454.18333333,13238.68333333,13366.23333333,12785.25,,
1702029765000,13489.93333333,13421.85,13165.3,13324.466666659999,12832.5,,
1702029770000,13255.133333329999,13125.283333329999,12897.23333333,13021.4,12804.31666666,,
1702029775000,13251.883333329999,13185.866666659998,12687.08333333,12829.43333333,12513.3,,
1702029780000,12921.016666659998,13195.85,12897.783333329999,13093.283333329999,12391.533333329999,,
1702029785000,13070.31666666,13261.616666659998,13004.116666659998,13158.68333333,12583.4,,
1702029790000,13268.366666659998,13222.33333333,12936.18333333,13132.533333329999,12621.83333333,,
1702029795000,13368.31666666,13439.75,13301.25,13334.466666659999,12631.91666666,,
1702029800000,13297.7,13537.133333329999,13485.533333329999,13432.216666659999,12738.1,,
1702029805000,13745.55,13626.05,13391.23333333,13579.716666659999,12910.216666659999,,
1702029810000,13446.466666659999,13599.883333329999,13296.716666659999,13494.65,13064.48333333,,
1702029815000,13488.016666659998,13702.15,13462.91666666,13594.18333333,12968.216666659999,,
1702029820000,13405.5,13633.1,13427.883333329999,13500.7,12881.4,,
1702029825000,13330.08333333,13532.81666666,13298.55,13425.25,12934.5,,
1702029830000,13449.216666659999,13779.1,13543.56666666,13670.98333333,12903.08333333,,
1702029835000,13427.45,13961.216666659999,13708.58333333,13855.8,13139.5,,
1702029840000,13865.216666659999,13894.23333333,13673.48333333,13785.58333333,13328.06666666,,
1702029845000,13788.033333329999,14050.43333333,13817.23333333,13922.25,13247.8,,
1702029850000,13856.48333333,14310.05,14058.3,14200.05,13407.966666659999,,
1702029855000,13902.116666659998,13931.516666659998,13670.41666666,13823.516666659998,13613.5,,
1702029860000,14139.516666659998,14146.45,13718.2,14033.58333333,13374.93333333,,
1702029865000,13797.616666659998,14042.966666659999,13691.23333333,13944.35,13487.466666659999,,
1702029870000,14074.5,13926.533333329999,13671.783333329999,13808.883333329999,13402.91666666,,
1702029875000,14032.616666659998,13968.516666659998,13728.83333333,13861.216666659999,13265.516666659998,,
1702029880000,13837.48333333,13825.283333329999,13531.883333329999,13716.3,13463.966666659999,,
1702029885000,13941.633333329999,14184.81666666,13938.81666666,14073.3,13244.16666666,,
1702029890000,13847.883333329999,14092.6,13850.716666659999,13981.06666666,13525.25,,
1702029895000,13864.783333329999,14121.85,13897.883333329999,14034.25,13369.66666666,,
1702029900000,13870.16666666,14169.81666666,13904.58333333,14057.6,13495.283333329999,,
1702029905000,14042.23333333,13985.1,13738.56666666,13875.516666659998,13488.18333333,,
1702029910000,13769.15,13769.66666666,13580.91666666,13660.75,13333.25,,
1702029915000,13688.05,13857.633333329999,13548.93333333,13747.716666659999,13161.31666666,,
1702029920000,13588.35,13729.216666659999,13492.08333333,13600.55,13207.533333329999,,
1702029925000,13620.95,13775.016666659998,13618.41666666,13666.85,12947.81666666,,
1702029930000,13747.616666659998,13796.2,13573.48333333,13695.2,13121.116666659998,,
1702029935000,13573.33333333,13922.6,13672.16666666,13798.41666666,13171.2,,
1702029940000,13932.58333333,14179.0,13947.56666666,14065.68333333,13315.633333329999,,
1702029945000,13851.783333329999,13875.68333333,13637.48333333,13756.31666666,13453.783333329999,,
1702029950000,13988.73333333,13692.33333333,13451.883333329999,13781.68333333,13223.0,,
1702029955000,13918.466666659999,13927.68333333,13671.383333329999,13792.966666659999,13125.81666666,,
1702029960000,13713.81666666,13700.45,13637.633333329999,13518.31666666,13226.45,,
1702029965000,13747.533333329999,13638.5,13404.31666666,13530.15,13013.43333333,,
1702029970000,13658.43333333,13782.633333329999,13504.75,13673.81666666,12936.55,,
1702029975000,13663.133333329999,13859.383333329999,13612.466666659999,13751.85,13141.133333329999,,
1702029980000,13809.533333329999,13836.95,13596.43333333,13747.616666659998,13212.93333333,,
1702029985000,13704.48333333,13753.8,13509.16666666,13643.45,13337.81666666,,
1702029990000,13405.466666659999,13950.43333333,13715.56666666,13842.016666659998,13126.4,,
1702029995000,13934.033333329999,13651.58333333,13465.85,13377.366666659998,13300.25,,
1702030000000,13475.366666659998,13443.966666659999,13187.783333329999,13346.216666659999,12849.3,,
1702030005000,13445.366666659998,13682.66666666,13443.18333333,13584.83333333,12892.5,,
