,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737196830000,0.0
1737196835000,1589.7
1737196840000,1589.7
1737196845000,7420.933333329999
1737196850000,7420.933333329999
1737196855000,8163.46666666
1737196860000,12812.533333329999
1737196865000,15869.05
1737196870000,20237.28333333
1737196875000,20237.28333333
1737196880000,23433.46666666
1737196885000,28983.16666666
1737196890000,28983.16666666
1737196895000,28983.16666666
1737196900000,29628.23333333
1737196905000,33673.75
1737196910000,28273.6
1737196915000,28273.6
1737196920000,29290.016666659998
1737196925000,26488.066666659997
1737196930000,23387.066666659997
1737196935000,27757.066666659997
1737196940000,24560.883333330003
1737196945000,19979.11666666
1737196950000,23961.083333330003
1737196955000,29591.583333330003
1737196960000,29490.4
1737196965000,28962.75
1737196970000,34237.61666666
1737196975000,33677.0
1737196980000,31507.2
1737196985000,33987.53333333
1737196990000,31731.66666666
1737196995000,31731.66666666
1737197000000,34225.55
1737197005000,33257.61666666
1737197010000,30159.65
1737197015000,24529.15
1737197020000,25352.316666659997
1737197025000,26366.433333330002
1737197030000,23429.45
1737197035000,28286.333333330003
1737197040000,28895.55
1737197045000,30428.0
1737197050000,33373.08333333
1737197055000,29991.71666666
1737197060000,32127.4
1737197065000,33701.56666666
1737197070000,32817.56666666
1737197075000,
