,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timestamp,,,,,,,,,,,,,,,
1737228630000,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4385.0,14729000.0,2983.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228635000,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,19864000.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228640000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1197.0,4429000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228645000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,95652000.0,1212000.0,642.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228650000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,83808000.0,13.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228655000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,415.0,25.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228660000,9.0,19.0,2.0,0.0,0.0,10.0,2.0,0.0,9.0,9.0,5517000.0,25.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228665000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,25.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228670000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,8595000.0,96.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228675000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,96.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228680000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,96.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228685000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,4041000.0,91.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228690000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,91.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228695000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,1.0,83.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228700000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,91.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228705000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,1.0,464.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228710000,10.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,10.0,2560000.0,87.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228715000,10.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,10.0,2560000.0,87.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228720000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,10.0,9.0,3303000.0,74.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228725000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,10.0,9.0,2304000.0,74.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228730000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,669.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228735000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,3375000.0,545.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228740000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,1.0,1.0,80.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737228745000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,92.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
