,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737211750000,0.0
1737211755000,0.0
1737211760000,1425.7166666666
1737211765000,2847.6333333333
1737211770000,4983.18333333
1737211775000,9688.75
1737211780000,17037.08333333
1737211785000,20226.0
1737211790000,21596.8
1737211795000,32646.45
1737211800000,32646.45
1737211805000,32646.45
1737211810000,41169.8
1737211815000,41711.06666666
1737211820000,40285.35
1737211825000,41795.7
1737211830000,42754.05
1737211835000,38048.483333330005
1737211840000,36757.78333333
1737211845000,33568.86666666
1737211850000,33403.9
1737211855000,22547.61666666
1737211860000,24813.61666666
1737211865000,31073.333333330003
1737211870000,29534.7
1737211875000,36513.18333333
1737211880000,42769.91666666
1737211885000,41953.95
1737211890000,45186.6
1737211895000,45186.6
1737211900000,39629.18333333
1737211905000,44555.81666666
1737211910000,43349.983333330005
1737211915000,43788.05
1737211920000,41522.05
1737211925000,36595.75
1737211930000,34843.7
1737211935000,35051.733333330005
1737211940000,35392.61666666
1737211945000,38690.233333330005
1737211950000,38847.78333333
1737211955000,44662.03333333
1737211960000,46508.68333333
1737211965000,46859.95
1737211970000,46969.38333333
1737211975000,47093.483333330005
1737211980000,52285.58333333
1737211985000,50952.16666666001
1737211990000,45719.5
1737211995000,
