,flink_taskmanager_job_task_busyTimeMsPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737211755000,1000.0
1737211760000,541.0
1737211765000,412.0
1737211770000,383.0
1737211775000,532.0
1737211780000,626.0
1737211785000,688.0
1737211790000,733.0
1737211795000,766.0
1737211800000,792.0
1737211805000,813.0
1737211810000,830.0
1737211815000,844.0
1737211820000,883.0
1737211825000,942.0
1737211830000,999.0
1737211835000,1000.0
1737211840000,1000.0
1737211845000,1000.0
1737211850000,1000.0
1737211855000,1000.0
1737211860000,1000.0
1737211865000,1000.0
1737211870000,1000.0
1737211875000,1000.0
1737211880000,1000.0
1737211885000,1000.0
1737211890000,1000.0
1737211895000,1000.0
1737211900000,1000.0
1737211905000,1000.0
1737211910000,1000.0
1737211915000,1000.0
1737211920000,1000.0
1737211925000,1000.0
1737211930000,1000.0
1737211935000,1000.0
1737211940000,1000.0
1737211945000,1000.0
1737211950000,1000.0
1737211955000,1000.0
1737211960000,1000.0
1737211965000,1000.0
1737211970000,1000.0
1737211975000,1000.0
1737211980000,1000.0
1737211985000,1000.0
1737211990000,1000.0
1737211995000,
