,flink_taskmanager_job_task_numRecordsInPerSecond
,TumblingEventTimeWindows____Timestamps_Watermarks
,0
Timestamp,
1737537795000,0.0
1737537800000,0.0
1737537805000,0.0
1737537810000,56.1333333333
1737537815000,526.4833333333
1737537820000,526.4833333333
1737537825000,5549.1
1737537830000,10355.16666666
1737537835000,14637.43333333
1737537840000,20057.983333329998
1737537845000,25134.45
1737537850000,25134.45
1737537855000,37071.18333333
1737537860000,37071.18333333
1737537865000,40396.11666666
1737537870000,48387.96666666
1737537875000,47917.616666660004
1737537880000,51048.81666666
1737537885000,50876.53333333
1737537890000,46070.466666659995
1737537895000,48204.18333333
1737537900000,42783.63333333
1737537905000,42933.466666659995
1737537910000,42933.466666659995
1737537915000,35298.56666666
1737537920000,35298.56666666
1737537925000,31973.633333330003
1737537930000,29071.933333330002
1737537935000,37272.91666666
1737537940000,40184.733333330005
1737537945000,42365.45
1737537950000,48070.78333333
1737537955000,41654.8
1737537960000,47167.266666660005
1737537965000,42636.25
1737537970000,46497.016666660005
1737537975000,43754.76666666
1737537980000,44328.66666666
1737537985000,44328.66666666
1737537990000,42236.16666666
1737537995000,40476.61666666
1737538000000,41662.38333333
1737538005000,42442.83333333
1737538010000,43871.91666666
1737538015000,50685.93333333
1737538020000,45173.466666659995
1737538025000,50394.53333333
1737538030000,46533.766666660005
1737538035000,
