,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond,flink_taskmanager_job_task_busyTimeMsPerSecond
1702028635000,1000.0,724.0,677.0,,,,
1702028640000,1000.0,725.0,681.0,,,,
1702028645000,1000.0,738.0,695.0,,,,
1702028650000,1000.0,737.0,699.0,,,,
1702028655000,1000.0,751.0,708.0,,,,
1702028660000,1000.0,760.0,717.0,,,,
1702028665000,1000.0,769.0,731.0,,,,
1702028670000,1000.0,781.0,748.0,,,,
1702028675000,1000.0,783.0,764.0,,,,
1702028680000,1000.0,778.0,768.0,,,,
1702028685000,1000.0,778.0,769.0,,,,
1702028690000,1000.0,782.0,774.0,,,,
1702028695000,1000.0,789.0,784.0,,,,
1702028700000,1000.0,800.0,793.0,,,,
1702028705000,1000.0,799.0,801.0,,,,
1702028710000,1000.0,795.0,793.0,,,,
1702028715000,1000.0,806.0,800.0,,,,
1702028720000,1000.0,811.0,810.0,,,,
1702028725000,1000.0,812.0,810.0,,,,
1702028730000,1000.0,800.0,810.0,,,,
1702028735000,1000.0,811.0,823.0,,,,
1702028740000,1000.0,822.0,832.0,,,,
1702028745000,1000.0,826.0,837.0,,,,
1702028750000,1000.0,827.0,837.0,,,,
1702028755000,1000.0,821.0,830.0,,,,
1702028760000,1000.0,818.0,836.0,,,,
1702028765000,1000.0,805.0,829.0,,,,
1702028770000,1000.0,792.0,828.0,,,,
1702028775000,1000.0,775.0,828.0,,,,
1702028780000,1000.0,771.0,828.0,,,,
1702028785000,1000.0,762.0,814.0,,,,
1702028790000,1000.0,760.0,819.0,,,,
1702028795000,1000.0,749.0,807.0,,,,
1702028800000,1000.0,738.0,801.0,,,,
1702028805000,1000.0,736.0,796.0,,,,
1702028810000,1000.0,733.0,803.0,,,,
1702028815000,1000.0,736.0,816.0,,,,
1702028820000,1000.0,724.0,808.0,,,,
1702028825000,1000.0,733.0,815.0,,,,
1702028830000,1000.0,750.0,822.0,,,,
1702028835000,1000.0,754.0,818.0,,,,
1702028840000,1000.0,751.0,814.0,,,,
1702028845000,1000.0,758.0,825.0,,,,
1702028850000,1000.0,761.0,813.0,,,,
1702028855000,995.0,776.0,823.0,,,,
1702028860000,995.0,778.0,840.0,,,,
1702028865000,995.0,779.0,841.0,,,,
1702028870000,995.0,781.0,836.0,,,,
1702028875000,995.0,779.0,835.0,,,,
1702028880000,995.0,788.0,838.0,,,,
1702028885000,995.0,785.0,835.0,,,,
1702028890000,995.0,780.0,837.0,,,,
1702028895000,995.0,789.0,835.0,,,,
1702028900000,995.0,783.0,825.0,,,,
1702028905000,995.0,793.0,829.0,,,,
1702028910000,995.0,799.0,834.0,,,,
1702028915000,1000.0,791.0,824.0,,,,
1702028920000,1000.0,800.0,818.0,,,,
1702028925000,1000.0,794.0,818.0,,,,
1702028930000,1000.0,793.0,819.0,,,,
1702028935000,1000.0,795.0,825.0,,,,
1702028940000,1000.0,791.0,831.0,,,,
1702028945000,1000.0,792.0,833.0,,,,
1702028950000,1000.0,786.0,831.0,,,,
1702028955000,1000.0,768.0,832.0,,,,
1702028960000,1000.0,771.0,838.0,,,,
1702028965000,1000.0,759.0,832.0,,,,
1702028970000,1000.0,762.0,838.0,,,,
1702028975000,1000.0,770.0,844.0,,,,
1702028980000,1000.0,754.0,825.0,,,,
1702028985000,1000.0,759.0,825.0,,,,
1702028990000,1000.0,762.0,821.0,,,,
1702028995000,1000.0,760.0,810.0,,,,
1702029000000,1000.0,768.0,807.0,,,,
1702029005000,1000.0,768.0,808.0,,,,
1702029010000,,,,,,,
1702029060000,1000.0,1000.0,1000.0,1000.0,,,
1702029065000,761.0,552.0,564.0,580.0,,,
1702029070000,842.0,731.0,697.0,698.0,,,
1702029075000,895.0,553.0,517.0,512.0,,,
1702029080000,921.0,482.0,442.0,451.0,,,
1702029085000,937.0,473.0,445.0,460.0,,,
1702029090000,948.0,488.0,450.0,477.0,,,
1702029095000,955.0,510.0,473.0,493.0,,,
1702029100000,961.0,541.0,510.0,528.0,,,
1702029105000,965.0,544.0,527.0,551.0,,,
1702029110000,969.0,555.0,538.0,560.0,,,
1702029115000,972.0,559.0,555.0,566.0,,,
1702029120000,974.0,573.0,573.0,581.0,,,
1702029125000,994.0,574.0,583.0,588.0,,,
1702029130000,1000.0,551.0,566.0,572.0,,,
1702029135000,1000.0,590.0,604.0,612.0,,,
1702029140000,1000.0,631.0,645.0,649.0,,,
1702029145000,1000.0,653.0,668.0,665.0,,,
1702029150000,1000.0,669.0,683.0,679.0,,,
1702029155000,1000.0,668.0,692.0,687.0,,,
1702029160000,1000.0,674.0,691.0,694.0,,,
1702029165000,1000.0,697.0,708.0,707.0,,,
1702029170000,1000.0,711.0,725.0,719.0,,,
1702029175000,1000.0,725.0,730.0,734.0,,,
1702029180000,1000.0,735.0,731.0,743.0,,,
1702029185000,1000.0,750.0,737.0,752.0,,,
1702029190000,1000.0,767.0,753.0,770.0,,,
1702029195000,1000.0,776.0,771.0,788.0,,,
1702029200000,1000.0,783.0,771.0,792.0,,,
1702029205000,1000.0,785.0,772.0,794.0,,,
1702029210000,1000.0,791.0,783.0,795.0,,,
1702029215000,1000.0,804.0,788.0,797.0,,,
1702029220000,1000.0,803.0,789.0,792.0,,,
1702029225000,1000.0,791.0,782.0,773.0,,,
1702029230000,1000.0,795.0,783.0,781.0,,,
1702029235000,1000.0,796.0,777.0,778.0,,,
1702029240000,1000.0,795.0,789.0,779.0,,,
1702029245000,1000.0,793.0,788.0,773.0,,,
1702029250000,1000.0,782.0,773.0,758.0,,,
1702029255000,1000.0,780.0,765.0,751.0,,,
1702029260000,1000.0,775.0,776.0,750.0,,,
1702029265000,1000.0,776.0,774.0,754.0,,,
1702029270000,1000.0,771.0,768.0,755.0,,,
1702029275000,1000.0,765.0,755.0,753.0,,,
1702029280000,1000.0,763.0,755.0,752.0,,,
1702029285000,1000.0,769.0,754.0,756.0,,,
1702029290000,1000.0,767.0,745.0,745.0,,,
1702029295000,1000.0,774.0,752.0,750.0,,,
1702029300000,1000.0,772.0,741.0,749.0,,,
1702029305000,1000.0,774.0,746.0,762.0,,,
1702029310000,1000.0,778.0,755.0,766.0,,,
1702029315000,1000.0,790.0,761.0,778.0,,,
1702029320000,1000.0,796.0,758.0,784.0,,,
1702029325000,1000.0,791.0,762.0,781.0,,,
1702029330000,1000.0,798.0,767.0,786.0,,,
1702029335000,1000.0,803.0,776.0,791.0,,,
1702029340000,1000.0,801.0,774.0,792.0,,,
1702029345000,1000.0,791.0,764.0,793.0,,,
1702029350000,1000.0,789.0,766.0,795.0,,,
1702029355000,1000.0,781.0,764.0,793.0,,,
1702029360000,1000.0,782.0,762.0,786.0,,,
1702029365000,1000.0,791.0,763.0,786.0,,,
1702029370000,1000.0,789.0,765.0,792.0,,,
1702029375000,1000.0,774.0,756.0,777.0,,,
1702029380000,1000.0,773.0,753.0,774.0,,,
1702029385000,1000.0,770.0,744.0,770.0,,,
1702029390000,1000.0,765.0,744.0,771.0,,,
1702029395000,1000.0,768.0,747.0,783.0,,,
1702029400000,1000.0,773.0,752.0,788.0,,,
1702029405000,1000.0,782.0,764.0,796.0,,,
1702029410000,1000.0,781.0,763.0,795.0,,,
1702029415000,1000.0,785.0,763.0,797.0,,,
1702029420000,1000.0,788.0,768.0,807.0,,,
1702029425000,1000.0,784.0,766.0,804.0,,,
1702029430000,1000.0,795.0,775.0,806.0,,,
1702029435000,1000.0,802.0,782.0,811.0,,,
1702029440000,1000.0,801.0,790.0,815.0,,,
1702029445000,1000.0,812.0,800.0,823.0,,,
1702029450000,1000.0,809.0,797.0,820.0,,,
1702029455000,1000.0,809.0,798.0,811.0,,,
1702029460000,1000.0,809.0,799.0,807.0,,,
1702029465000,1000.0,803.0,794.0,800.0,,,
1702029470000,1000.0,808.0,795.0,802.0,,,
1702029475000,1000.0,812.0,790.0,801.0,,,
1702029480000,1000.0,813.0,792.0,796.0,,,
1702029485000,1000.0,805.0,783.0,786.0,,,
1702029490000,1000.0,804.0,771.0,780.0,,,
1702029495000,1000.0,805.0,770.0,780.0,,,
1702029500000,1000.0,797.0,763.0,774.0,,,
1702029505000,1000.0,800.0,756.0,776.0,,,
1702029510000,1000.0,798.0,757.0,775.0,,,
1702029515000,,,,,,,
1702029560000,,,1000.0,1000.0,,,
1702029565000,1000.0,443.0,516.0,477.0,1000.0,,
1702029570000,784.0,256.0,315.0,287.0,558.0,,
1702029575000,629.0,186.0,228.0,207.0,330.0,,
1702029580000,601.0,232.0,249.0,234.0,237.0,,
1702029585000,694.0,264.0,295.0,271.0,262.0,,
1702029590000,755.0,274.0,302.0,315.0,297.0,,
1702029595000,796.0,302.0,325.0,334.0,303.0,,
1702029600000,825.0,336.0,362.0,367.0,330.0,,
1702029605000,847.0,373.0,394.0,397.0,364.0,,
1702029610000,864.0,389.0,411.0,407.0,399.0,,
1702029615000,878.0,403.0,416.0,422.0,413.0,,
1702029620000,889.0,415.0,431.0,436.0,426.0,,
1702029625000,898.0,419.0,432.0,445.0,435.0,,
1702029630000,916.0,458.0,469.0,485.0,444.0,,
1702029635000,960.0,511.0,518.0,539.0,478.0,,
1702029640000,998.0,527.0,545.0,561.0,527.0,,
1702029645000,1000.0,546.0,571.0,585.0,545.0,,
1702029650000,1000.0,576.0,599.0,598.0,557.0,,
1702029655000,1000.0,600.0,628.0,628.0,582.0,,
1702029660000,1000.0,614.0,638.0,640.0,600.0,,
1702029665000,1000.0,622.0,647.0,650.0,608.0,,
1702029670000,1000.0,634.0,662.0,670.0,613.0,,
1702029675000,1000.0,648.0,676.0,678.0,625.0,,
1702029680000,1000.0,652.0,678.0,685.0,629.0,,
1702029685000,1000.0,678.0,698.0,699.0,630.0,,
1702029690000,1000.0,700.0,724.0,718.0,631.0,,
1702029695000,1000.0,698.0,722.0,711.0,651.0,,
1702029700000,1000.0,718.0,733.0,723.0,642.0,,
1702029705000,1000.0,733.0,732.0,729.0,654.0,,
1702029710000,1000.0,731.0,732.0,727.0,667.0,,
1702029715000,1000.0,726.0,715.0,717.0,669.0,,
1702029720000,1000.0,722.0,704.0,707.0,666.0,,
1702029725000,1000.0,725.0,700.0,702.0,658.0,,
1702029730000,1000.0,717.0,683.0,683.0,652.0,,
1702029735000,1000.0,722.0,686.0,681.0,638.0,,
1702029740000,1000.0,727.0,693.0,682.0,633.0,,
1702029745000,1000.0,726.0,703.0,688.0,635.0,,
1702029750000,1000.0,710.0,688.0,671.0,644.0,,
1702029755000,1000.0,715.0,705.0,680.0,637.0,,
1702029760000,1000.0,710.0,706.0,681.0,651.0,,
1702029765000,1000.0,701.0,704.0,673.0,651.0,,
1702029770000,1000.0,693.0,699.0,664.0,644.0,,
1702029775000,1000.0,689.0,705.0,657.0,636.0,,
1702029780000,1000.0,686.0,715.0,662.0,641.0,,
1702029785000,1000.0,680.0,718.0,664.0,642.0,,
1702029790000,1000.0,691.0,737.0,679.0,642.0,,
1702029795000,1000.0,677.0,733.0,678.0,657.0,,
1702029800000,1000.0,682.0,740.0,682.0,658.0,,
1702029805000,1000.0,670.0,724.0,666.0,667.0,,
1702029810000,1000.0,684.0,730.0,672.0,654.0,,
1702029815000,1000.0,682.0,722.0,674.0,655.0,,
1702029820000,1000.0,678.0,712.0,667.0,655.0,,
1702029825000,1000.0,684.0,716.0,668.0,649.0,,
1702029830000,1000.0,692.0,730.0,683.0,655.0,,
1702029835000,1000.0,694.0,736.0,691.0,669.0,,
1702029840000,1000.0,696.0,736.0,693.0,664.0,,
1702029845000,1000.0,696.0,739.0,698.0,671.0,,
1702029850000,1000.0,693.0,731.0,690.0,678.0,,
1702029855000,1000.0,707.0,748.0,699.0,669.0,,
1702029860000,1000.0,702.0,736.0,688.0,682.0,,
1702029865000,1000.0,713.0,746.0,698.0,677.0,,
1702029870000,1000.0,698.0,744.0,692.0,684.0,,
1702029875000,1000.0,693.0,743.0,687.0,676.0,,
1702029880000,1000.0,691.0,749.0,685.0,674.0,,
1702029885000,1000.0,693.0,756.0,694.0,671.0,,
1702029890000,1000.0,686.0,756.0,684.0,673.0,,
1702029895000,1000.0,691.0,762.0,688.0,661.0,,
1702029900000,1000.0,696.0,765.0,692.0,666.0,,
1702029905000,1000.0,689.0,754.0,684.0,670.0,,
1702029910000,1000.0,677.0,748.0,676.0,661.0,,
1702029915000,1000.0,664.0,736.0,668.0,654.0,,
1702029920000,1000.0,670.0,743.0,678.0,645.0,,
1702029925000,1000.0,666.0,746.0,676.0,650.0,,
1702029930000,1000.0,661.0,734.0,673.0,646.0,,
1702029935000,1000.0,661.0,731.0,671.0,642.0,,
1702029940000,1000.0,663.0,733.0,676.0,634.0,,
1702029945000,1000.0,657.0,727.0,668.0,640.0,,
1702029950000,1000.0,671.0,728.0,680.0,635.0,,
1702029955000,1000.0,662.0,728.0,667.0,646.0,,
1702029960000,1000.0,660.0,724.0,663.0,637.0,,
1702029965000,1000.0,669.0,725.0,670.0,631.0,,
1702029970000,1000.0,680.0,730.0,687.0,630.0,,
1702029975000,1000.0,681.0,733.0,686.0,646.0,,
1702029980000,1000.0,673.0,731.0,682.0,645.0,,
1702029985000,1000.0,664.0,717.0,671.0,643.0,,
1702029990000,1000.0,679.0,729.0,685.0,636.0,,
1702029995000,1000.0,683.0,734.0,689.0,653.0,,
1702030000000,1000.0,691.0,735.0,693.0,659.0,,
1702030005000,1000.0,690.0,728.0,694.0,659.0,,
1702030010000,1000.0,688.0,725.0,691.0,662.0,,
1702030015000,1000.0,,,,653.0,,
1702030020000,,,,,,,
1702030065000,1000.0,1000.0,1000.0,516.0,1000.0,1000.0,
1702030070000,882.0,583.0,519.0,369.0,635.0,578.0,
1702030075000,663.0,366.0,331.0,265.0,374.0,337.0,
1702030080000,697.0,265.0,240.0,249.0,269.0,246.0,
1702030085000,736.0,254.0,233.0,290.0,251.0,244.0,
1702030090000,784.0,303.0,271.0,295.0,263.0,274.0,
1702030095000,820.0,302.0,274.0,321.0,266.0,277.0,
1702030100000,846.0,321.0,305.0,335.0,285.0,311.0,
1702030105000,865.0,333.0,325.0,367.0,304.0,326.0,
1702030110000,880.0,372.0,357.0,397.0,335.0,359.0,
1702030115000,892.0,398.0,382.0,416.0,358.0,380.0,
1702030120000,902.0,411.0,401.0,440.0,377.0,390.0,
1702030125000,910.0,430.0,418.0,439.0,396.0,404.0,
1702030130000,920.0,419.0,410.0,477.0,381.0,394.0,
1702030135000,967.0,456.0,448.0,516.0,419.0,435.0,
1702030140000,986.0,493.0,486.0,558.0,455.0,470.0,
1702030145000,998.0,526.0,520.0,572.0,493.0,499.0,
1702030150000,1000.0,532.0,533.0,598.0,514.0,509.0,
1702030155000,1000.0,554.0,556.0,617.0,546.0,531.0,
1702030160000,1000.0,578.0,568.0,628.0,566.0,538.0,
1702030165000,1000.0,588.0,577.0,631.0,579.0,545.0,
1702030170000,1000.0,573.0,572.0,636.0,574.0,535.0,
1702030175000,1000.0,573.0,571.0,652.0,573.0,533.0,
1702030180000,1000.0,585.0,581.0,652.0,586.0,556.0,
1702030185000,1000.0,574.0,576.0,666.0,583.0,553.0,
1702030190000,1000.0,588.0,598.0,670.0,598.0,568.0,
1702030195000,1000.0,593.0,605.0,682.0,613.0,572.0,
1702030200000,1000.0,601.0,610.0,677.0,617.0,576.0,
1702030205000,1000.0,592.0,605.0,688.0,609.0,571.0,
1702030210000,1000.0,599.0,609.0,691.0,617.0,574.0,
1702030215000,1000.0,607.0,610.0,694.0,606.0,574.0,
1702030220000,1000.0,604.0,609.0,704.0,604.0,574.0,
1702030225000,1000.0,614.0,612.0,703.0,606.0,581.0,
1702030230000,1000.0,624.0,612.0,696.0,611.0,587.0,
1702030235000,1000.0,623.0,611.0,696.0,612.0,586.0,
1702030240000,1000.0,623.0,608.0,701.0,617.0,576.0,
1702030245000,1000.0,635.0,610.0,707.0,621.0,584.0,
1702030250000,1000.0,636.0,605.0,713.0,619.0,577.0,
1702030255000,1000.0,645.0,607.0,715.0,612.0,579.0,
1702030260000,1000.0,652.0,612.0,719.0,618.0,583.0,
1702030265000,1000.0,670.0,615.0,708.0,626.0,597.0,
1702030270000,1000.0,661.0,606.0,725.0,617.0,593.0,
1702030275000,1000.0,675.0,617.0,714.0,631.0,607.0,
1702030280000,1000.0,655.0,603.0,718.0,621.0,597.0,
1702030285000,1000.0,651.0,606.0,719.0,621.0,600.0,
1702030290000,1000.0,649.0,606.0,725.0,616.0,594.0,
1702030295000,1000.0,650.0,610.0,711.0,621.0,600.0,
1702030300000,1000.0,647.0,602.0,716.0,611.0,597.0,
1702030305000,1000.0,662.0,613.0,708.0,621.0,603.0,
1702030310000,1000.0,661.0,607.0,701.0,619.0,604.0,
1702030315000,1000.0,664.0,599.0,703.0,618.0,598.0,
1702030320000,1000.0,664.0,597.0,715.0,621.0,601.0,
1702030325000,1000.0,658.0,605.0,711.0,622.0,597.0,
1702030330000,1000.0,655.0,608.0,703.0,621.0,597.0,
1702030335000,1000.0,646.0,604.0,712.0,622.0,593.0,
1702030340000,1000.0,654.0,613.0,705.0,632.0,601.0,
1702030345000,1000.0,650.0,607.0,706.0,631.0,597.0,
1702030350000,1000.0,656.0,610.0,709.0,640.0,602.0,
1702030355000,1000.0,658.0,618.0,716.0,633.0,598.0,
1702030360000,1000.0,655.0,619.0,702.0,626.0,594.0,
1702030365000,1000.0,637.0,605.0,712.0,611.0,582.0,
1702030370000,1000.0,642.0,611.0,702.0,614.0,585.0,
1702030375000,1000.0,627.0,605.0,709.0,605.0,590.0,
1702030380000,1000.0,630.0,612.0,704.0,605.0,593.0,
1702030385000,1000.0,635.0,609.0,707.0,605.0,593.0,
1702030390000,1000.0,639.0,613.0,698.0,603.0,591.0,
1702030395000,1000.0,636.0,607.0,693.0,599.0,583.0,
1702030400000,1000.0,637.0,609.0,700.0,602.0,584.0,
1702030405000,1000.0,651.0,615.0,689.0,609.0,587.0,
1702030410000,1000.0,643.0,602.0,690.0,596.0,579.0,
1702030415000,1000.0,650.0,603.0,687.0,613.0,588.0,
1702030420000,1000.0,653.0,596.0,691.0,611.0,585.0,
1702030425000,1000.0,657.0,604.0,683.0,613.0,588.0,
1702030430000,1000.0,652.0,596.0,693.0,611.0,594.0,
1702030435000,1000.0,655.0,604.0,694.0,618.0,590.0,
1702030440000,1000.0,658.0,604.0,691.0,623.0,592.0,
1702030445000,1000.0,650.0,599.0,696.0,617.0,590.0,
1702030450000,1000.0,656.0,601.0,707.0,620.0,595.0,
1702030455000,1000.0,658.0,604.0,710.0,619.0,598.0,
1702030460000,1000.0,669.0,605.0,698.0,620.0,604.0,
1702030465000,1000.0,661.0,596.0,712.0,612.0,596.0,
1702030470000,1000.0,676.0,612.0,709.0,628.0,607.0,
1702030475000,1000.0,669.0,609.0,717.0,618.0,600.0,
1702030480000,1000.0,673.0,620.0,721.0,624.0,607.0,
1702030485000,1000.0,680.0,624.0,710.0,627.0,614.0,
1702030490000,1000.0,673.0,617.0,707.0,618.0,597.0,
1702030495000,1000.0,677.0,617.0,705.0,622.0,602.0,
1702030500000,1000.0,681.0,617.0,690.0,619.0,599.0,
1702030505000,1000.0,684.0,613.0,688.0,624.0,594.0,
1702030510000,1000.0,684.0,616.0,675.0,629.0,596.0,
1702030515000,1000.0,677.0,611.0,,626.0,600.0,
1702030520000,,,,,,,
1702030565000,1000.0,,,,,1000.0,1000.0
1702030570000,819.0,1000.0,1000.0,1000.0,1000.0,499.0,414.0
1702030575000,727.0,470.0,485.0,443.0,637.0,297.0,263.0
1702030580000,710.0,295.0,299.0,273.0,364.0,267.0,247.0
1702030585000,741.0,280.0,277.0,251.0,311.0,326.0,335.0
1702030590000,793.0,382.0,354.0,345.0,393.0,351.0,357.0
1702030595000,825.0,384.0,367.0,366.0,400.0,357.0,377.0
