,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timestamp,,,,,,,,,,,,,,,
1737493660000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737493665000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6602000.0,8069000.0,2311.0,-9.223372036854775e+18,-9.223372036854775e+18
1737493670000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,960.0,730000.0,1747.0,-9.223372036854775e+18,-9.223372036854775e+18
1737493675000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,994.0,256000.0,1057.0,-9.223372036854775e+18,-9.223372036854775e+18
1737493680000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208.0,504000.0,56.0,-9.223372036854775e+18,-9.223372036854775e+18
1737493685000,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,363.0,256000.0,500.0,-9.223372036854775e+18,-9.223372036854775e+18
1737493690000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,10.0,241407000.0,9.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737493695000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,68688000.0,8.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737493700000,9.0,18.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,32.0,41.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737493705000,7.0,19.0,0.0,0.0,0.0,8.0,0.0,0.0,7.0,9.0,22.0,73.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737493710000,9.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,48771000.0,117.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737493715000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,182115000.0,167.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737493720000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,27.0,273.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737493725000,10.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,10.0,10.0,63340000.0,143.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737493730000,10.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,10.0,10.0,5130000.0,143.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737493735000,9.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,10.0,287.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737493740000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,5409000.0,106.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737493745000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,106.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737493750000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,106.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737493755000,10.0,18.0,0.0,0.0,0.0,9.0,0.0,0.0,10.0,10.0,3.0,126.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737493760000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2898000.0,282.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737493765000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,282.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737493770000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,0.0,249.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737493775000,10.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,10.0,10.0,2.0,155.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
