,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Input_Buffers_inputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_Shuffle_Netty_Output_Buffers_outputQueueLength,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs,flink_taskmanager_job_task_estimatedTimeToConsumeBuffersMs
,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2,Timestamps_Watermarks____Map,TumblingEventTimeWindows____Timestamps_Watermarks,Sink:_Sink,Source:_Source1,Source:_Source2
,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timestamp,,,,,,,,,,,,,,,
1737536145000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5639.0,10906000.0,9937000.0,-9.223372036854775e+18,-9.223372036854775e+18
1737536150000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0,894000.0,895000.0,-9.223372036854775e+18,-9.223372036854775e+18
1737536155000,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,862.0,256000.0,40.0,-9.223372036854775e+18,-9.223372036854775e+18
1737536160000,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,256000.0,390.0,-9.223372036854775e+18,-9.223372036854775e+18
1737536165000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,316000.0,862.0,-9.223372036854775e+18,-9.223372036854775e+18
1737536170000,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,862.0,256000.0,16.0,-9.223372036854775e+18,-9.223372036854775e+18
1737536175000,10.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,10.0,242680000.0,256000.0,16.0,-9.223372036854775e+18,-9.223372036854775e+18
1737536180000,9.0,19.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,39.0,35.0,16.0,-9.223372036854775e+18,-9.223372036854775e+18
1737536185000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,17451000.0,10.0,16.0,-9.223372036854775e+18,-9.223372036854775e+18
1737536190000,9.0,10.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,9.0,16.0,30.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737536195000,9.0,19.0,1.0,0.0,0.0,10.0,1.0,0.0,9.0,9.0,2304000.0,33.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737536200000,9.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,9.0,6.0,57.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737536205000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,8631000.0,78.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737536210000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,78.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737536215000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,1.0,75.0,2.0,-9.223372036854775e+18,-9.223372036854775e+18
1737536220000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,71.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737536225000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,71.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737536230000,9.0,19.0,0.0,0.0,0.0,9.0,0.0,0.0,9.0,9.0,2484000.0,406.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737536235000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2898000.0,64.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737536240000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,64.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737536245000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,5103000.0,84.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737536250000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,84.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
1737536255000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,84.0,1.0,-9.223372036854775e+18,-9.223372036854775e+18
1737536260000,9.0,19.0,1.0,0.0,0.0,9.0,1.0,0.0,9.0,9.0,2304000.0,84.0,0.0,-9.223372036854775e+18,-9.223372036854775e+18
